Date,TCU,CFNAI,INDPRO,Kilian,World Production,US Field Production,Unemployment,M2,Rigs,Refinery
2011-09-28,76.69182999,0.108,95.62973,22.92346349,73.76570074,181520.4004,8.819999991,9558.72001,1993,87.75235333
2011-09-29,76.70405332,0.122,95.64988667,23.32248032,73.78729885,182005.9336,8.813333327,9559.846673,1995,87.91183541
2011-09-30,76.71627666,0.136,95.67004333,23.72149716,73.8111482,182491.4668,8.806666663,9560.973337,1997,88.14463965
2011-10-03,76.72238386,0.118387097,95.6928129,23.33502489,73.89022324,182859.5809,8.787096768,9565.358071,2003,87.9857631
2011-10-04,76.71932579,0.102580645,95.69411935,22.94228034,73.91709712,182800.8714,8.780645153,9566.987107,2005,87.64704115
2011-10-05,76.71626772,0.086774194,95.6954258,22.54953579,73.94422877,182742.1618,8.774193537,9568.616142,2007,87.16543765
2011-10-06,76.71320966,0.070967742,95.69673226,22.15679124,73.97161818,182683.4523,8.767741922,9570.245177,2009,86.5409526
2011-10-07,76.71015159,0.055161291,95.69803871,21.7640467,73.99926535,182624.7427,8.761290307,9571.874211,2010,85.77358601
2011-10-10,76.70097739,0.007741936,95.70195806,20.58581309,74.08375347,182448.6139,8.741935463,9576.761314,2014,84.01787156
2011-10-11,76.69791932,-0.008064515,95.70326451,20.19306856,74.11243171,182389.9043,8.735483849,9578.390347,2016,83.61476185
2011-10-12,76.69486125,-0.023870967,95.70457096,19.80032404,74.14136771,182331.1946,8.729032235,9580.019381,2017,83.30271637
2011-10-13,76.69180319,-0.039677418,95.70587741,19.40757951,74.17056148,182272.485,8.722580622,9581.648414,2018,83.08173511
2011-10-14,76.68874512,-0.05548387,95.70718387,19.01483499,74.20001302,182213.7754,8.716129008,9583.277447,2019,82.95181807
2011-10-17,76.67957093,-0.102903224,95.71110322,17.83660144,74.28991421,182037.6464,8.696774169,9588.164544,2021,82.96551674
2011-10-18,76.67651286,-0.118709676,95.71240967,17.44385692,74.32039681,181978.9367,8.690322556,9589.793576,2021,83.10456622
2011-10-19,76.6734548,-0.134516127,95.71371612,17.05111241,74.35113717,181920.227,8.683870944,9591.422608,2022,83.31085734
2011-10-20,76.67039674,-0.150322579,95.71502258,16.65836791,74.3821353,181861.5173,8.677419331,9593.05164,2022,83.58439009
2011-10-21,76.66733867,-0.166129031,95.71632903,16.2656234,74.41339119,181802.8075,8.670967719,9594.680671,2023,83.92516447
2011-10-24,76.65816449,-0.213548386,95.72024838,15.0873899,74.50870546,181626.6783,8.651612884,9599.567763,2023,84.8368719
2011-10-25,76.65510642,-0.229354837,95.72155483,14.69464541,74.54099241,181567.9686,8.645161273,9601.196794,2023,85.10390248
2011-10-26,76.65204836,-0.245161289,95.72286129,14.30190091,74.57353713,181509.2588,8.638709662,9602.825824,2022,85.3524971
2011-10-27,76.6489903,-0.260967741,95.72416774,13.90915642,74.60633962,181450.549,8.632258051,9604.454854,2022,85.58265578
2011-10-28,76.64593224,-0.276774193,95.72547419,13.51641193,74.63939987,181391.8392,8.625806441,9606.083884,2022,85.7943785
2011-10-31,76.63675806,-0.324193548,95.72939355,12.33817848,74.74012722,181215.7098,8.60645161,9610.970971,2020,85.58238667
2011-11-01,76.6337,-0.34,95.7307,11.945434,74.77421853,181157.0,8.6,9612.6,2019,85.22933606
2011-11-02,76.64188666,-0.319666666,95.7465,12.01034437,74.80805261,181434.6668,8.596666664,9614.183337,2018,84.73509211
2011-11-03,76.65007332,-0.299333333,95.7623,12.07525474,74.84162945,181712.3336,8.593333328,9615.766673,2018,84.09965482
2011-11-04,76.65825999,-0.278999999,95.7781,12.14016512,74.87494905,181990.0004,8.589999992,9617.350009,2017,83.3230242
2011-11-07,76.68281998,-0.217999999,95.8255,12.33489625,74.97336445,182823.0007,8.579999986,9622.100017,2015,82.19828309
2011-11-08,76.69100664,-0.197666666,95.84129999,12.39980664,75.00565511,183100.6674,8.576666651,9623.683352,2014,82.22508629
2011-11-09,76.6991933,-0.177333332,95.85709999,12.46471702,75.03768853,183378.3342,8.573333316,9625.266687,2014,82.45274796
2011-11-10,76.70737997,-0.156999999,95.87289999,12.52962741,75.06946472,183656.0009,8.569999982,9626.850022,2013,82.88126808
2011-11-11,76.71556663,-0.136666666,95.88869999,12.5945378,75.10098367,183933.6676,8.566666648,9628.433356,2012,83.51064666
2011-11-14,76.74012663,-0.075666666,95.93609999,12.78926897,75.1939971,184766.6677,8.556666646,9633.183359,2011,84.9496956
2011-11-15,76.7483133,-0.055333332,95.95189999,12.85417937,75.2244871,185044.3344,8.553333312,9634.766692,2010,85.27968298
2011-11-16,76.75649996,-0.034999999,95.96769999,12.91908977,75.25471987,185322.0011,8.549999979,9636.350026,2010,85.53482256
2011-11-17,76.76468663,-0.014666666,95.98349999,12.98400017,75.28469541,185599.6677,8.546666645,9637.933359,2009,85.71511434
2011-11-18,76.7728733,0.005666667,95.99929999,13.04891057,75.3144137,185877.3344,8.543333312,9639.516692,2009,85.82055833
2011-11-21,76.7974333,0.066666667,96.04669999,13.24364179,75.40202517,186710.3343,8.533333314,9644.26669,2007,85.65922257
2011-11-22,76.80561997,0.087,96.06249999,13.30855221,75.43071452,186988.0009,8.529999982,9645.850022,2007,85.44622141
2011-11-23,76.81380664,0.107333334,96.07829999,13.37346262,75.45914664,187265.6675,8.52666665,9647.433353,2006,85.15360897
2011-11-25,76.83017998,0.148,96.10989999,13.50328345,75.51523916,187821.0007,8.519999986,9650.600016,2006,84.32955023
2011-11-28,76.85473999,0.209,96.1573,13.69801472,75.59744866,188654.0004,8.509999992,9655.350009,2005,84.1935113
2011-11-29,76.86292666,0.229333333,96.1731,13.76292514,75.62433736,188931.6669,8.506666661,9656.93334,2004,84.55465369
2011-11-30,76.87111333,0.249666667,96.1889,13.82783557,75.65096882,189209.3335,8.503333331,9658.51667,2004,85.11904043
2011-12-01,76.8793,0.27,96.2047,13.892746,75.67734304,189487.0,8.5,9660.1,2004,85.88667152
2011-12-02,76.88956451,0.271612903,96.22316774,11.99668158,75.70269879,189549.9679,8.493548384,9662.461294,2004,86.85754695
2011-12-05,76.92035805,0.276451612,96.27857096,6.308488326,75.77265516,189738.8715,8.474193539,9669.545173,2003,88.21754332
2011-12-06,76.93062256,0.278064514,96.2970387,4.412423912,75.793937,189801.8393,8.467741924,9671.906466,2003,88.15333212
2011-12-07,76.94088707,0.279677417,96.31550644,2.516359499,75.81420036,189864.8071,8.461290309,9674.267759,2003,87.83034927
2011-12-08,76.95115158,0.28129032,96.33397418,0.620295086,75.83344524,189927.775,8.454838695,9676.629051,2002,87.24859475
2011-12-09,76.9614161,0.282903223,96.35244192,-1.275769325,75.85167164,189990.7428,8.44838708,9678.990343,2002,86.40806858
2011-12-12,76.99220964,0.287741933,96.40784515,-6.963962557,75.90023999,190179.6462,8.429032239,9686.074218,2002,84.79662251
2011-12-13,77.00247415,0.289354836,96.42631289,-8.860026967,75.91439248,190242.6139,8.422580625,9688.435509,2002,84.56285131
2011-12-14,77.01273867,0.290967739,96.44478063,-10.75609138,75.9275265,190305.5817,8.416129012,9690.7968,2002,84.48076885
2011-12-15,77.02300318,0.292580642,96.46324837,-12.65215579,75.93964204,190368.5495,8.409677398,9693.158091,2002,84.55037514
2011-12-16,77.0332677,0.294193545,96.48171611,-14.5482202,75.9507391,190431.5172,8.403225785,9695.519382,2002,84.77167016
2011-12-19,77.06406125,0.299032255,96.53711934,-20.23641344,75.97791942,190620.4204,8.383870947,9702.603252,2002,85.03388881
2011-12-20,77.07432577,0.300645158,96.55558708,-22.13247785,75.98494257,190683.3881,8.377419335,9704.964542,2002,84.98740622
2011-12-21,77.08459028,0.302258062,96.57405482,-24.02854227,75.99094724,190746.3558,8.370967723,9707.325831,2002,84.87397922
2011-12-22,77.0948548,0.303870965,96.59252257,-25.92460669,75.99593344,190809.3235,8.364516111,9709.68712,2002,84.69360781
2011-12-23,77.10511932,0.305483868,96.61099031,-27.82067111,75.99990116,190872.2912,8.358064499,9712.048409,2002,84.446292
2011-12-27,77.1461774,0.311935482,96.68486128,-35.40492881,76.00558726,191124.1619,8.332258053,9721.493563,2003,84.07659805
2011-12-28,77.15644192,0.313548386,96.70332903,-37.30099324,76.00446259,191187.1295,8.325806442,9723.854851,2003,84.13906688
2011-12-29,77.16670644,0.315161289,96.72179677,-39.19705768,76.00231944,191250.0972,8.319354831,9726.216138,2003,84.26349265
2011-12-30,77.17697096,0.316774193,96.74026451,-41.09312211,75.99915782,191313.0648,8.312903221,9728.577426,2003,84.44987535
2012-01-03,77.20249999,0.297419354,96.79486451,-47.41478924,75.98178572,190814.4841,8.299999995,9736.680651,2004,85.18412684
2012-01-04,77.20499998,0.286129032,96.80369677,-48.67955836,75.97899088,190502.2262,8.299999993,9738.370977,2004,85.36486989
2012-01-05,77.20749998,0.274838709,96.81252902,-49.94432749,75.97699729,190189.9682,8.299999991,9740.061302,2004,85.54448501
2012-01-06,77.20999998,0.263548386,96.82136128,-51.20909663,75.97580495,189877.7103,8.299999989,9741.751627,2004,85.7229722
2012-01-09,77.21749997,0.229677418,96.84785805,-55.00340405,75.9770354,188940.9364,8.299999985,9746.822601,2005,85.76460844
2012-01-10,77.21999996,0.218387095,96.85669031,-56.26817321,75.97904805,188628.6784,8.299999984,9748.512925,2005,85.61387875
2012-01-11,77.22249996,0.207096773,96.86552256,-57.53294236,75.98186194,188316.4203,8.299999983,9750.203249,2004,85.38084484
2012-01-12,77.22499996,0.19580645,96.87435482,-58.79771152,75.98547708,188004.1623,8.299999982,9751.893572,2004,85.0655067
2012-01-13,77.22749996,0.184516128,96.88318708,-60.06248069,75.98989347,187691.9043,8.299999981,9753.583896,2004,84.66786434
2012-01-17,77.23749995,0.139354837,96.91851611,-65.12155741,76.01557149,186442.8721,8.29999998,9760.345187,2003,83.35862333
2012-01-18,77.23999995,0.128064515,96.92734837,-66.3863266,76.02399411,186130.614,8.29999998,9762.03551,2003,83.10164517
2012-01-19,77.24249996,0.116774192,96.93618063,-67.6510958,76.03321798,185818.356,8.299999981,9763.725832,2003,82.87279986
2012-01-20,77.24499996,0.10548387,96.94501288,-68.91586501,76.0432431,185506.0979,8.299999981,9765.416154,2003,82.67208739
2012-01-23,77.25249996,0.071612902,96.97150966,-72.71017267,76.07812593,184569.3235,8.299999984,9770.487118,2001,82.16748749
2012-01-24,77.25499997,0.06032258,96.98034192,-73.9749419,76.09135604,184257.0654,8.299999985,9772.177439,2001,82.03180004
2012-01-25,77.25749997,0.049032257,96.98917418,-75.23971114,76.10538739,183944.8073,8.299999986,9773.86776,2000,81.91236883
2012-01-26,77.25999997,0.037741935,96.99800644,-76.50448038,76.12021999,183632.5491,8.299999988,9775.558081,2000,81.80919388
2012-01-27,77.26249998,0.026451612,97.0068387,-77.76924963,76.13585384,183320.2909,8.299999989,9777.248401,1999,81.72227518
2012-01-30,77.26999999,-0.007419355,97.03333548,-81.56355743,76.18756287,182383.5164,8.299999995,9782.319361,1998,81.71537977
2012-01-31,77.27249999,-0.018709678,97.04216774,-82.82832671,76.2064017,182071.2582,8.299999998,9784.009681,1997,81.79770153
2012-02-01,77.275,-0.03,97.051,-84.093096,76.22604179,181759.0,8.3,9785.7,1996,81.9223334
2012-02-02,77.25696551,-0.042068965,97.03446207,-83.40195001,76.24467471,182254.0691,8.296551722,9787.248279,1996,82.08927539
2012-02-03,77.23893102,-0.054137931,97.01792413,-82.71080402,76.26230046,182749.1382,8.293103444,9788.796557,1995,82.29852748
2012-02-06,77.18482756,-0.090344826,96.96831034,-80.6373661,76.30913475,184234.3454,8.282758611,9793.441392,1993,82.83157094
2012-02-07,77.16679308,-0.102413792,96.9517724,-79.94622015,76.32273185,184729.4144,8.279310334,9794.98967,1993,82.97768115
2012-02-08,77.14875859,-0.114482757,96.93523447,-79.2550742,76.33532178,185224.4835,8.275862057,9796.537947,1992,83.10800589
2012-02-09,77.13072411,-0.126551722,96.91869654,-78.56392826,76.34690455,185719.5525,8.27241378,9798.086225,1991,83.22254516
2012-02-10,77.11268962,-0.138620688,96.90215861,-77.87278232,76.35748016,186214.6215,8.268965503,9799.634502,1991,83.32129895
2012-02-13,77.05858617,-0.174827584,96.85254481,-75.79934456,76.383164,187699.8285,8.258620673,9804.279332,1990,83.90439008
2012-02-14,77.04055169,-0.186896549,96.83600688,-75.10819865,76.38971095,188194.8975,8.255172397,9805.827608,1989,84.19436371
2012-02-15,77.0225172,-0.198965515,96.81946895,-74.41705275,76.39525074,188689.9665,8.251724121,9807.375884,1989,84.5321423
2012-02-16,77.00448272,-0.21103448,96.80293102,-73.72590685,76.39978336,189185.0355,8.248275845,9808.92416,1988,84.91772584
2012-02-17,76.98644824,-0.223103446,96.78639309,-73.03476097,76.40330882,189680.1044,8.244827569,9810.472436,1988,85.35111435
2012-02-21,76.91431031,-0.271379308,96.72024137,-70.27017748,76.40733902,191660.3801,8.231034468,9816.665536,1987,85.64556854
2012-02-22,76.89627583,-0.283448274,96.70370344,-69.57903163,76.40582866,192155.449,8.227586193,9818.213811,1987,85.35940713
2012-02-23,76.87824135,-0.295517239,96.68716551,-68.88788578,76.40331114,192650.5179,8.224137919,9819.762085,1986,84.92933574
2012-02-24,76.86020687,-0.307586205,96.67062758,-68.19673993,76.39978645,193145.5868,8.220689644,9821.310359,1986,84.35535437
2012-02-27,76.80610343,-0.343793102,96.62101379,-66.12330244,76.3831694,194630.7935,8.210344821,9825.955181,1986,83.35835256
2012-02-28,76.78806896,-0.355862068,96.60447586,-65.43215662,76.37561606,195125.8623,8.206896547,9827.503454,1985,83.26766606
2012-02-29,76.77003448,-0.367931034,96.58793793,-64.74101081,76.36705555,195620.9312,8.203448274,9829.051727,1985,83.29780329
2012-03-01,76.752,-0.38,96.5714,-64.049865,76.35748788,196116.0,8.2,9830.6,1985,83.44876422
2012-03-02,76.76646451,-0.365483871,96.59535161,-63.49399138,76.34695788,195905.484,8.199999998,9832.341939,1985,83.72054888
2012-03-05,76.80985805,-0.321935483,96.66720644,-61.82637054,76.30959389,195273.936,8.199999992,9837.567753,1985,84.05897571
2012-03-06,76.82432256,-0.307419353,96.69115805,-61.27049693,76.29521457,195063.4199,8.19999999,9839.309691,1984,84.01280894
2012-03-07,76.83878707,-0.292903224,96.71510967,-60.71462334,76.27987292,194852.9039,8.199999988,9841.051628,1984,83.88715432
2012-03-08,76.85325158,-0.278387095,96.73906128,-60.15874975,76.26356894,194642.3878,8.199999987,9842.793566,1984,83.68201183
2012-03-09,76.8677161,-0.263870966,96.76301289,-59.60287616,76.24630262,194431.8718,8.199999986,9844.535503,1983,83.39738149
2012-03-12,76.91110964,-0.220322578,96.83486772,-57.93525543,76.18872971,193800.3236,8.199999983,9849.761313,1982,82.66087262
2012-03-13,76.92557415,-0.205806449,96.85881934,-57.37938187,76.16761408,193589.8075,8.199999982,9851.503249,1982,82.45449704
2012-03-14,76.94003867,-0.19129032,96.88277095,-56.82350831,76.14553611,193379.2914,8.199999982,9853.245186,1981,82.26768516
2012-03-15,76.95450318,-0.176774191,96.90672256,-56.26763475,76.12249582,193168.7752,8.199999981,9854.987121,1980,82.10043696
2012-03-16,76.9689677,-0.162258062,96.93067417,-55.7117612,76.0984932,192958.2591,8.199999981,9856.729057,1980,81.95275246
2012-03-19,77.01236125,-0.118709675,97.00252901,-54.04414057,76.02071135,192326.7107,8.199999982,9861.954863,1978,82.02742474
2012-03-20,77.02682577,-0.104193546,97.02648063,-53.48826704,75.99285941,192116.1946,8.199999982,9863.696798,1977,82.22489076
2012-03-21,77.04129028,-0.089677418,97.05043224,-52.93239351,75.96404514,191905.6784,8.199999983,9865.438732,1976,82.50864441
2012-03-22,77.0557548,-0.075161289,97.07438385,-52.37651999,75.93426854,191695.1622,8.199999984,9867.180667,1976,82.8786857
2012-03-23,77.07021932,-0.06064516,97.09833547,-51.82064647,75.90352961,191484.646,8.199999985,9868.922601,1975,83.33501461
2012-03-26,77.11361288,-0.017096773,97.17019031,-50.15302594,75.80553883,190853.0974,8.199999988,9874.148403,1972,84.55100034
2012-03-27,77.1280774,-0.002580644,97.19414192,-49.59715244,75.77095058,190642.5812,8.19999999,9875.890336,1971,84.90532858
2012-03-28,77.14254192,0.011935485,97.21809354,-49.04127895,75.73539999,190432.065,8.199999992,9877.632269,1970,85.23415664
2012-03-29,77.15700644,0.026451613,97.24204515,-48.48540545,75.69888708,190221.5488,8.199999993,9879.374202,1969,85.53748454
2012-03-30,77.17147096,0.040967742,97.26599677,-47.92953196,75.66141184,190011.0325,8.199999995,9881.116135,1968,85.81531226
2012-04-02,77.19977666,0.061,97.319,-46.55164891,75.54642846,189851.7001,8.199999998,9886.060003,1965,85.93719886
2012-04-03,77.19915332,0.052,97.32409999,-46.28551283,75.51153656,190113.4002,8.199999996,9887.520006,1964,85.74062887
2012-04-04,77.19852998,0.043,97.32919999,-46.01937675,75.47889865,190375.1004,8.199999994,9888.980008,1963,85.42545944
2012-04-05,77.19790665,0.034,97.33429999,-45.75324068,75.44851475,190636.8005,8.199999992,9890.440011,1962,84.99169059
2012-04-09,77.1954133,-0.001999999,97.35469998,-44.68869642,75.34951912,191683.6008,8.199999986,9896.280018,1959,83.54555437
2012-04-10,77.19478996,-0.010999999,97.35979998,-44.42256036,75.33040521,191945.3008,8.199999985,9897.740019,1959,83.50207735
2012-04-11,77.19416663,-0.019999999,97.36489998,-44.15642431,75.3135453,192207.0009,8.199999984,9899.20002,1958,83.58582315
2012-04-12,77.19354329,-0.028999999,97.36999998,-43.89028826,75.29893939,192468.7009,8.199999984,9900.660021,1958,83.79679177
2012-04-13,77.19291996,-0.037999999,97.37509998,-43.62415222,75.28658748,192730.401,8.199999983,9902.120022,1958,84.13498321
2012-04-16,77.19104996,-0.064999999,97.39039998,-42.8257441,75.26305574,193515.501,8.199999982,9906.500023,1958,84.73738938
2012-04-17,77.19042662,-0.073999999,97.39549998,-42.55960807,75.25971982,193777.201,8.199999983,9907.960023,1958,84.80080206
2012-04-18,77.18980329,-0.082999999,97.40059998,-42.29347204,75.25863791,194038.901,8.199999983,9909.420022,1958,84.79552004
2012-04-19,77.18917996,-0.091999999,97.40569998,-42.02733602,75.25980999,194300.6009,8.199999983,9910.880022,1958,84.72154334
2012-04-20,77.18855663,-0.100999999,97.41079998,-41.7612,75.26323608,194562.3009,8.199999984,9912.340021,1958,84.57887195
2012-04-23,77.18668663,-0.127999999,97.42609998,-40.96279196,75.28703832,195347.4008,8.199999986,9916.720018,1960,84.56271444
2012-04-24,77.1860633,-0.136999999,97.43119998,-40.69665595,75.2994804,195609.1007,8.199999987,9918.180016,1960,84.69461417
2012-04-25,77.18543997,-0.145999999,97.43629998,-40.43051995,75.31417648,195870.8006,8.199999989,9919.640015,1961,84.89515667
2012-04-26,77.18481664,-0.154999999,97.44139999,-40.16438395,75.33112656,196132.5005,8.19999999,9921.100013,1962,85.16434195
2012-04-27,77.18419331,-0.163999999,97.44649999,-39.89824795,75.35033064,196394.2005,8.199999992,9922.56001,1963,85.50217001
2012-04-30,77.18232333,-0.191,97.4618,-39.09983998,75.42146687,197179.3001,8.199999998,9926.940003,1966,86.12891355
2012-05-01,77.1817,-0.2,97.4669,-38.833704,75.44968695,197441.0,8.2,9928.4,1967,86.20891451
2012-05-02,77.17703548,-0.204193548,97.46660322,-39.3454463,75.47651335,197144.6776,8.199999998,9930.6871,1968,86.2244587
2012-05-03,77.17237096,-0.208387096,97.46630645,-39.8571886,75.50194607,196848.3551,8.199999995,9932.974199,1969,86.17554612
2012-05-04,77.16770644,-0.212580644,97.46600967,-40.36893091,75.52598512,196552.0326,8.199999993,9935.261299,1970,86.06217676
2012-05-07,77.15371288,-0.225161288,97.46511934,-41.90415785,75.58974021,195663.0652,8.199999988,9942.122595,1973,86.23051717
2012-05-08,77.14904836,-0.229354836,97.46482256,-42.41590017,75.60820456,195366.7427,8.199999987,9944.409694,1973,86.45611347
2012-05-09,77.14438384,-0.233548384,97.46452579,-42.92764249,75.62527523,195070.4202,8.199999986,9946.696792,1974,86.76645119
2012-05-10,77.13971932,-0.237741933,97.46422901,-43.43938482,75.64095223,194774.0976,8.199999985,9948.98389,1975,87.16153032
2012-05-11,77.1350548,-0.241935481,97.46393223,-43.95112715,75.65523555,194477.7751,8.199999984,9951.270988,1976,87.64135087
2012-05-14,77.12106125,-0.254516126,97.46304191,-45.48635416,75.68972346,193588.8075,8.199999982,9958.132281,1977,88.49520313
2012-05-15,77.11639673,-0.258709674,97.46274513,-45.9980965,75.69843208,193292.4849,8.199999981,9960.419378,1978,88.58461742
2012-05-16,77.11173221,-0.262903222,97.46244836,-46.50983885,75.70574702,192996.1624,8.199999981,9962.706475,1978,88.57643015
2012-05-17,77.1070677,-0.267096771,97.46215159,-47.02158121,75.71166829,192699.8398,8.199999981,9964.993572,1979,88.47064131
2012-05-18,77.10240318,-0.271290319,97.46185481,-47.53332356,75.71619588,192403.5172,8.199999981,9967.280669,1979,88.26725091
2012-05-21,77.08840964,-0.283870964,97.46096449,-49.06855066,75.7214166,191514.5494,8.199999983,9974.141957,1980,87.98926993
2012-05-22,77.08374512,-0.288064513,97.46066772,-49.58029303,75.72036949,191218.2267,8.199999984,9976.429053,1980,88.00733967
2012-05-23,77.07908061,-0.292258061,97.46037095,-50.09203541,75.71792871,190921.9041,8.199999985,9978.716148,1980,88.08077446
2012-05-24,77.0744161,-0.29645161,97.46007417,-50.60377779,75.71409425,190625.5815,8.199999986,9981.003244,1980,88.20957428
2012-05-25,77.06975158,-0.300645159,97.4597774,-51.11552017,75.70886611,190329.2588,8.199999987,9983.290339,1980,88.39373914
2012-05-29,77.05109353,-0.317419354,97.45859031,-53.16248976,75.67401681,189143.9681,8.199999993,9992.438718,1980,89.32260643
2012-05-30,77.04642902,-0.321612902,97.45829354,-53.67423217,75.6618203,188847.6454,8.199999995,9994.725812,1980,89.60287522
2012-05-31,77.04176451,-0.325806451,97.45799677,-54.18597458,75.64823011,188551.3227,8.199999998,9997.012906,1980,89.90236479
2012-06-01,77.0371,-0.33,97.4577,-54.697717,75.63324625,188255.0,8.2,9999.3,1980,90.22107514
2012-06-04,77.04122999,-0.323999999,97.47978999,-53.48896743,75.59326096,189365.6004,8.199999994,10004.55001,1979,91.04430155
2012-06-05,77.04260665,-0.321999998,97.48715332,-53.08605091,75.58158797,189735.8005,8.199999992,10006.30001,1978,91.2744088
2012-06-06,77.04398331,-0.319999998,97.49451665,-52.6831344,75.5707427,190106.0006,8.19999999,10008.05001,1978,91.48236528
2012-06-07,77.04535997,-0.317999998,97.50187998,-52.2802179,75.56072514,190476.2006,8.199999989,10009.80001,1978,91.66817097
2012-06-08,77.04673664,-0.315999997,97.50924331,-51.87730139,75.55153531,190846.4007,8.199999987,10011.55002,1977,91.8318259
2012-06-11,77.05086663,-0.309999997,97.53133331,-50.66855192,75.52893211,191957.0009,8.199999984,10016.80002,1976,92.08069766
2012-06-12,77.0522433,-0.307999996,97.53869664,-50.26563543,75.52305314,192327.2009,8.199999984,10018.55002,1975,92.08295726
2012-06-13,77.05361996,-0.305999996,97.54605998,-49.86271895,75.5180019,192697.401,8.199999983,10020.30002,1974,92.04486802
2012-06-14,77.05499663,-0.303999996,97.55342331,-49.45980248,75.51377837,193067.601,8.199999983,10022.05002,1974,91.96642994
2012-06-15,77.05637329,-0.301999996,97.56078664,-49.056886,75.51038256,193437.801,8.199999983,10023.80002,1973,91.84764304
2012-06-18,77.06050329,-0.295999996,97.58287664,-47.84813662,75.50516145,194548.401,8.199999983,10029.05002,1971,91.79782058
2012-06-19,77.06187996,-0.293999996,97.59023997,-47.44522016,75.50507651,194918.6009,8.199999983,10030.80002,1970,91.88339251
2012-06-20,77.06325663,-0.291999997,97.59760331,-47.04230371,75.50581929,195288.8009,8.199999984,10032.55002,1969,92.02005416
2012-06-21,77.0646333,-0.289999997,97.60496664,-46.63938726,75.50738979,195659.0009,8.199999984,10034.30002,1968,92.20780551
2012-06-22,77.06600997,-0.287999997,97.61232998,-46.23647082,75.50978801,196029.2008,8.199999985,10036.05002,1967,92.44664658
2012-06-25,77.07013997,-0.281999998,97.63441998,-45.02772151,75.52194898,197139.8006,8.199999989,10041.30001,1965,92.74079244
2012-06-26,77.07151664,-0.279999998,97.64178332,-44.62480508,75.52765807,197510.0005,8.19999999,10043.05001,1964,92.69804862
2012-06-27,77.07289331,-0.277999998,97.64914665,-44.22188866,75.53419488,197880.2004,8.199999992,10044.80001,1963,92.58490858
2012-06-28,77.07426999,-0.275999999,97.65650999,-43.81897224,75.54155941,198250.4003,8.199999994,10046.55001,1961,92.40137232
2012-06-29,77.07564666,-0.273999999,97.66387333,-43.41605582,75.54975166,198620.6002,8.199999996,10048.30001,1960,92.14743983
2012-07-02,77.06416451,-0.276129032,97.66587742,-43.68264125,75.5784274,199280.1292,8.196774191,10054.04194,1957,91.8464106
2012-07-03,77.04992902,-0.282258063,97.65315483,-44.75505951,75.5881959,199199.2583,8.193548383,10056.28388,1956,91.89965692
2012-07-05,77.02145805,-0.294516127,97.62770967,-46.89989603,75.60761413,199037.5166,8.187096766,10060.76775,1954,92.23653368
2012-07-06,77.00722256,-0.300645159,97.61498708,-47.9723143,75.61726386,198956.6457,8.183870958,10063.00969,1953,92.52016411
2012-07-09,76.9645161,-0.319032255,97.57681933,-51.18956913,75.6459755,198714.033,8.174193534,10069.7355,1949,92.86776385
2012-07-10,76.95028061,-0.325161287,97.56409675,-52.26198741,75.65546686,198633.1621,8.170967727,10071.97744,1948,92.81586658
2012-07-11,76.93604513,-0.331290319,97.55137417,-53.3344057,75.66491864,198552.2912,8.16774192,10074.21937,1947,92.68008739
2012-07-12,76.92180964,-0.337419351,97.53865159,-54.406824,75.67433082,198471.4203,8.164516112,10076.46131,1946,92.46042627
2012-07-13,76.90757415,-0.343548383,97.52592901,-55.4792423,75.68370341,198390.5493,8.161290305,10078.70325,1946,92.15688322
2012-07-16,76.8648677,-0.361935479,97.48776126,-58.69649722,75.71158364,198147.9365,8.151612885,10085.42905,1943,91.81156352
2012-07-17,76.85063222,-0.368064511,97.47503868,-59.76891554,75.72079787,198067.0655,8.148387079,10087.67099,1942,91.88489343
2012-07-18,76.83639673,-0.374193544,97.4623161,-60.84133386,75.7299725,197986.1945,8.145161272,10089.91293,1941,92.05244158
2012-07-19,76.82216125,-0.380322576,97.44959352,-61.91375219,75.73910755,197905.3236,8.141935466,10092.15486,1940,92.31420798
2012-07-20,76.80792577,-0.386451608,97.43687094,-62.98617053,75.748203,197824.4526,8.13870966,10094.3968,1939,92.67019261
2012-07-23,76.76521932,-0.404838706,97.3987032,-66.20342556,75.77525182,197581.8395,8.129032243,10101.1226,1937,93.18453662
2012-07-24,76.75098384,-0.410967738,97.38598062,-67.27584392,75.78418891,197500.9685,8.125806438,10103.36453,1936,93.17144801
2012-07-25,76.73674836,-0.417096771,97.37325805,-68.34826228,75.79308641,197420.0975,8.122580633,10105.60647,1936,93.06609108
2012-07-26,76.72251288,-0.423225803,97.36053547,-69.42068065,75.80194432,197339.2264,8.119354827,10107.8484,1935,92.86846584
2012-07-27,76.7082774,-0.429354836,97.34781289,-70.49309903,75.81076264,197258.3554,8.116129023,10110.09033,1934,92.57857228
2012-07-30,76.66557096,-0.447741934,97.30964515,-73.71035419,75.83698005,197015.7422,8.106451609,10116.81613,1932,92.07722291
2012-07-31,76.65133548,-0.453870967,97.29692258,-74.78277259,75.84564,196934.8711,8.103225804,10119.05807,1932,92.03288354
2012-08-01,76.6371,-0.46,97.2842,-75.855191,75.85426037,196854.0,8.1,10121.3,1931,92.04993272
2012-08-02,76.63161612,-0.448387096,97.28243548,-76.10174089,75.86154594,196888.484,8.090322579,10123.86452,1930,92.12837046
2012-08-03,76.62613225,-0.436774192,97.28067096,-76.34829079,75.86749673,196922.968,8.080645157,10126.42904,1930,92.26819673
