Date,value
11/7/2012,0.251999999
11/8/2012,0.247333332
11/9/2012,0.242666665
11/10/2012,0.237999998
11/11/2012,0.233333331
11/12/2012,0.228666665
11/13/2012,0.223999998
11/14/2012,0.219333331
11/15/2012,0.214666665
11/16/2012,0.209999998
11/17/2012,0.205333331
11/18/2012,0.200666665
11/19/2012,0.195999998
11/20/2012,0.191333332
11/21/2012,0.186666665
11/22/2012,0.181999998
11/23/2012,0.177333332
11/24/2012,0.172666665
11/25/2012,0.167999999
11/26/2012,0.163333332
11/27/2012,0.158666666
11/28/2012,0.153999999
11/29/2012,0.149333333
11/30/2012,0.144666666
12/1/2012,0.14
12/2/2012,0.123870968
12/3/2012,0.107741936
12/4/2012,0.091612904
12/5/2012,0.075483871
12/6/2012,0.059354839
12/7/2012,0.043225807
12/8/2012,0.027096775
12/9/2012,0.010967743
12/10/2012,-0.005161289
12/11/2012,-0.021290321
12/12/2012,-0.037419354
12/13/2012,-0.053548386
12/14/2012,-0.069677418
12/15/2012,-0.08580645
12/16/2012,-0.101935482
12/17/2012,-0.118064514
12/18/2012,-0.134193547
12/19/2012,-0.150322579
12/20/2012,-0.166451611
12/21/2012,-0.182580643
12/22/2012,-0.198709676
12/23/2012,-0.214838708
12/24/2012,-0.23096774
12/25/2012,-0.247096773
12/26/2012,-0.263225805
12/27/2012,-0.279354837
12/28/2012,-0.29548387
12/29/2012,-0.311612902
12/30/2012,-0.327741935
12/31/2012,-0.343870967
1/1/2013,-0.36
1/2/2013,-0.341290322
1/3/2013,-0.322580645
1/4/2013,-0.303870967
1/5/2013,-0.285161289
1/6/2013,-0.266451612
1/7/2013,-0.247741934
1/8/2013,-0.229032257
1/9/2013,-0.210322579
1/10/2013,-0.191612902
1/11/2013,-0.172903224
1/12/2013,-0.154193547
1/13/2013,-0.13548387
1/14/2013,-0.116774192
1/15/2013,-0.098064515
1/16/2013,-0.079354837
1/17/2013,-0.06064516
1/18/2013,-0.041935483
1/19/2013,-0.023225805
1/20/2013,-0.004516128
1/21/2013,0.014193549
1/22/2013,0.032903227
1/23/2013,0.051612904
1/24/2013,0.070322581
1/25/2013,0.089032258
1/26/2013,0.107741936
1/27/2013,0.126451613
1/28/2013,0.14516129
1/29/2013,0.163870968
1/30/2013,0.182580645
1/31/2013,0.201290323
2/1/2013,0.22
2/2/2013,0.202142857
2/3/2013,0.184285714
2/4/2013,0.166428571
2/5/2013,0.148571429
2/6/2013,0.130714286
2/7/2013,0.112857143
2/8/2013,0.095
2/9/2013,0.077142857
2/10/2013,0.059285715
2/11/2013,0.041428572
2/12/2013,0.023571429
2/13/2013,0.005714286
2/14/2013,-0.012142857
2/15/2013,-0.029999999
2/16/2013,-0.047857142
2/17/2013,-0.065714285
2/18/2013,-0.083571428
2/19/2013,-0.101428571
2/20/2013,-0.119285713
2/21/2013,-0.137142856
2/22/2013,-0.154999999
2/23/2013,-0.172857142
2/24/2013,-0.190714285
2/25/2013,-0.208571428
2/26/2013,-0.226428571
2/27/2013,-0.244285714
2/28/2013,-0.262142857
3/1/2013,-0.28
3/2/2013,-0.28032258
3/3/2013,-0.28064516
3/4/2013,-0.280967741
3/5/2013,-0.281290321
3/6/2013,-0.281612901
3/7/2013,-0.281935481
3/8/2013,-0.282258062
3/9/2013,-0.282580642
3/10/2013,-0.282903223
3/11/2013,-0.283225803
3/12/2013,-0.283548384
3/13/2013,-0.283870964
3/14/2013,-0.284193545
3/15/2013,-0.284516125
3/16/2013,-0.284838706
3/17/2013,-0.285161286
3/18/2013,-0.285483867
3/19/2013,-0.285806448
3/20/2013,-0.286129029
3/21/2013,-0.286451609
3/22/2013,-0.28677419
3/23/2013,-0.287096771
3/24/2013,-0.287419352
3/25/2013,-0.287741933
3/26/2013,-0.288064514
3/27/2013,-0.288387095
3/28/2013,-0.288709676
3/29/2013,-0.289032257
3/30/2013,-0.289354838
3/31/2013,-0.289677419
4/1/2013,-0.29
4/2/2013,-0.276
4/3/2013,-0.262
4/4/2013,-0.247999999
4/5/2013,-0.233999999
4/6/2013,-0.219999999
4/7/2013,-0.205999999
4/8/2013,-0.191999999
4/9/2013,-0.177999999
4/10/2013,-0.163999999
4/11/2013,-0.149999999
4/12/2013,-0.135999999
4/13/2013,-0.121999999
4/14/2013,-0.107999999
4/15/2013,-0.093999999
4/16/2013,-0.079999999
4/17/2013,-0.065999999
4/18/2013,-0.051999999
4/19/2013,-0.037999999
4/20/2013,-0.023999999
4/21/2013,-0.009999999
4/22/2013,0.004000001
4/23/2013,0.018000001
4/24/2013,0.032000001
4/25/2013,0.046000001
4/26/2013,0.06
4/27/2013,0.074
4/28/2013,0.088
4/29/2013,0.102
4/30/2013,0.116
5/1/2013,0.13
5/2/2013,0.120645161
5/3/2013,0.111290323
5/4/2013,0.101935484
5/5/2013,0.092580645
5/6/2013,0.083225807
5/7/2013,0.073870968
5/8/2013,0.064516129
5/9/2013,0.055161291
5/10/2013,0.045806452
5/11/2013,0.036451613
5/12/2013,0.027096775
5/13/2013,0.017741936
5/14/2013,0.008387097
5/15/2013,-0.000967741
5/16/2013,-0.01032258
5/17/2013,-0.019677419
5/18/2013,-0.029032257
5/19/2013,-0.038387096
5/20/2013,-0.047741935
5/21/2013,-0.057096774
5/22/2013,-0.066451612
5/23/2013,-0.075806451
5/24/2013,-0.08516129
5/25/2013,-0.094516128
5/26/2013,-0.103870967
5/27/2013,-0.113225806
5/28/2013,-0.122580645
5/29/2013,-0.131935484
5/30/2013,-0.141290322
5/31/2013,-0.150645161
6/1/2013,-0.16
6/2/2013,-0.171333333
6/3/2013,-0.182666666
6/4/2013,-0.193999999
6/5/2013,-0.205333332
6/6/2013,-0.216666665
6/7/2013,-0.227999998
6/8/2013,-0.239333331
6/9/2013,-0.250666664
6/10/2013,-0.261999997
6/11/2013,-0.27333333
6/12/2013,-0.284666663
6/13/2013,-0.295999996
6/14/2013,-0.307333329
6/15/2013,-0.318666663
6/16/2013,-0.329999996
6/17/2013,-0.341333329
6/18/2013,-0.352666663
6/19/2013,-0.363999996
6/20/2013,-0.375333329
6/21/2013,-0.386666663
6/22/2013,-0.397999996
6/23/2013,-0.40933333
6/24/2013,-0.420666663
6/25/2013,-0.431999997
6/26/2013,-0.443333331
6/27/2013,-0.454666665
6/28/2013,-0.465999998
6/29/2013,-0.477333332
6/30/2013,-0.488666666
7/1/2013,-0.5
7/2/2013,-0.47516129
7/3/2013,-0.45032258
7/4/2013,-0.42548387
7/5/2013,-0.40064516
7/6/2013,-0.37580645
7/7/2013,-0.35096774
7/8/2013,-0.32612903
7/9/2013,-0.301290321
7/10/2013,-0.276451611
7/11/2013,-0.251612901
7/12/2013,-0.226774192
7/13/2013,-0.201935482
7/14/2013,-0.177096772
7/15/2013,-0.152258063
7/16/2013,-0.127419353
7/17/2013,-0.102580643
7/18/2013,-0.077741934
7/19/2013,-0.052903224
7/20/2013,-0.028064515
7/21/2013,-0.003225805
7/22/2013,0.021612904
7/23/2013,0.046451614
7/24/2013,0.071290323
7/25/2013,0.096129033
7/26/2013,0.120967742
7/27/2013,0.145806452
7/28/2013,0.170645162
7/29/2013,0.195483871
7/30/2013,0.220322581
7/31/2013,0.24516129
8/1/2013,0.27
8/2/2013,0.264193548
8/3/2013,0.258387096
8/4/2013,0.252580644
8/5/2013,0.246774193
8/6/2013,0.240967741
8/7/2013,0.235161289
8/8/2013,0.229354837
8/9/2013,0.223548386
8/10/2013,0.217741934
8/11/2013,0.211935482
8/12/2013,0.206129031
8/13/2013,0.200322579
8/14/2013,0.194516127
8/15/2013,0.188709676
8/16/2013,0.182903224
8/17/2013,0.177096772
8/18/2013,0.171290321
8/19/2013,0.165483869
8/20/2013,0.159677418
8/21/2013,0.153870966
8/22/2013,0.148064515
8/23/2013,0.142258063
8/24/2013,0.136451612
8/25/2013,0.13064516
8/26/2013,0.124838709
8/27/2013,0.119032257
8/28/2013,0.113225806
8/29/2013,0.107419354
8/30/2013,0.101612903
8/31/2013,0.095806451
9/1/2013,0.09
9/2/2013,0.086333333
9/3/2013,0.082666667
9/4/2013,0.079
9/5/2013,0.075333333
9/6/2013,0.071666667
9/7/2013,0.068
9/8/2013,0.064333333
9/9/2013,0.060666667
9/10/2013,0.057
9/11/2013,0.053333333
9/12/2013,0.049666667
9/13/2013,0.046
9/14/2013,0.042333333
9/15/2013,0.038666667
9/16/2013,0.035
9/17/2013,0.031333333
9/18/2013,0.027666667
9/19/2013,0.024
9/20/2013,0.020333333
9/21/2013,0.016666667
9/22/2013,0.013
9/23/2013,0.009333333
9/24/2013,0.005666667
9/25/2013,0.002
9/26/2013,-0.001666667
9/27/2013,-0.005333333
9/28/2013,-0.009
9/29/2013,-0.012666667
9/30/2013,-0.016333333
10/1/2013,-0.02
10/2/2013,-0.010322581
10/3/2013,-0.000645161
10/4/2013,0.009032258
10/5/2013,0.018709677
10/6/2013,0.028387096
10/7/2013,0.038064516
10/8/2013,0.047741935
10/9/2013,0.057419354
10/10/2013,0.067096773
10/11/2013,0.076774193
10/12/2013,0.086451612
10/13/2013,0.096129031
10/14/2013,0.105806451
10/15/2013,0.11548387
10/16/2013,0.125161289
10/17/2013,0.134838708
10/18/2013,0.144516128
10/19/2013,0.154193547
10/20/2013,0.163870967
10/21/2013,0.173548386
10/22/2013,0.183225805
10/23/2013,0.192903225
10/24/2013,0.202580644
10/25/2013,0.212258063
10/26/2013,0.221935483
10/27/2013,0.231612902
10/28/2013,0.241290322
10/29/2013,0.250967741
10/30/2013,0.260645161
10/31/2013,0.27032258
11/1/2013,0.28
11/2/2013,0.265666667
11/3/2013,0.251333333
11/4/2013,0.237
11/5/2013,0.222666666
11/6/2013,0.208333333
11/7/2013,0.193999999
11/8/2013,0.179666666
11/9/2013,0.165333333
11/10/2013,0.150999999
11/11/2013,0.136666666
11/12/2013,0.122333333
11/13/2013,0.108
11/14/2013,0.093666666
11/15/2013,0.079333333
11/16/2013,0.065
11/17/2013,0.050666666
11/18/2013,0.036333333
11/19/2013,0.022
11/20/2013,0.007666667
11/21/2013,-0.006666667
11/22/2013,-0.021
11/23/2013,-0.035333333
11/24/2013,-0.049666667
11/25/2013,-0.064
11/26/2013,-0.078333333
11/27/2013,-0.092666667
11/28/2013,-0.107
11/29/2013,-0.121333333
11/30/2013,-0.135666667
12/1/2013,-0.15
12/2/2013,-0.167741935
12/3/2013,-0.18548387
12/4/2013,-0.203225805
12/5/2013,-0.22096774
12/6/2013,-0.238709675
12/7/2013,-0.25645161
12/8/2013,-0.274193545
12/9/2013,-0.29193548
12/10/2013,-0.309677415
12/11/2013,-0.32741935
12/12/2013,-0.345161286
12/13/2013,-0.362903221
12/14/2013,-0.380645156
12/15/2013,-0.398387091
12/16/2013,-0.416129027
12/17/2013,-0.433870962
12/18/2013,-0.451612898
12/19/2013,-0.469354833
12/20/2013,-0.487096769
12/21/2013,-0.504838704
12/22/2013,-0.52258064
12/23/2013,-0.540322576
12/24/2013,-0.558064512
12/25/2013,-0.575806447
12/26/2013,-0.593548383
12/27/2013,-0.611290319
12/28/2013,-0.629032255
12/29/2013,-0.646774191
12/30/2013,-0.664516127
12/31/2013,-0.682258064
1/1/2014,-0.7
1/2/2014,-0.663225806
1/3/2014,-0.626451612
1/4/2014,-0.589677418
1/5/2014,-0.552903224
1/6/2014,-0.51612903
1/7/2014,-0.479354837
1/8/2014,-0.442580643
1/9/2014,-0.405806449
1/10/2014,-0.369032256
1/11/2014,-0.332258062
1/12/2014,-0.295483869
1/13/2014,-0.258709675
1/14/2014,-0.221935482
1/15/2014,-0.185161288
1/16/2014,-0.148387095
1/17/2014,-0.111612901
1/18/2014,-0.074838708
1/19/2014,-0.038064515
1/20/2014,-0.001290321
1/21/2014,0.035483872
1/22/2014,0.072258066
1/23/2014,0.109032259
1/24/2014,0.145806452
1/25/2014,0.182580646
1/26/2014,0.219354839
1/27/2014,0.256129032
1/28/2014,0.292903226
1/29/2014,0.329677419
1/30/2014,0.366451613
1/31/2014,0.403225806
2/1/2014,0.44
2/2/2014,0.439642857
2/3/2014,0.439285713
2/4/2014,0.43892857
2/5/2014,0.438571427
2/6/2014,0.438214283
2/7/2014,0.43785714
2/8/2014,0.437499997
2/9/2014,0.437142854
2/10/2014,0.436785711
2/11/2014,0.436428568
2/12/2014,0.436071425
2/13/2014,0.435714282
2/14/2014,0.435357139
2/15/2014,0.434999996
2/16/2014,0.434642853
2/17/2014,0.43428571
2/18/2014,0.433928568
2/19/2014,0.433571425
2/20/2014,0.433214282
2/21/2014,0.43285714
2/22/2014,0.432499997
2/23/2014,0.432142854
2/24/2014,0.431785712
2/25/2014,0.43142857
2/26/2014,0.431071427
2/27/2014,0.430714285
2/28/2014,0.430357142
3/1/2014,0.43
3/2/2014,0.417096774
3/3/2014,0.404193548
3/4/2014,0.391290322
3/5/2014,0.378387095
3/6/2014,0.365483869
3/7/2014,0.352580643
3/8/2014,0.339677417
3/9/2014,0.326774191
3/10/2014,0.313870966
3/11/2014,0.30096774
3/12/2014,0.288064514
3/13/2014,0.275161288
3/14/2014,0.262258062
3/15/2014,0.249354836
3/16/2014,0.236451611
3/17/2014,0.223548385
3/18/2014,0.210645159
3/19/2014,0.197741933
3/20/2014,0.184838708
3/21/2014,0.171935482
3/22/2014,0.159032256
3/23/2014,0.146129031
3/24/2014,0.133225805
3/25/2014,0.120322579
3/26/2014,0.107419354
3/27/2014,0.094516128
3/28/2014,0.081612902
3/29/2014,0.068709677
3/30/2014,0.055806451
3/31/2014,0.042903226
4/1/2014,0.03
4/2/2014,0.033
4/3/2014,0.036
4/4/2014,0.039
4/5/2014,0.042
4/6/2014,0.045
4/7/2014,0.048
4/8/2014,0.051
4/9/2014,0.054
4/10/2014,0.057
4/11/2014,0.06
4/12/2014,0.063
4/13/2014,0.066
4/14/2014,0.069
4/15/2014,0.072
4/16/2014,0.075
4/17/2014,0.078
4/18/2014,0.081
4/19/2014,0.084
4/20/2014,0.087
4/21/2014,0.09
4/22/2014,0.093
4/23/2014,0.096
4/24/2014,0.099
4/25/2014,0.102
4/26/2014,0.105
4/27/2014,0.108
4/28/2014,0.111
4/29/2014,0.114
4/30/2014,0.117
5/1/2014,0.12
5/2/2014,0.12
5/3/2014,0.12
5/4/2014,0.12
5/5/2014,0.12
5/6/2014,0.119999999
5/7/2014,0.119999999
5/8/2014,0.119999999
5/9/2014,0.119999999
5/10/2014,0.119999999
5/11/2014,0.119999999
5/12/2014,0.119999999
5/13/2014,0.119999999
5/14/2014,0.119999999
5/15/2014,0.119999999
5/16/2014,0.119999999
5/17/2014,0.119999999
5/18/2014,0.119999999
5/19/2014,0.119999999
5/20/2014,0.119999999
5/21/2014,0.119999999
5/22/2014,0.119999999
5/23/2014,0.119999999
5/24/2014,0.119999999
5/25/2014,0.119999999
5/26/2014,0.119999999
5/27/2014,0.119999999
5/28/2014,0.12
5/29/2014,0.12
5/30/2014,0.12
5/31/2014,0.12
6/1/2014,0.12
6/2/2014,0.126333333
6/3/2014,0.132666666
6/4/2014,0.138999999
6/5/2014,0.145333333
6/6/2014,0.151666666
6/7/2014,0.157999999
6/8/2014,0.164333332
6/9/2014,0.170666665
6/10/2014,0.176999998
6/11/2014,0.183333332
6/12/2014,0.189666665
6/13/2014,0.195999998
6/14/2014,0.202333331
6/15/2014,0.208666665
6/16/2014,0.214999998
6/17/2014,0.221333331
6/18/2014,0.227666665
6/19/2014,0.233999998
6/20/2014,0.240333331
6/21/2014,0.246666665
6/22/2014,0.252999998
6/23/2014,0.259333332
6/24/2014,0.265666665
6/25/2014,0.271999999
6/26/2014,0.278333332
6/27/2014,0.284666666
6/28/2014,0.290999999
6/29/2014,0.297333333
6/30/2014,0.303666666
7/1/2014,0.31
7/2/2014,0.291935484
7/3/2014,0.273870968
7/4/2014,0.255806451
7/5/2014,0.237741935
7/6/2014,0.219677419
7/7/2014,0.201612903
7/8/2014,0.183548387
7/9/2014,0.165483871
7/10/2014,0.147419354
7/11/2014,0.129354838
7/12/2014,0.111290322
7/13/2014,0.093225806
7/14/2014,0.07516129
7/15/2014,0.057096774
7/16/2014,0.039032258
7/17/2014,0.020967742
7/18/2014,0.002903226
7/19/2014,-0.01516129
7/20/2014,-0.033225806
7/21/2014,-0.051290322
7/22/2014,-0.069354838
7/23/2014,-0.087419354
7/24/2014,-0.105483871
7/25/2014,-0.123548387
7/26/2014,-0.141612903
7/27/2014,-0.159677419
7/28/2014,-0.177741935
7/29/2014,-0.195806451
7/30/2014,-0.213870967
7/31/2014,-0.231935484
8/1/2014,-0.25
8/2/2014,-0.240967742
8/3/2014,-0.231935483
8/4/2014,-0.222903225
8/5/2014,-0.213870967
8/6/2014,-0.204838709
8/7/2014,-0.19580645
8/8/2014,-0.186774192
8/9/2014,-0.177741934
8/10/2014,-0.168709676
8/11/2014,-0.159677418
8/12/2014,-0.15064516
8/13/2014,-0.141612901
8/14/2014,-0.132580643
8/15/2014,-0.123548385
8/16/2014,-0.114516127
8/17/2014,-0.105483869
8/18/2014,-0.096451611
8/19/2014,-0.087419353
8/20/2014,-0.078387095
8/21/2014,-0.069354837
8/22/2014,-0.060322579
8/23/2014,-0.051290321
8/24/2014,-0.042258063
8/25/2014,-0.033225805
8/26/2014,-0.024193548
8/27/2014,-0.01516129
8/28/2014,-0.006129032
8/29/2014,0.002903226
8/30/2014,0.011935484
8/31/2014,0.020967742
9/1/2014,0.03
9/2/2014,0.029333333
9/3/2014,0.028666667
9/4/2014,0.028
9/5/2014,0.027333333
9/6/2014,0.026666667
9/7/2014,0.026
9/8/2014,0.025333333
9/9/2014,0.024666667
9/10/2014,0.024
9/11/2014,0.023333333
9/12/2014,0.022666667
9/13/2014,0.022
9/14/2014,0.021333333
9/15/2014,0.020666667
9/16/2014,0.02
9/17/2014,0.019333333
9/18/2014,0.018666667
9/19/2014,0.018
9/20/2014,0.017333333
9/21/2014,0.016666667
9/22/2014,0.016
9/23/2014,0.015333333
9/24/2014,0.014666667
9/25/2014,0.014
9/26/2014,0.013333333
9/27/2014,0.012666667
9/28/2014,0.012
9/29/2014,0.011333333
9/30/2014,0.010666667
10/1/2014,0.01
10/2/2014,0.017419355
10/3/2014,0.02483871
10/4/2014,0.032258064
10/5/2014,0.039677419
10/6/2014,0.047096774
10/7/2014,0.054516129
10/8/2014,0.061935483
10/9/2014,0.069354838
10/10/2014,0.076774193
10/11/2014,0.084193548
10/12/2014,0.091612902
10/13/2014,0.099032257
10/14/2014,0.106451612
10/15/2014,0.113870967
10/16/2014,0.121290321
10/17/2014,0.128709676
10/18/2014,0.136129031
10/19/2014,0.143548386
10/20/2014,0.150967741
10/21/2014,0.158387096
10/22/2014,0.165806451
10/23/2014,0.173225805
10/24/2014,0.18064516
10/25/2014,0.188064515
10/26/2014,0.19548387
10/27/2014,0.202903225
10/28/2014,0.21032258
10/29/2014,0.217741935
10/30/2014,0.22516129
10/31/2014,0.232580645
11/1/2014,0.24
11/2/2014,0.234
11/3/2014,0.228
11/4/2014,0.221999999
11/5/2014,0.215999999
11/6/2014,0.209999999
11/7/2014,0.203999999
11/8/2014,0.197999999
11/9/2014,0.191999999
11/10/2014,0.185999999
11/11/2014,0.179999999
11/12/2014,0.173999999
11/13/2014,0.167999999
11/14/2014,0.161999999
11/15/2014,0.155999999
11/16/2014,0.149999999
11/17/2014,0.143999999
11/18/2014,0.137999999
11/19/2014,0.131999999
11/20/2014,0.125999999
11/21/2014,0.119999999
11/22/2014,0.113999999
11/23/2014,0.107999999
11/24/2014,0.101999999
11/25/2014,0.095999999
11/26/2014,0.089999999
11/27/2014,0.084
11/28/2014,0.078
11/29/2014,0.072
11/30/2014,0.066
12/1/2014,0.06
12/2/2014,0.049354839
12/3/2014,0.038709678
12/4/2014,0.028064517
12/5/2014,0.017419355
12/6/2014,0.006774194
12/7/2014,-0.003870967
12/8/2014,-0.014516128
12/9/2014,-0.025161289
12/10/2014,-0.03580645
12/11/2014,-0.046451612
12/12/2014,-0.057096773
12/13/2014,-0.067741934
12/14/2014,-0.078387095
12/15/2014,-0.089032256
12/16/2014,-0.099677418
12/17/2014,-0.110322579
12/18/2014,-0.12096774
12/19/2014,-0.131612902
12/20/2014,-0.142258063
12/21/2014,-0.152903224
12/22/2014,-0.163548385
12/23/2014,-0.174193547
12/24/2014,-0.184838708
12/25/2014,-0.19548387
12/26/2014,-0.206129031
12/27/2014,-0.216774192
12/28/2014,-0.227419354
12/29/2014,-0.238064515
12/30/2014,-0.248709677
12/31/2014,-0.259354838
1/1/2015,-0.27
1/2/2015,-0.27548387
1/3/2015,-0.280967741
1/4/2015,-0.286451611
1/5/2015,-0.291935482
1/6/2015,-0.297419352
1/7/2015,-0.302903223
1/8/2015,-0.308387094
1/9/2015,-0.313870964
1/10/2015,-0.319354835
1/11/2015,-0.324838706
1/12/2015,-0.330322576
1/13/2015,-0.335806447
1/14/2015,-0.341290318
1/15/2015,-0.346774189
1/16/2015,-0.35225806
1/17/2015,-0.357741931
1/18/2015,-0.363225802
1/19/2015,-0.368709673
1/20/2015,-0.374193544
1/21/2015,-0.379677415
1/22/2015,-0.385161286
1/23/2015,-0.390645157
1/24/2015,-0.396129029
1/25/2015,-0.4016129
1/26/2015,-0.407096771
1/27/2015,-0.412580643
1/28/2015,-0.418064514
1/29/2015,-0.423548385
1/30/2015,-0.429032257
1/31/2015,-0.434516128
2/1/2015,-0.44
2/2/2015,-0.425714285
2/3/2015,-0.411428571
2/4/2015,-0.397142856
2/5/2015,-0.382857141
2/6/2015,-0.368571427
2/7/2015,-0.354285712
2/8/2015,-0.339999998
2/9/2015,-0.325714283
2/10/2015,-0.311428569
2/11/2015,-0.297142855
2/12/2015,-0.28285714
2/13/2015,-0.268571426
2/14/2015,-0.254285712
2/15/2015,-0.239999997
2/16/2015,-0.225714283
2/17/2015,-0.211428569
2/18/2015,-0.197142855
2/19/2015,-0.182857141
2/20/2015,-0.168571426
2/21/2015,-0.154285712
2/22/2015,-0.139999998
2/23/2015,-0.125714284
2/24/2015,-0.11142857
2/25/2015,-0.097142856
2/26/2015,-0.082857142
2/27/2015,-0.068571428
2/28/2015,-0.054285714
3/1/2015,-0.04
3/2/2015,-0.039677419
3/3/2015,-0.039354839
3/4/2015,-0.039032258
3/5/2015,-0.038709677
3/6/2015,-0.038387096
3/7/2015,-0.038064516
3/8/2015,-0.037741935
3/9/2015,-0.037419354
3/10/2015,-0.037096774
3/11/2015,-0.036774193
3/12/2015,-0.036451612
3/13/2015,-0.036129031
3/14/2015,-0.035806451
3/15/2015,-0.03548387
3/16/2015,-0.03516129
3/17/2015,-0.034838709
3/18/2015,-0.034516128
3/19/2015,-0.034193548
3/20/2015,-0.033870967
3/21/2015,-0.033548386
3/22/2015,-0.033225806
3/23/2015,-0.032903225
3/24/2015,-0.032580645
3/25/2015,-0.032258064
3/26/2015,-0.031935483
3/27/2015,-0.031612903
3/28/2015,-0.031290322
3/29/2015,-0.030967742
3/30/2015,-0.030645161
3/31/2015,-0.030322581
4/1/2015,-0.03
4/2/2015,-0.04
4/3/2015,-0.05
4/4/2015,-0.059999999
4/5/2015,-0.069999999
4/6/2015,-0.079999999
4/7/2015,-0.089999999
4/8/2015,-0.099999998
4/9/2015,-0.109999998
4/10/2015,-0.119999998
4/11/2015,-0.129999998
4/12/2015,-0.139999998
4/13/2015,-0.149999998
4/14/2015,-0.159999998
4/15/2015,-0.169999998
4/16/2015,-0.179999998
4/17/2015,-0.189999998
4/18/2015,-0.199999998
4/19/2015,-0.209999998
4/20/2015,-0.219999998
4/21/2015,-0.229999998
4/22/2015,-0.239999998
4/23/2015,-0.249999998
4/24/2015,-0.259999998
4/25/2015,-0.269999998
4/26/2015,-0.279999998
4/27/2015,-0.289999999
4/28/2015,-0.299999999
4/29/2015,-0.309999999
4/30/2015,-0.32
5/1/2015,-0.33
5/2/2015,-0.323225806
5/3/2015,-0.316451612
5/4/2015,-0.309677418
5/5/2015,-0.302903224
5/6/2015,-0.29612903
5/7/2015,-0.289354837
5/8/2015,-0.282580643
5/9/2015,-0.275806449
5/10/2015,-0.269032255
5/11/2015,-0.262258062
5/12/2015,-0.255483868
5/13/2015,-0.248709674
5/14/2015,-0.241935481
5/15/2015,-0.235161287
5/16/2015,-0.228387094
5/17/2015,-0.2216129
5/18/2015,-0.214838707
5/19/2015,-0.208064513
5/20/2015,-0.20129032
5/21/2015,-0.194516126
5/22/2015,-0.187741933
5/23/2015,-0.18096774
5/24/2015,-0.174193546
5/25/2015,-0.167419353
5/26/2015,-0.16064516
5/27/2015,-0.153870966
5/28/2015,-0.147096773
5/29/2015,-0.14032258
5/30/2015,-0.133548386
5/31/2015,-0.126774193
6/1/2015,-0.12
6/2/2015,-0.105
6/3/2015,-0.09
6/4/2015,-0.075
6/5/2015,-0.06
6/6/2015,-0.045
6/7/2015,-0.03
6/8/2015,-0.015
6/9/2015,-3.21E-10
6/10/2015,0.015
6/11/2015,0.03
6/12/2015,0.044999999
6/13/2015,0.059999999
6/14/2015,0.074999999
6/15/2015,0.089999999
6/16/2015,0.104999999
6/17/2015,0.119999999
6/18/2015,0.134999999
6/19/2015,0.149999999
6/20/2015,0.164999999
6/21/2015,0.179999999
6/22/2015,0.194999999
6/23/2015,0.209999999
6/24/2015,0.224999999
6/25/2015,0.239999999
6/26/2015,0.254999999
6/27/2015,0.269999999
6/28/2015,0.284999999
6/29/2015,0.3
6/30/2015,0.315
7/1/2015,0.33
7/2/2015,0.308709677
7/3/2015,0.287419355
7/4/2015,0.266129032
7/5/2015,0.244838709
7/6/2015,0.223548387
7/7/2015,0.202258064
7/8/2015,0.180967742
7/9/2015,0.159677419
7/10/2015,0.138387097
7/11/2015,0.117096774
7/12/2015,0.095806452
7/13/2015,0.074516129
7/14/2015,0.053225807
7/15/2015,0.031935484
7/16/2015,0.010645162
7/17/2015,-0.010645161
7/18/2015,-0.031935483
7/19/2015,-0.053225806
7/20/2015,-0.074516128
7/21/2015,-0.095806451
7/22/2015,-0.117096773
7/23/2015,-0.138387096
7/24/2015,-0.159677419
7/25/2015,-0.180967741
7/26/2015,-0.202258064
7/27/2015,-0.223548386
7/28/2015,-0.244838709
7/29/2015,-0.266129032
7/30/2015,-0.287419354
7/31/2015,-0.308709677
8/1/2015,-0.33
8/2/2015,-0.323870967
8/3/2015,-0.317741935
8/4/2015,-0.311612902
8/5/2015,-0.305483869
8/6/2015,-0.299354837
8/7/2015,-0.293225804
8/8/2015,-0.287096772
8/9/2015,-0.280967739
8/10/2015,-0.274838707
8/11/2015,-0.268709674
8/12/2015,-0.262580642
8/13/2015,-0.25645161
8/14/2015,-0.250322577
8/15/2015,-0.244193545
8/16/2015,-0.238064513
8/17/2015,-0.231935481
8/18/2015,-0.225806448
8/19/2015,-0.219677416
8/20/2015,-0.213548384
8/21/2015,-0.207419352
8/22/2015,-0.20129032
8/23/2015,-0.195161288
8/24/2015,-0.189032256
8/25/2015,-0.182903224
8/26/2015,-0.176774192
8/27/2015,-0.17064516
8/28/2015,-0.164516128
8/29/2015,-0.158387096
8/30/2015,-0.152258064
8/31/2015,-0.146129032
9/1/2015,-0.14
9/2/2015,-0.142666666
9/3/2015,-0.145333333
9/4/2015,-0.147999999
9/5/2015,-0.150666666
9/6/2015,-0.153333332
9/7/2015,-0.155999999
9/8/2015,-0.158666665
9/9/2015,-0.161333332
9/10/2015,-0.163999998
9/11/2015,-0.166666665
9/12/2015,-0.169333331
9/13/2015,-0.171999998
9/14/2015,-0.174666664
9/15/2015,-0.177333331
9/16/2015,-0.179999998
9/17/2015,-0.182666664
9/18/2015,-0.185333331
9/19/2015,-0.187999998
9/20/2015,-0.190666664
9/21/2015,-0.193333331
9/22/2015,-0.195999998
9/23/2015,-0.198666665
9/24/2015,-0.201333332
9/25/2015,-0.203999998
