Date,percent
12/11/2012,90.33210701
12/12/2012,90.53944403
12/13/2012,90.83852439
12/14/2012,91.22934809
12/15/2012,91.50744439
12/16/2012,91.67281329
12/17/2012,91.72545479
12/18/2012,91.6653689
12/19/2012,91.49255561
12/20/2012,91.20701493
12/21/2012,90.80874684
12/22/2012,90.49623593
12/23/2012,90.2694822
12/24/2012,90.12848565
12/25/2012,90.07324627
12/26/2012,90.10376407
12/27/2012,90.22003904
12/28/2012,90.42207119
12/29/2012,90.54558239
12/30/2012,90.59057263
12/31/2012,90.55704191
1/1/2013,90.44499024
1/2/2013,90.25441761
1/3/2013,89.98532403
1/4/2013,89.63770949
1/5/2013,89.35323672
1/6/2013,89.13190571
1/7/2013,88.97371647
1/8/2013,88.87866899
1/9/2013,88.84676328
1/10/2013,88.87799933
1/11/2013,88.97237715
1/12/2013,88.89731614
1/13/2013,88.65281631
1/14/2013,88.23887765
1/15/2013,87.65550017
1/16/2013,86.90268386
1/17/2013,85.98042873
1/18/2013,84.88873477
1/19/2013,84.0453342
1/20/2013,83.45022702
1/21/2013,83.10341323
1/22/2013,83.00489282
1/23/2013,83.1546658
1/24/2013,83.55273217
1/25/2013,84.19909192
1/26/2013,84.70318028
1/27/2013,85.06499724
1/28/2013,85.2845428
1/29/2013,85.36181696
1/30/2013,85.29681972
1/31/2013,85.08955108
2/1/2013,84.74001105
2/2/2013,84.45404715
2/3/2013,84.23165937
2/4/2013,84.07284774
2/5/2013,83.97761223
2/6/2013,83.94595285
2/7/2013,83.97786961
2/8/2013,84.0733625
2/9/2013,84.09887525
2/10/2013,84.05440784
2/11/2013,83.93996029
2/12/2013,83.7555326
2/13/2013,83.50112475
2/14/2013,83.17673676
2/15/2013,82.78236863
2/16/2013,82.55059246
2/17/2013,82.48140827
2/18/2013,82.57481605
2/19/2013,82.83081581
2/20/2013,83.24940754
2/21/2013,83.83059124
2/22/2013,84.57436691
2/23/2013,85.10493085
2/24/2013,85.42228304
2/25/2013,85.52642348
2/26/2013,85.41735219
2/27/2013,85.09506915
2/28/2013,84.55957437
3/1/2013,83.81086785
3/2/2013,83.14156779
3/3/2013,82.5516742
3/4/2013,82.04118707
3/5/2013,81.61010641
3/6/2013,81.25843221
3/7/2013,80.98616447
3/8/2013,80.7933032
3/9/2013,80.698602
3/10/2013,80.70206088
3/11/2013,80.80367984
3/12/2013,81.00345888
3/13/2013,81.301398
3/14/2013,81.69749719
3/15/2013,82.19175647
3/16/2013,82.66419896
3/17/2013,83.11482466
3/18/2013,83.54363357
3/19/2013,83.9506257
3/20/2013,84.33580104
3/21/2013,84.6991596
3/22/2013,85.04070137
3/23/2013,85.33657731
3/24/2013,85.58678741
3/25/2013,85.79133167
3/26/2013,85.9502101
3/27/2013,86.06342269
3/28/2013,86.13096944
3/29/2013,86.15285036
3/30/2013,86.18491964
3/31/2013,86.22717728
4/1/2013,86.27962328
4/2/2013,86.34225764
4/3/2013,86.41508036
4/4/2013,86.49809144
4/5/2013,86.59129088
4/6/2013,86.67562917
4/7/2013,86.75110631
4/8/2013,86.8177223
4/9/2013,86.87547714
4/10/2013,86.92437083
4/11/2013,86.96440338
4/12/2013,86.99557477
4/13/2013,86.92811005
4/14/2013,86.7620092
4/15/2013,86.49727224
4/16/2013,86.13389916
4/17/2013,85.67188995
4/18/2013,85.11124463
4/19/2013,84.45196318
4/20/2013,83.92091688
4/21/2013,83.51810572
4/22/2013,83.24352971
4/23/2013,83.09718884
4/24/2013,83.07908312
4/25/2013,83.18921254
4/26/2013,83.4275771
4/27/2013,83.69810782
4/28/2013,84.00080468
4/29/2013,84.3356677
4/30/2013,84.70269686
5/1/2013,85.10189218
5/2/2013,85.53325365
5/3/2013,85.99678127
5/4/2013,86.41188837
5/5/2013,86.77857496
5/6/2013,87.09684103
5/7/2013,87.36668659
5/8/2013,87.58811163
5/9/2013,87.76111616
5/10/2013,87.88570017
5/11/2013,87.97785266
5/12/2013,88.03757362
5/13/2013,88.06486305
5/14/2013,88.05972096
5/15/2013,88.02214734
5/16/2013,87.95214219
5/17/2013,87.84970552
5/18/2013,87.71696941
5/19/2013,87.55393386
5/20/2013,87.36059887
5/21/2013,87.13696445
5/22/2013,86.88303059
5/23/2013,86.59879729
5/24/2013,86.28426456
5/25/2013,86.10214853
5/26/2013,86.05244921
5/27/2013,86.13516659
5/28/2013,86.35030068
5/29/2013,86.69785147
5/30/2013,87.17781897
5/31/2013,87.79020318
6/1/2013,88.24916791
6/2/2013,88.55471317
6/3/2013,88.70683895
6/4/2013,88.70554526
6/5/2013,88.55083209
6/6/2013,88.24269945
6/7/2013,87.78114733
6/8/2013,87.45753384
6/9/2013,87.27185898
6/10/2013,87.22412275
6/11/2013,87.31432514
6/12/2013,87.54246616
6/13/2013,87.90854581
6/14/2013,88.41256408
6/15/2013,88.838505
6/16/2013,89.18636854
6/17/2013,89.45615473
6/18/2013,89.64786355
6/19/2013,89.761495
6/20/2013,89.7970491
6/21/2013,89.75452583
6/22/2013,89.78363306
6/23/2013,89.88437078
6/24/2013,90.056739
6/25/2013,90.30073773
6/26/2013,90.61636694
6/27/2013,91.00362666
6/28/2013,91.46251688
6/29/2013,91.84150865
6/30/2013,92.14060199
7/1/2013,92.35979688
7/2/2013,92.49909333
7/3/2013,92.55849135
7/4/2013,92.53799092
7/5/2013,92.43759205
7/6/2013,92.37014375
7/7/2013,92.33564602
7/8/2013,92.33409886
7/9/2013,92.36550227
7/10/2013,92.42985625
7/11/2013,92.52716079
7/12/2013,92.65741591
7/13/2013,92.75664837
7/14/2013,92.82485817
7/15/2013,92.86204531
7/16/2013,92.8682098
7/17/2013,92.84335163
7/18/2013,92.78747081
7/19/2013,92.70056733
7/20/2013,92.59618174
7/21/2013,92.47431403
7/22/2013,92.33496422
7/23/2013,92.1781323
7/24/2013,92.00381826
7/25/2013,91.81202212
7/26/2013,91.60274386
7/27/2013,91.43410197
7/28/2013,91.30609644
7/29/2013,91.21872727
7/30/2013,91.17199447
7/31/2013,91.16589803
8/1/2013,91.20043795
8/2/2013,91.27561424
8/3/2013,91.27564764
8/4/2013,91.20053815
8/5/2013,91.05028578
8/6/2013,90.82489051
8/7/2013,90.52435236
8/8/2013,90.14867132
8/9/2013,89.6978474
8/10/2013,89.37885152
8/11/2013,89.19168369
8/12/2013,89.1363439
8/13/2013,89.21283217
8/14/2013,89.42114848
8/15/2013,89.76129284
8/16/2013,90.23326525
8/17/2013,90.62408985
8/18/2013,90.93376664
8/19/2013,91.16229562
8/20/2013,91.30967679
8/21/2013,91.37591015
8/22/2013,91.3609957
8/23/2013,91.26493343
8/24/2013,91.19677784
8/25/2013,91.15652892
8/26/2013,91.14418666
8/27/2013,91.15975108
8/28/2013,91.20322216
8/29/2013,91.27459991
8/30/2013,91.37388434
8/31/2013,91.47670156
9/1/2013,91.58305158
9/2/2013,91.6929344
9/3/2013,91.80635002
9/4/2013,91.92329844
9/5/2013,92.04377966
9/6/2013,92.16779368
9/7/2013,92.28682823
9/8/2013,92.40088332
9/9/2013,92.50995893
9/10/2013,92.61405508
9/11/2013,92.71317177
9/12/2013,92.80730899
9/13/2013,92.89646674
9/14/2013,92.90263199
9/15/2013,92.82580475
9/16/2013,92.665985
9/17/2013,92.42317275
9/18/2013,92.09736801
9/19/2013,91.68857076
9/20/2013,91.19678102
9/21/2013,90.7773148
9/22/2013,90.43017211
9/23/2013,90.15535295
9/24/2013,89.95285731
9/25/2013,89.8226852
9/26/2013,89.76483662
9/27/2013,89.77931156
9/28/2013,89.69094445
9/29/2013,89.4997353
9/30/2013,89.2056841
10/1/2013,88.80879085
10/2/2013,88.30905555
10/3/2013,87.7064782
10/4/2013,87.0010588
10/5/2013,86.43503933
10/6/2013,86.00841978
10/7/2013,85.72120015
10/8/2013,85.57338045
10/9/2013,85.56496067
10/10/2013,85.69594081
10/11/2013,85.96632088
10/12/2013,86.16451831
10/13/2013,86.2905331
10/14/2013,86.34436527
10/15/2013,86.3260148
10/16/2013,86.23548169
10/17/2013,86.07276596
10/18/2013,85.83786759
10/19/2013,85.69882266
10/20/2013,85.65563117
10/21/2013,85.70829312
10/22/2013,85.85680851
10/23/2013,86.10117734
10/24/2013,86.44139962
10/25/2013,86.87747533
10/26/2013,87.20283824
10/27/2013,87.41748833
10/28/2013,87.52142562
10/29/2013,87.5146501
10/30/2013,87.39716176
10/31/2013,87.16896062
11/1/2013,86.83004666
11/2/2013,86.61446961
11/3/2013,86.52222945
11/4/2013,86.5533262
11/5/2013,86.70775985
11/6/2013,86.98553039
11/7/2013,87.38663784
11/8/2013,87.91108219
11/9/2013,88.33747463
11/10/2013,88.66581517
11/11/2013,88.89610381
11/12/2013,89.02834054
11/13/2013,89.06252537
11/14/2013,88.99865829
11/15/2013,88.83673931
11/16/2013,88.70594754
11/17/2013,88.60628296
11/18/2013,88.53774559
11/19/2013,88.50033543
11/20/2013,88.49405246
11/21/2013,88.5188967
11/22/2013,88.57486815
11/23/2013,88.71299178
11/24/2013,88.93326761
11/25/2013,89.23569562
11/26/2013,89.62027582
11/27/2013,90.08700822
11/28/2013,90.6358928
11/29/2013,91.26692957
11/30/2013,91.80296136
12/1/2013,92.24398816
12/2/2013,92.59000997
12/3/2013,92.8410268
12/4/2013,92.99703864
12/5/2013,93.05804549
12/6/2013,93.02404736
12/7/2013,92.94979261
12/8/2013,92.83528123
12/9/2013,92.68051324
12/10/2013,92.48548863
12/11/2013,92.25020739
12/12/2013,91.97466954
12/13/2013,91.65887507
12/14/2013,91.44164414
12/15/2013,91.32297675
12/16/2013,91.30287291
12/17/2013,91.38133261
12/18/2013,91.55835586
12/19/2013,91.83394266
12/20/2013,92.208093
12/21/2013,92.50342533
12/22/2013,92.71993967
12/23/2013,92.857636
12/24/2013,92.91651434
12/25/2013,92.89657467
12/26/2013,92.797817
12/27/2013,92.62024133
12/28/2013,92.48172637
12/29/2013,92.38227212
12/30/2013,92.32187858
12/31/2013,92.30054575
1/1/2014,92.31827363
1/2/2014,92.37506222
1/3/2014,92.47091152
1/4/2014,92.5094534
1/5/2014,92.49068784
1/6/2014,92.41461486
1/7/2014,92.28123444
1/8/2014,92.09054661
1/9/2014,91.84255134
1/10/2014,91.53724864
1/11/2014,91.15427838
1/12/2014,90.69364054
1/13/2014,90.15533514
1/14/2014,89.53936217
1/15/2014,88.84572162
1/16/2014,88.07441351
1/17/2014,87.22543784
1/18/2014,86.60414831
1/19/2014,86.21054493
1/20/2014,86.0446277
1/21/2014,86.10639662
1/22/2014,86.39585169
1/23/2014,86.91299292
1/24/2014,87.65782029
1/25/2014,88.19110986
1/26/2014,88.51286164
1/27/2014,88.6230756
1/28/2014,88.52175177
1/29/2014,88.20889014
1/30/2014,87.6844907
1/31/2014,86.94855346
2/1/2014,86.3825235
2/2/2014,85.98640083
2/3/2014,85.76018544
2/4/2014,85.70387733
2/5/2014,85.8174765
2/6/2014,86.10098295
2/7/2014,86.55439668
2/8/2014,86.90598068
2/9/2014,87.15573495
2/10/2014,87.30365947
2/11/2014,87.34975426
2/12/2014,87.29401932
2/13/2014,87.13645464
2/14/2014,86.87706022
2/15/2014,86.70530618
2/16/2014,86.62119252
2/17/2014,86.62471924
2/18/2014,86.71588634
2/19/2014,86.89469382
2/20/2014,87.16114168
2/21/2014,87.51522991
2/22/2014,87.79713132
2/23/2014,88.0068459
2/24/2014,88.14437366
2/25/2014,88.20971458
2/26/2014,88.20286868
2/27/2014,88.12383595
2/28/2014,87.9726164
3/1/2014,87.80652713
3/2/2014,87.62556814
3/3/2014,87.42973943
3/4/2014,87.21904101
3/5/2014,86.99347287
3/6/2014,86.75303502
3/7/2014,86.49772745
3/8/2014,86.27594429
3/9/2014,86.08768553
3/10/2014,85.93295119
3/11/2014,85.81174125
3/12/2014,85.72405571
3/13/2014,85.66989459
3/14/2014,85.64925787
3/15/2014,85.63020269
3/16/2014,85.61272904
3/17/2014,85.59683693
3/18/2014,85.58252635
3/19/2014,85.56979731
3/20/2014,85.55864981
3/21/2014,85.54908384
3/22/2014,85.59946963
3/23/2014,85.70980717
3/24/2014,85.88009648
3/25/2014,86.11033755
3/26/2014,86.40053037
3/27/2014,86.75067496
3/28/2014,87.1607713
3/29/2014,87.48448511
3/30/2014,87.72181637
3/31/2014,87.87276508
4/1/2014,87.93733126
4/2/2014,87.91551489
4/3/2014,87.80731599
4/4/2014,87.61273454
4/5/2014,87.47702931
4/6/2014,87.40020032
4/7/2014,87.38224755
4/8/2014,87.423171
4/9/2014,87.52297069
4/10/2014,87.6816466
4/11/2014,87.89919874
4/12/2014,88.14776898
4/13/2014,88.42735733
4/14/2014,88.73796379
4/15/2014,89.07958835
4/16/2014,89.45223102
4/17/2014,89.85589179
4/18/2014,90.29057067
4/19/2014,90.65092363
4/20/2014,90.93695069
4/21/2014,91.14865183
4/22/2014,91.28602705
4/23/2014,91.34907637
4/24/2014,91.33779977
4/25/2014,91.25219726
4/26/2014,91.16717103
4/27/2014,91.08272109
4/28/2014,90.99884743
4/29/2014,90.91555006
4/30/2014,90.83282897
5/1/2014,90.75068416
5/2/2014,90.66911564
5/3/2014,90.55949586
5/4/2014,90.42182482
5/5/2014,90.25610252
5/6/2014,90.06232896
5/7/2014,89.84050414
5/8/2014,89.59062806
5/9/2014,89.31270072
5/10/2014,89.07490854
5/11/2014,88.87725152
5/12/2014,88.71972967
5/13/2014,88.60234299
5/14/2014,88.52509146
5/15/2014,88.4879751
5/16/2014,88.4909939
5/17/2014,88.51900642
5/18/2014,88.57201264
5/19/2014,88.65001258
5/20/2014,88.75300622
5/21/2014,88.88099358
5/22/2014,89.03397465
5/23/2014,89.21194944
5/24/2014,89.40918999
5/25/2014,89.62569633
5/26/2014,89.86146845
5/27/2014,90.11650634
5/28/2014,90.39081001
5/29/2014,90.68437945
5/30/2014,90.99721468
5/31/2014,91.16808486
6/1/2014,91.19698999
6/2/2014,91.08393009
6/3/2014,90.82890514
6/4/2014,90.43191514
6/5/2014,89.89296011
6/6/2014,89.21204002
6/7/2014,88.62245997
6/8/2014,88.12421994
6/9/2014,87.71731994
6/10/2014,87.40175997
6/11/2014,87.17754003
6/12/2014,87.04466012
6/13/2014,87.00312023
6/14/2014,86.98926777
6/15/2014,87.00310274
6/16/2014,87.04462514
6/17/2014,87.11383497
6/18/2014,87.21073223
6/19/2014,87.33531692
6/20/2014,87.48758903
6/21/2014,87.70931047
6/22/2014,88.00048125
6/23/2014,88.36110134
6/24/2014,88.79117077
6/25/2014,89.29068953
6/26/2014,89.85965761
6/27/2014,90.49807502
6/28/2014,91.00982652
6/29/2014,91.39491212
6/30/2014,91.65333181
7/1/2014,91.7850856
7/2/2014,91.79017348
7/3/2014,91.66859545
7/4/2014,91.42035152
7/5/2014,91.28765512
7/6/2014,91.27050626
7/7/2014,91.36890493
7/8/2014,91.58285114
7/9/2014,91.91234488
7/10/2014,92.35738616
7/11/2014,92.91797497
7/12/2014,93.37859611
7/13/2014,93.73924957
7/14/2014,93.99993535
7/15/2014,94.16065346
7/16/2014,94.22140389
7/17/2014,94.18218665
7/18/2014,94.04300173
7/19/2014,93.92563594
7/20/2014,93.83008928
7/21/2014,93.75636174
7/22/2014,93.70445334
7/23/2014,93.67436406
7/24/2014,93.66609391
7/25/2014,93.67964288
7/26/2014,93.66565563
7/27/2014,93.62413216
7/28/2014,93.55507245
7/29/2014,93.45847652
7/30/2014,93.33434437
7/31/2014,93.18267598
8/1/2014,93.00347137
8/2/2014,92.81603457
8/3/2014,92.62036557
8/4/2014,92.41646438
8/5/2014,92.204331
8/6/2014,91.98396543
8/7/2014,91.75536767
8/8/2014,91.51853771
8/9/2014,91.38070177
8/10/2014,91.34185985
8/11/2014,91.40201196
8/12/2014,91.56115808
8/13/2014,91.81929823
8/14/2014,92.1764324
8/15/2014,92.63256059
8/16/2014,93.01357063
8/17/2014,93.31946253
8/18/2014,93.55023629
8/19/2014,93.7058919
8/20/2014,93.78642937
8/21/2014,93.79184869
8/22/2014,93.72214987
8/23/2014,93.65081937
8/24/2014,93.5778572
8/25/2014,93.50326335
8/26/2014,93.42703783
8/27/2014,93.34918063
8/28/2014,93.26969176
8/29/2014,93.18857121
8/30/2014,93.15179947
8/31/2014,93.15937653
9/1/2014,93.21130239
9/2/2014,93.30757706
9/3/2014,93.44820053
9/4/2014,93.63317281
9/5/2014,93.86249389
9/6/2014,94.01050783
9/7/2014,94.07721463
9/8/2014,94.06261428
9/9/2014,93.9667068
9/10/2014,93.78949217
9/11/2014,93.5309704
9/12/2014,93.19114149
9/13/2014,92.95485574
9/14/2014,92.82211314
9/15/2014,92.79291369
9/16/2014,92.8672574
9/17/2014,93.04514426
9/18/2014,93.32657428
9/19/2014,93.71154745
9/20/2014,93.91321225
9/21/2014,93.93156868
9/22/2014,93.76661674
9/23/2014,93.41835643
9/24/2014,92.88678775
9/25/2014,92.17191069
9/26/2014,91.27372526
9/27/2014,90.52814371
9/28/2014,89.93516604
9/29/2014,89.49479225
9/30/2014,89.20702233
10/1/2014,89.07185629
10/2/2014,89.08929412
10/3/2014,89.25933583
10/4/2014,89.37069492
10/5/2014,89.42337139
10/6/2014,89.41736524
10/7/2014,89.35267647
10/8/2014,89.22930508
10/9/2014,89.04725106
10/10/2014,88.80651442
10/11/2014,88.56773972
10/12/2014,88.33092696
10/13/2014,88.09607613
10/14/2014,87.86318724
10/15/2014,87.63226028
10/16/2014,87.40329526
10/17/2014,87.17629218
10/18/2014,86.97487873
10/19/2014,86.79905491
10/20/2014,86.64882073
10/21/2014,86.52417619
10/22/2014,86.42512127
10/23/2014,86.35165599
10/24/2014,86.30378035
10/25/2014,86.31088552
10/26/2014,86.37297153
10/27/2014,86.49003835
10/28/2014,86.662086
10/29/2014,86.88911448
10/30/2014,87.17112377
10/31/2014,87.50811389
11/1/2014,87.83021848
11/2/2014,88.13743754
11/3/2014,88.42977107
11/4/2014,88.70721906
11/5/2014,88.96978152
11/6/2014,89.21745844
11/7/2014,89.45024984
11/8/2014,89.67696323
11/9/2014,89.89759862
11/10/2014,90.112156
11/11/2014,90.32063539
11/12/2014,90.52303677
11/13/2014,90.71936015
11/14/2014,90.90960553
11/15/2014,91.0648082
11/16/2014,91.18496816
11/17/2014,91.27008541
11/18/2014,91.32015996
11/19/2014,91.3351918
11/20/2014,91.31518093
11/21/2014,91.26012736
11/22/2014,91.25570295
11/23/2014,91.30190772
11/24/2014,91.39874166
11/25/2014,91.54620477
11/26/2014,91.74429705
11/27/2014,91.9930185
11/28/2014,92.29236913
11/29/2014,92.61791713
11/30/2014,92.9696625
12/1/2014,93.34760525
12/2/2014,93.75174537
12/3/2014,94.18208287
12/4/2014,94.63861774
12/5/2014,95.12134999
12/6/2014,95.45788889
12/7/2014,95.64823446
12/8/2014,95.69238668
12/9/2014,95.59034556
12/10/2014,95.34211111
12/11/2014,94.94768331
12/12/2014,94.40706218
12/13/2014,93.95579119
12/14/2014,93.59387037
12/15/2014,93.32129969
12/16/2014,93.13807917
12/17/2014,93.04420881
12/18/2014,93.03968859
12/19/2014,93.12451854
12/20/2014,93.22447243
12/21/2014,93.33955029
12/22/2014,93.46975209
12/23/2014,93.61507785
12/24/2014,93.77552757
12/25/2014,93.95110124
12/26/2014,94.14179886
12/27/2014,94.29326002
12/28/2014,94.40548471
12/29/2014,94.47847293
12/30/2014,94.51222469
12/31/2014,94.50673998
1/1/2015,94.46201881
1/2/2015,94.37806117
1/3/2015,94.26583
1/4/2015,94.12532529
1/5/2015,93.95654706
1/6/2015,93.7594953
1/7/2015,93.53417
1/8/2015,93.28057118
1/9/2015,92.99869882
1/10/2015,92.57269125
1/11/2015,92.00254845
1/12/2015,91.28827044
1/13/2015,90.42985721
1/14/2015,89.42730875
1/15/2015,88.28062508
1/16/2015,86.98980619
1/17/2015,85.99681861
1/18/2015,85.30166234
1/19/2015,84.90433738
1/20/2015,84.80484373
1/21/2015,85.00318139
1/22/2015,85.49935037
1/23/2015,86.29335065
1/24/2015,87.002932
1/25/2015,87.62809441
1/26/2015,88.16883788
1/27/2015,88.62516241
1/28/2015,88.997068
1/29/2015,89.28455465
1/30/2015,89.48762237
1/31/2015,89.66608689
2/1/2015,89.81994823
2/2/2015,89.94920638
2/3/2015,90.05386134
2/4/2015,90.13391311
2/5/2015,90.18936169
2/6/2015,90.22020708
2/7/2015,90.21195957
2/8/2015,90.16461915
2/9/2015,90.07818582
2/10/2015,89.95265958
2/11/2015,89.78804043
2/12/2015,89.58432837
2/13/2015,89.34152341
2/14/2015,89.10957988
2/15/2015,88.88849779
2/16/2015,88.67827713
2/17/2015,88.47891791
2/18/2015,88.29042012
2/19/2015,88.11278377
2/20/2015,87.94600885
2/21/2015,87.77352342
2/22/2015,87.59532748
2/23/2015,87.41142102
2/24/2015,87.22180406
2/25/2015,87.02647658
2/26/2015,86.8254386
2/27/2015,86.6186901
2/28/2015,86.48713602
3/1/2015,86.43077637
3/2/2015,86.44961115
3/3/2015,86.54364035
3/4/2015,86.71286398
3/5/2015,86.95728203
3/6/2015,87.2768945
3/7/2015,87.54204049
3/8/2015,87.75271998
3/9/2015,87.90893298
3/10/2015,88.01067949
3/11/2015,88.05795951
3/12/2015,88.05077304
3/13/2015,87.98912008
3/14/2015,87.96444697
3/15/2015,87.97675371
3/16/2015,88.0260403
3/17/2015,88.11230674
3/18/2015,88.23555303
3/19/2015,88.39577917
3/20/2015,88.59298517
3/21/2015,88.76711577
3/22/2015,88.91817097
3/23/2015,89.04615079
3/24/2015,89.15105521
3/25/2015,89.23288423
3/26/2015,89.29163787
3/27/2015,89.32731611
3/28/2015,89.3587005
3/29/2015,89.38579103
3/30/2015,89.40858771
3/31/2015,89.42709053
4/1/2015,89.4412995
4/2/2015,89.45121462
4/3/2015,89.45683588
4/4/2015,89.54074469
4/5/2015,89.70294103
4/6/2015,89.94342492
4/7/2015,90.26219635
4/8/2015,90.65925531
4/9/2015,91.13460182
4/10/2015,91.68823588
4/11/2015,92.11072768
4/12/2015,92.40207722
4/13/2015,92.56228451
4/14/2015,92.59134954
4/15/2015,92.48927232
4/16/2015,92.25605285
4/17/2015,91.89169112
4/18/2015,91.57750365
4/19/2015,91.31349044
4/20/2015,91.09965149
4/21/2015,90.93598679
4/22/2015,90.82249635
4/23/2015,90.75918016
4/24/2015,90.74603823
4/25/2015,90.80706975
4/26/2015,90.94227471
4/27/2015,91.15165311
4/28/2015,91.43520496
4/29/2015,91.79293025
4/30/2015,92.22482898
5/1/2015,92.73090116
5/2/2015,93.08083363
5/3/2015,93.27462638
5/4/2015,93.31227942
5/5/2015,93.19379275
5/6/2015,92.91916637
5/7/2015,92.48840028
5/8/2015,91.90149447
5/9/2015,91.44699153
5/10/2015,91.12489146
5/11/2015,90.93519426
5/12/2015,90.87789993
5/13/2015,90.95300847
5/14/2015,91.16051987
5/15/2015,91.50043414
5/16/2015,91.8253263
5/17/2015,92.13519633
5/18/2015,92.43004424
5/19/2015,92.70987003
5/20/2015,92.9746737
5/21/2015,93.22445526
5/22/2015,93.45921469
5/23/2015,93.6235375
5/24/2015,93.71742368
5/25/2015,93.74087325
5/26/2015,93.69388619
5/27/2015,93.5764625
5/28/2015,93.3886022
5/29/2015,93.13030527
5/30/2015,92.97758154
5/31/2015,92.93043099
6/1/2015,92.98885362
6/2/2015,93.15284945
6/3/2015,93.42241846
6/4/2015,93.79756067
6/5/2015,94.27827606
6/6/2015,94.61893867
6/7/2015,94.8195485
6/8/2015,94.88010556
6/9/2015,94.80060983
6/10/2015,94.58106133
6/11/2015,94.22146005
6/12/2015,93.72180599
6/13/2015,93.33179646
6/14/2015,93.05143144
6/15/2015,92.88071095
6/16/2015,92.81963499
6/17/2015,92.86820354
6/18/2015,93.02641662
6/19/2015,93.29427422
6/20/2015,93.54990094
6/21/2015,93.79329679
6/22/2015,94.02446176
6/23/2015,94.24339585
6/24/2015,94.45009906
6/25/2015,94.64457139
6/26/2015,94.82681285
6/27/2015,94.96236216
6/28/2015,95.05121931
6/29/2015,95.09338431
6/30/2015,95.08885715
7/1/2015,95.03763784
7/2/2015,94.93972638
7/3/2015,94.79512277
7/4/2015,94.69285516
7/5/2015,94.63292356
7/6/2015,94.61532798
7/7/2015,94.6400684
7/8/2015,94.70714484
7/9/2015,94.81655729
7/10/2015,94.96830574
7/11/2015,95.10461031
7/12/2015,95.22547099
7/13/2015,95.33088778
7/14/2015,95.42086068
7/15/2015,95.49538969
7/16/2015,95.55447481
7/17/2015,95.59811605
7/18/2015,95.61312731
7/19/2015,95.59950861
7/20/2015,95.55725994
7/21/2015,95.4863813
7/22/2015,95.38687269
7/23/2015,95.25873411
7/24/2015,95.10196556
7/25/2015,95.00373953
7/26/2015,94.964056
7/27/2015,94.98291498
7/28/2015,95.06031647
7/29/2015,95.19626047
7/30/2015,95.39074698
7/31/2015,95.643776
8/1/2015,95.85894714
8/2/2015,96.03626039
8/3/2015,96.17571576
8/4/2015,96.27731325
8/5/2015,96.34105286
8/6/2015,96.36693459
8/7/2015,96.35495843
8/8/2015,96.31560353
8/9/2015,96.24886988
8/10/2015,96.15475749
8/11/2015,96.03326635
8/12/2015,95.88439647
8/13/2015,95.70814784
8/14/2015,95.50452047
8/15/2015,95.3266883
8/16/2015,95.17465134
8/17/2015,95.04840959
8/18/2015,94.94796304
8/19/2015,94.8733117
8/20/2015,94.82445557
8/21/2015,94.80139464
8/22/2015,94.74930723
8/23/2015,94.66819334
8/24/2015,94.55805297
8/25/2015,94.41888611
8/26/2015,94.25069277
8/27/2015,94.05347295
8/28/2015,93.82722664
8/29/2015,93.55741937
8/30/2015,93.24405114
8/31/2015,92.88712193
9/1/2015,92.48663176
9/2/2015,92.04258063
9/3/2015,91.55496853
9/4/2015,91.02379546
9/5/2015,90.67633786
9/6/2015,90.51259573
9/7/2015,90.53256906
9/8/2015,90.73625787
9/9/2015,91.12366214
9/10/2015,91.69478188
9/11/2015,92.44961709
9/12/2015,93.00268696
9/13/2015,93.35399149
9/14/2015,93.50353068
9/15/2015,93.45130453
9/16/2015,93.19731304
9/17/2015,92.7415562
9/18/2015,92.08403403
9/19/2015,91.52507842
9/20/2015,91.06468937
9/21/2015,90.70286688
9/22/2015,90.43961095
9/23/2015,90.27492158
9/24/2015,90.20879877
9/25/2015,90.24124252
9/26/2015,90.20636455
9/27/2015,90.10416486
9/28/2015,89.93464344
9/29/2015,89.69780031
9/30/2015,89.39363545
10/1/2015,89.02214887
10/2/2015,88.58334057
10/3/2015,88.17366781
10/4/2015,87.79313059
10/5/2015,87.44172891
10/6/2015,87.11946278
10/7/2015,86.82633219
10/8/2015,86.56233715
10/9/2015,86.32747764
10/10/2015,86.13975575
10/11/2015,85.99917146
10/12/2015,85.90572478
10/13/2015,85.85941571
10/14/2015,85.86024425
10/15/2015,85.9082104
10/16/2015,86.00331415
10/17/2015,86.11233973
10/18/2015,86.23528713
10/19/2015,86.37215635
10/20/2015,86.5229474
10/21/2015,86.68766027
10/22/2015,86.86629497
10/23/2015,87.05885148
10/24/2015,87.24684287
10/25/2015,87.43026913
10/26/2015,87.60913026
10/27/2015,87.78342626
10/28/2015,87.95315713
10/29/2015,88.11832287
10/30/2015,88.27892348
10/31/2015,88.43193343
11/1/2015,88.57735271
11/2/2015,88.71518133
11/3/2015,88.84541928
11/4/2015,88.96806657
11/5/2015,89.0831232
11/6/2015,89.19058915
11/7/2015,89.29643173
11/8/2015,89.40065094
11/9/2015,89.50324676
11/10/2015,89.6042192
11/11/2015,89.70356827
11/12/2015,89.80129395
11/13/2015,89.89739626
11/14/2015,90.00778567
11/15/2015,90.13246218
11/16/2015,90.27142579
11/17/2015,90.42467651
11/18/2015,90.59221433
11/19/2015,90.77403926
11/20/2015,90.97015129
11/21/2015,91.2214524
11/22/2015,91.52794258
