time,value
1/21/2011,158109.7755
1/22/2011,157495.6142
1/23/2011,156881.4528
1/24/2011,156267.2914
1/25/2011,155653.1301
1/26/2011,155038.9687
1/27/2011,154424.8072
1/28/2011,153810.6458
1/29/2011,153196.4844
1/30/2011,152582.3229
1/31/2011,151968.1615
2/1/2011,151354
2/2/2011,152168.4287
2/3/2011,152982.8575
2/4/2011,153797.2862
2/5/2011,154611.7149
2/6/2011,155426.1436
2/7/2011,156240.5722
2/8/2011,157055.0009
2/9/2011,157869.4295
2/10/2011,158683.8582
2/11/2011,159498.2868
2/12/2011,160312.7154
2/13/2011,161127.144
2/14/2011,161941.5726
2/15/2011,162756.0012
2/16/2011,163570.4297
2/17/2011,164384.8583
2/18/2011,165199.2868
2/19/2011,166013.7153
2/20/2011,166828.1439
2/21/2011,167642.5724
2/22/2011,168457.0009
2/23/2011,169271.4293
2/24/2011,170085.8578
2/25/2011,170900.2863
2/26/2011,171714.7147
2/27/2011,172529.1432
2/28/2011,173343.5716
3/1/2011,174158
3/2/2011,173922.5163
3/3/2011,173687.0326
3/4/2011,173451.5488
3/5/2011,173216.0651
3/6/2011,172980.5814
3/7/2011,172745.0976
3/8/2011,172509.6138
3/9/2011,172274.13
3/10/2011,172038.6463
3/11/2011,171803.1625
3/12/2011,171567.6786
3/13/2011,171332.1948
3/14/2011,171096.711
3/15/2011,170861.2271
3/16/2011,170625.7433
3/17/2011,170390.2594
3/18/2011,170154.7755
3/19/2011,169919.2916
3/20/2011,169683.8077
3/21/2011,169448.3238
3/22/2011,169212.8399
3/23/2011,168977.3559
3/24/2011,168741.872
3/25/2011,168506.388
3/26/2011,168270.9041
3/27/2011,168035.4201
3/28/2011,167799.9361
3/29/2011,167564.4521
3/30/2011,167328.9681
3/31/2011,167093.484
4/1/2011,166858
4/2/2011,167108.1668
4/3/2011,167358.3336
4/4/2011,167608.5005
4/5/2011,167858.6672
4/6/2011,168108.834
4/7/2011,168359.0008
4/8/2011,168609.1676
4/9/2011,168859.3343
4/10/2011,169109.5011
4/11/2011,169359.6678
4/12/2011,169609.8345
4/13/2011,169860.0012
4/14/2011,170110.1679
4/15/2011,170360.3346
4/16/2011,170610.5012
4/17/2011,170860.6679
4/18/2011,171110.8346
4/19/2011,171361.0012
4/20/2011,171611.1678
4/21/2011,171861.3344
4/22/2011,172111.501
4/23/2011,172361.6676
4/24/2011,172611.8342
4/25/2011,172862.0008
4/26/2011,173112.1674
4/27/2011,173362.3339
4/28/2011,173612.5004
4/29/2011,173862.667
4/30/2011,174112.8335
5/1/2011,174363
5/2/2011,174147.1937
5/3/2011,173931.3874
5/4/2011,173715.5811
5/5/2011,173499.7748
5/6/2011,173283.9685
5/7/2011,173068.1621
5/8/2011,172852.3558
5/9/2011,172636.5494
5/10/2011,172420.743
5/11/2011,172204.9366
5/12/2011,171989.1302
5/13/2011,171773.3238
5/14/2011,171557.5174
5/15/2011,171341.711
5/16/2011,171125.9046
5/17/2011,170910.0981
5/18/2011,170694.2916
5/19/2011,170478.4852
5/20/2011,170262.6787
5/21/2011,170046.8722
5/22/2011,169831.0657
5/23/2011,169615.2592
5/24/2011,169399.4526
5/25/2011,169183.6461
5/26/2011,168967.8395
5/27/2011,168752.033
5/28/2011,168536.2264
5/29/2011,168320.4198
5/30/2011,168104.6132
5/31/2011,167888.8066
6/1/2011,167673
6/2/2011,167705.0668
6/3/2011,167737.1337
6/4/2011,167769.2005
6/5/2011,167801.2673
6/6/2011,167833.334
6/7/2011,167865.4008
6/8/2011,167897.4676
6/9/2011,167929.5343
6/10/2011,167961.6011
6/11/2011,167993.6678
6/12/2011,168025.7345
6/13/2011,168057.8012
6/14/2011,168089.8679
6/15/2011,168121.9346
6/16/2011,168154.0013
6/17/2011,168186.0679
6/18/2011,168218.1346
6/19/2011,168250.2012
6/20/2011,168282.2679
6/21/2011,168314.3345
6/22/2011,168346.4011
6/23/2011,168378.4677
6/24/2011,168410.5342
6/25/2011,168442.6008
6/26/2011,168474.6674
6/27/2011,168506.7339
6/28/2011,168538.8005
6/29/2011,168570.867
6/30/2011,168602.9335
7/1/2011,168635
7/2/2011,168860.2582
7/3/2011,169085.5164
7/4/2011,169310.7747
7/5/2011,169536.0329
7/6/2011,169761.291
7/7/2011,169986.5492
7/8/2011,170211.8074
7/9/2011,170437.0655
7/10/2011,170662.3237
7/11/2011,170887.5818
7/12/2011,171112.8399
7/13/2011,171338.098
7/14/2011,171563.3561
7/15/2011,171788.6142
7/16/2011,172013.8723
7/17/2011,172239.1303
7/18/2011,172464.3884
7/19/2011,172689.6464
7/20/2011,172914.9045
7/21/2011,173140.1625
7/22/2011,173365.4205
7/23/2011,173590.6785
7/24/2011,173815.9365
7/25/2011,174041.1945
7/26/2011,174266.4524
7/27/2011,174491.7104
7/28/2011,174716.9683
7/29/2011,174942.2263
7/30/2011,175167.4842
7/31/2011,175392.7421
8/1/2011,175618
8/2/2011,175385.5163
8/3/2011,175153.0326
8/4/2011,174920.5488
8/5/2011,174688.0651
8/6/2011,174455.5814
8/7/2011,174223.0976
8/8/2011,173990.6138
8/9/2011,173758.13
8/10/2011,173525.6462
8/11/2011,173293.1624
8/12/2011,173060.6786
8/13/2011,172828.1948
8/14/2011,172595.711
8/15/2011,172363.2271
8/16/2011,172130.7432
8/17/2011,171898.2594
8/18/2011,171665.7755
8/19/2011,171433.2916
8/20/2011,171200.8077
8/21/2011,170968.3238
8/22/2011,170735.8399
8/23/2011,170503.3559
8/24/2011,170270.872
8/25/2011,170038.388
8/26/2011,169805.9041
8/27/2011,169573.4201
8/28/2011,169340.9361
8/29/2011,169108.4521
8/30/2011,168875.9681
8/31/2011,168643.484
9/1/2011,168411
9/2/2011,168896.5335
9/3/2011,169382.067
9/4/2011,169867.6004
9/5/2011,170353.1339
9/6/2011,170838.6673
9/7/2011,171324.2008
9/8/2011,171809.7342
9/9/2011,172295.2676
9/10/2011,172780.801
9/11/2011,173266.3344
9/12/2011,173751.8678
9/13/2011,174237.4011
9/14/2011,174722.9345
9/15/2011,175208.4679
9/16/2011,175694.0012
9/17/2011,176179.5345
9/18/2011,176665.0678
9/19/2011,177150.6011
9/20/2011,177636.1344
9/21/2011,178121.6677
9/22/2011,178607.201
9/23/2011,179092.7343
9/24/2011,179578.2675
9/25/2011,180063.8008
9/26/2011,180549.334
9/27/2011,181034.8672
9/28/2011,181520.4004
9/29/2011,182005.9336
9/30/2011,182491.4668
10/1/2011,182977
10/2/2011,182918.2905
10/3/2011,182859.5809
10/4/2011,182800.8714
10/5/2011,182742.1618
10/6/2011,182683.4523
10/7/2011,182624.7427
10/8/2011,182566.0331
10/9/2011,182507.3235
10/10/2011,182448.6139
10/11/2011,182389.9043
10/12/2011,182331.1946
10/13/2011,182272.485
10/14/2011,182213.7754
10/15/2011,182155.0657
10/16/2011,182096.356
10/17/2011,182037.6464
10/18/2011,181978.9367
10/19/2011,181920.227
10/20/2011,181861.5173
10/21/2011,181802.8075
10/22/2011,181744.0978
10/23/2011,181685.3881
10/24/2011,181626.6783
10/25/2011,181567.9686
10/26/2011,181509.2588
10/27/2011,181450.549
10/28/2011,181391.8392
10/29/2011,181333.1295
10/30/2011,181274.4196
10/31/2011,181215.7098
11/1/2011,181157
11/2/2011,181434.6668
11/3/2011,181712.3336
11/4/2011,181990.0004
11/5/2011,182267.6672
11/6/2011,182545.3339
11/7/2011,182823.0007
11/8/2011,183100.6674
11/9/2011,183378.3342
11/10/2011,183656.0009
11/11/2011,183933.6676
11/12/2011,184211.3343
11/13/2011,184489.001
11/14/2011,184766.6677
11/15/2011,185044.3344
11/16/2011,185322.0011
11/17/2011,185599.6677
11/18/2011,185877.3344
11/19/2011,186155.001
11/20/2011,186432.6677
11/21/2011,186710.3343
11/22/2011,186988.0009
11/23/2011,187265.6675
11/24/2011,187543.3341
11/25/2011,187821.0007
11/26/2011,188098.6673
11/27/2011,188376.3338
11/28/2011,188654.0004
11/29/2011,188931.6669
11/30/2011,189209.3335
12/1/2011,189487
12/2/2011,189549.9679
12/3/2011,189612.9357
12/4/2011,189675.9036
12/5/2011,189738.8715
12/6/2011,189801.8393
12/7/2011,189864.8071
12/8/2011,189927.775
12/9/2011,189990.7428
12/10/2011,190053.7106
12/11/2011,190116.6784
12/12/2011,190179.6462
12/13/2011,190242.6139
12/14/2011,190305.5817
12/15/2011,190368.5495
12/16/2011,190431.5172
12/17/2011,190494.485
12/18/2011,190557.4527
12/19/2011,190620.4204
12/20/2011,190683.3881
12/21/2011,190746.3558
12/22/2011,190809.3235
12/23/2011,190872.2912
12/24/2011,190935.2589
12/25/2011,190998.2266
12/26/2011,191061.1942
12/27/2011,191124.1619
12/28/2011,191187.1295
12/29/2011,191250.0972
12/30/2011,191313.0648
12/31/2011,191376.0324
1/1/2012,191439
1/2/2012,191126.7421
1/3/2012,190814.4841
1/4/2012,190502.2262
1/5/2012,190189.9682
1/6/2012,189877.7103
1/7/2012,189565.4523
1/8/2012,189253.1943
1/9/2012,188940.9364
1/10/2012,188628.6784
1/11/2012,188316.4203
1/12/2012,188004.1623
1/13/2012,187691.9043
1/14/2012,187379.6463
1/15/2012,187067.3882
1/16/2012,186755.1302
1/17/2012,186442.8721
1/18/2012,186130.614
1/19/2012,185818.356
1/20/2012,185506.0979
1/21/2012,185193.8398
1/22/2012,184881.5816
1/23/2012,184569.3235
1/24/2012,184257.0654
1/25/2012,183944.8073
1/26/2012,183632.5491
1/27/2012,183320.2909
1/28/2012,183008.0328
1/29/2012,182695.7746
1/30/2012,182383.5164
1/31/2012,182071.2582
2/1/2012,181759
2/2/2012,182254.0691
2/3/2012,182749.1382
2/4/2012,183244.2073
2/5/2012,183739.2763
2/6/2012,184234.3454
2/7/2012,184729.4144
2/8/2012,185224.4835
2/9/2012,185719.5525
2/10/2012,186214.6215
2/11/2012,186709.6905
2/12/2012,187204.7595
2/13/2012,187699.8285
2/14/2012,188194.8975
2/15/2012,188689.9665
2/16/2012,189185.0355
2/17/2012,189680.1044
2/18/2012,190175.1734
2/19/2012,190670.2423
2/20/2012,191165.3112
2/21/2012,191660.3801
2/22/2012,192155.449
2/23/2012,192650.5179
2/24/2012,193145.5868
2/25/2012,193640.6557
2/26/2012,194135.7246
2/27/2012,194630.7935
2/28/2012,195125.8623
2/29/2012,195620.9312
3/1/2012,196116
3/2/2012,195905.484
3/3/2012,195694.968
3/4/2012,195484.452
3/5/2012,195273.936
3/6/2012,195063.4199
3/7/2012,194852.9039
3/8/2012,194642.3878
3/9/2012,194431.8718
3/10/2012,194221.3557
3/11/2012,194010.8396
3/12/2012,193800.3236
3/13/2012,193589.8075
3/14/2012,193379.2914
3/15/2012,193168.7752
3/16/2012,192958.2591
3/17/2012,192747.743
3/18/2012,192537.2269
3/19/2012,192326.7107
3/20/2012,192116.1946
3/21/2012,191905.6784
3/22/2012,191695.1622
3/23/2012,191484.646
3/24/2012,191274.1299
3/25/2012,191063.6137
3/26/2012,190853.0974
3/27/2012,190642.5812
3/28/2012,190432.065
3/29/2012,190221.5488
3/30/2012,190011.0325
3/31/2012,189800.5163
4/1/2012,189590
4/2/2012,189851.7001
4/3/2012,190113.4002
4/4/2012,190375.1004
4/5/2012,190636.8005
4/6/2012,190898.5006
4/7/2012,191160.2006
4/8/2012,191421.9007
4/9/2012,191683.6008
4/10/2012,191945.3008
4/11/2012,192207.0009
4/12/2012,192468.7009
4/13/2012,192730.401
4/14/2012,192992.101
4/15/2012,193253.801
4/16/2012,193515.501
4/17/2012,193777.201
4/18/2012,194038.901
4/19/2012,194300.6009
4/20/2012,194562.3009
4/21/2012,194824.0009
4/22/2012,195085.7008
4/23/2012,195347.4008
4/24/2012,195609.1007
4/25/2012,195870.8006
4/26/2012,196132.5005
4/27/2012,196394.2005
4/28/2012,196655.9004
4/29/2012,196917.6002
4/30/2012,197179.3001
5/1/2012,197441
5/2/2012,197144.6776
5/3/2012,196848.3551
5/4/2012,196552.0326
5/5/2012,196255.7102
5/6/2012,195959.3877
5/7/2012,195663.0652
5/8/2012,195366.7427
5/9/2012,195070.4202
5/10/2012,194774.0976
5/11/2012,194477.7751
5/12/2012,194181.4526
5/13/2012,193885.13
5/14/2012,193588.8075
5/15/2012,193292.4849
5/16/2012,192996.1624
5/17/2012,192699.8398
5/18/2012,192403.5172
5/19/2012,192107.1946
5/20/2012,191810.872
5/21/2012,191514.5494
5/22/2012,191218.2267
5/23/2012,190921.9041
5/24/2012,190625.5815
5/25/2012,190329.2588
5/26/2012,190032.9362
5/27/2012,189736.6135
5/28/2012,189440.2908
5/29/2012,189143.9681
5/30/2012,188847.6454
5/31/2012,188551.3227
6/1/2012,188255
6/2/2012,188625.2001
6/3/2012,188995.4003
6/4/2012,189365.6004
6/5/2012,189735.8005
6/6/2012,190106.0006
6/7/2012,190476.2006
6/8/2012,190846.4007
6/9/2012,191216.6008
6/10/2012,191586.8008
6/11/2012,191957.0009
6/12/2012,192327.2009
6/13/2012,192697.401
6/14/2012,193067.601
6/15/2012,193437.801
6/16/2012,193808.001
6/17/2012,194178.201
6/18/2012,194548.401
6/19/2012,194918.6009
6/20/2012,195288.8009
6/21/2012,195659.0009
6/22/2012,196029.2008
6/23/2012,196399.4008
6/24/2012,196769.6007
6/25/2012,197139.8006
6/26/2012,197510.0005
6/27/2012,197880.2004
6/28/2012,198250.4003
6/29/2012,198620.6002
6/30/2012,198990.8001
7/1/2012,199361
7/2/2012,199280.1292
7/3/2012,199199.2583
7/4/2012,199118.3874
7/5/2012,199037.5166
7/6/2012,198956.6457
7/7/2012,198875.7748
7/8/2012,198794.9039
7/9/2012,198714.033
7/10/2012,198633.1621
7/11/2012,198552.2912
7/12/2012,198471.4203
7/13/2012,198390.5493
7/14/2012,198309.6784
7/15/2012,198228.8074
7/16/2012,198147.9365
7/17/2012,198067.0655
7/18/2012,197986.1945
7/19/2012,197905.3236
7/20/2012,197824.4526
7/21/2012,197743.5816
7/22/2012,197662.7106
7/23/2012,197581.8395
7/24/2012,197500.9685
7/25/2012,197420.0975
7/26/2012,197339.2264
7/27/2012,197258.3554
7/28/2012,197177.4843
7/29/2012,197096.6133
7/30/2012,197015.7422
7/31/2012,196934.8711
8/1/2012,196854
8/2/2012,196888.484
8/3/2012,196922.968
8/4/2012,196957.452
8/5/2012,196991.9359
8/6/2012,197026.4199
8/7/2012,197060.9039
8/8/2012,197095.3878
8/9/2012,197129.8717
8/10/2012,197164.3557
8/11/2012,197198.8396
8/12/2012,197233.3235
8/13/2012,197267.8074
8/14/2012,197302.2913
8/15/2012,197336.7752
8/16/2012,197371.2591
8/17/2012,197405.7429
8/18/2012,197440.2268
8/19/2012,197474.7107
8/20/2012,197509.1945
8/21/2012,197543.6783
8/22/2012,197578.1622
8/23/2012,197612.646
8/24/2012,197647.1298
8/25/2012,197681.6136
8/26/2012,197716.0974
8/27/2012,197750.5812
8/28/2012,197785.065
8/29/2012,197819.5487
8/30/2012,197854.0325
8/31/2012,197888.5163
9/1/2012,197923
9/2/2012,198526.9334
9/3/2012,199130.8669
9/4/2012,199734.8003
9/5/2012,200338.7337
9/6/2012,200942.6671
9/7/2012,201546.6005
9/8/2012,202150.5339
9/9/2012,202754.4673
9/10/2012,203358.4007
9/11/2012,203962.3341
9/12/2012,204566.2675
9/13/2012,205170.2008
9/14/2012,205774.1342
9/15/2012,206378.0675
9/16/2012,206982.0008
9/17/2012,207585.9342
9/18/2012,208189.8675
9/19/2012,208793.8008
9/20/2012,209397.7341
9/21/2012,210001.6674
9/22/2012,210605.6007
9/23/2012,211209.534
9/24/2012,211813.4673
9/25/2012,212417.4005
9/26/2012,213021.3338
9/27/2012,213625.267
9/28/2012,214229.2003
9/29/2012,214833.1335
9/30/2012,215437.0668
10/1/2012,216041
10/2/2012,215924.3227
10/3/2012,215807.6454
10/4/2012,215690.968
10/5/2012,215574.2907
10/6/2012,215457.6133
10/7/2012,215340.936
10/8/2012,215224.2586
10/9/2012,215107.5813
10/10/2012,214990.9039
10/11/2012,214874.2265
10/12/2012,214757.5491
10/13/2012,214640.8717
10/14/2012,214524.1943
10/15/2012,214407.5169
10/16/2012,214290.8395
10/17/2012,214174.1621
10/18/2012,214057.4847
10/19/2012,213940.8072
10/20/2012,213824.1298
10/21/2012,213707.4524
10/22/2012,213590.7749
10/23/2012,213474.0974
10/24/2012,213357.42
10/25/2012,213240.7425
10/26/2012,213124.065
10/27/2012,213007.3875
10/28/2012,212890.71
10/29/2012,212774.0325
10/30/2012,212657.355
10/31/2012,212540.6775
11/1/2012,212424
11/2/2012,212685.1668
11/3/2012,212946.3335
11/4/2012,213207.5003
11/5/2012,213468.667
11/6/2012,213729.8337
11/7/2012,213991.0005
11/8/2012,214252.1672
11/9/2012,214513.3339
11/10/2012,214774.5006
11/11/2012,215035.6673
11/12/2012,215296.834
11/13/2012,215558.0007
11/14/2012,215819.1674
11/15/2012,216080.3341
11/16/2012,216341.5007
11/17/2012,216602.6674
11/18/2012,216863.8341
11/19/2012,217125.0007
