Date,TCU
12/14/2012,76.81230964
12/15/2012,76.80752577
12/16/2012,76.8027419
12/17/2012,76.79795802
12/18/2012,76.79317415
12/19/2012,76.78839028
12/20/2012,76.78360641
12/21/2012,76.77882254
12/22/2012,76.77403867
12/23/2012,76.76925481
12/24/2012,76.76447094
12/25/2012,76.75968707
12/26/2012,76.7549032
12/27/2012,76.75011933
12/28/2012,76.74533547
12/29/2012,76.7405516
12/30/2012,76.73576773
12/31/2012,76.73098387
1/1/2013,76.7262
1/2/2013,76.73481935
1/3/2013,76.7434387
1/4/2013,76.75205805
1/5/2013,76.7606774
1/6/2013,76.76929675
1/7/2013,76.7779161
1/8/2013,76.78653546
1/9/2013,76.79515481
1/10/2013,76.80377416
1/11/2013,76.81239351
1/12/2013,76.82101287
1/13/2013,76.82963222
1/14/2013,76.83825157
1/15/2013,76.84687093
1/16/2013,76.85549028
1/17/2013,76.86410964
1/18/2013,76.87272899
1/19/2013,76.88134835
1/20/2013,76.8899677
1/21/2013,76.89858706
1/22/2013,76.90720642
1/23/2013,76.91582577
1/24/2013,76.92444513
1/25/2013,76.93306449
1/26/2013,76.94168385
1/27/2013,76.9503032
1/28/2013,76.95892256
1/29/2013,76.96754192
1/30/2013,76.97616128
1/31/2013,76.98478064
2/1/2013,76.9934
2/2/2013,77.00131071
2/3/2013,77.00922142
2/4/2013,77.01713213
2/5/2013,77.02504284
2/6/2013,77.03295355
2/7/2013,77.04086426
2/8/2013,77.04877497
2/9/2013,77.05668569
2/10/2013,77.0645964
2/11/2013,77.07250711
2/12/2013,77.08041782
2/13/2013,77.08832854
2/14/2013,77.09623925
2/15/2013,77.10414996
2/16/2013,77.11206068
2/17/2013,77.11997139
2/18/2013,77.12788211
2/19/2013,77.13579282
2/20/2013,77.14370354
2/21/2013,77.15161426
2/22/2013,77.15952497
2/23/2013,77.16743569
2/24/2013,77.17534641
2/25/2013,77.18325713
2/26/2013,77.19116784
2/27/2013,77.19907856
2/28/2013,77.20698928
3/1/2013,77.2149
3/2/2013,77.21018064
3/3/2013,77.20546128
3/4/2013,77.20074192
3/5/2013,77.19602256
3/6/2013,77.1913032
3/7/2013,77.18658384
3/8/2013,77.18186448
3/9/2013,77.17714513
3/10/2013,77.17242577
3/11/2013,77.16770641
3/12/2013,77.16298706
3/13/2013,77.1582677
3/14/2013,77.15354834
3/15/2013,77.14882899
3/16/2013,77.14410963
3/17/2013,77.13939028
3/18/2013,77.13467092
3/19/2013,77.12995157
3/20/2013,77.12523222
3/21/2013,77.12051286
3/22/2013,77.11579351
3/23/2013,77.11107416
3/24/2013,77.1063548
3/25/2013,77.10163545
3/26/2013,77.0969161
3/27/2013,77.09219675
3/28/2013,77.0874774
3/29/2013,77.08275805
3/30/2013,77.0780387
3/31/2013,77.07331935
4/1/2013,77.0686
4/2/2013,77.06775999
4/3/2013,77.06691999
4/4/2013,77.06607999
4/5/2013,77.06523998
4/6/2013,77.06439998
4/7/2013,77.06355997
4/8/2013,77.06271997
4/9/2013,77.06187997
4/10/2013,77.06103997
4/11/2013,77.06019996
4/12/2013,77.05935996
4/13/2013,77.05851996
4/14/2013,77.05767996
4/15/2013,77.05683996
4/16/2013,77.05599996
4/17/2013,77.05515996
4/18/2013,77.05431996
4/19/2013,77.05347996
4/20/2013,77.05263996
4/21/2013,77.05179996
4/22/2013,77.05095997
4/23/2013,77.05011997
4/24/2013,77.04927997
4/25/2013,77.04843997
4/26/2013,77.04759998
4/27/2013,77.04675998
4/28/2013,77.04591999
4/29/2013,77.04507999
4/30/2013,77.04423999
5/1/2013,77.0434
5/2/2013,77.04414516
5/3/2013,77.04489031
5/4/2013,77.04563547
5/5/2013,77.04638063
5/6/2013,77.04712578
5/7/2013,77.04787094
5/8/2013,77.0486161
5/9/2013,77.04936126
5/10/2013,77.05010642
5/11/2013,77.05085158
5/12/2013,77.05159673
5/13/2013,77.05234189
5/14/2013,77.05308705
5/15/2013,77.05383222
5/16/2013,77.05457738
5/17/2013,77.05532254
5/18/2013,77.0560677
5/19/2013,77.05681286
5/20/2013,77.05755802
5/21/2013,77.05830319
5/22/2013,77.05904835
5/23/2013,77.05979351
5/24/2013,77.06053868
5/25/2013,77.06128384
5/26/2013,77.06202901
5/27/2013,77.06277417
5/28/2013,77.06351934
5/29/2013,77.0642645
5/30/2013,77.06500967
5/31/2013,77.06575483
6/1/2013,77.0665
6/2/2013,77.05663666
6/3/2013,77.04677332
6/4/2013,77.03690999
6/5/2013,77.02704665
6/6/2013,77.01718331
6/7/2013,77.00731997
6/8/2013,76.99745664
6/9/2013,76.9875933
6/10/2013,76.97772997
6/11/2013,76.96786663
6/12/2013,76.9580033
6/13/2013,76.94813996
6/14/2013,76.93827663
6/15/2013,76.92841329
6/16/2013,76.91854996
6/17/2013,76.90868663
6/18/2013,76.8988233
6/19/2013,76.88895996
6/20/2013,76.87909663
6/21/2013,76.8692333
6/22/2013,76.85936997
6/23/2013,76.84950664
6/24/2013,76.83964331
6/25/2013,76.82977998
6/26/2013,76.81991665
6/27/2013,76.81005332
6/28/2013,76.80018999
6/29/2013,76.79032666
6/30/2013,76.78046333
7/1/2013,76.7706
7/2/2013,76.78288709
7/3/2013,76.79517418
7/4/2013,76.80746128
7/5/2013,76.81974837
7/6/2013,76.83203546
7/7/2013,76.84432255
7/8/2013,76.85660965
7/9/2013,76.86889674
7/10/2013,76.88118384
7/11/2013,76.89347093
7/12/2013,76.90575803
7/13/2013,76.91804512
7/14/2013,76.93033222
7/15/2013,76.94261931
7/16/2013,76.95490641
7/17/2013,76.96719351
7/18/2013,76.9794806
7/19/2013,76.9917677
7/20/2013,77.0040548
7/21/2013,77.0163419
7/22/2013,77.028629
7/23/2013,77.04091609
7/24/2013,77.05320319
7/25/2013,77.06549029
7/26/2013,77.07777739
7/27/2013,77.09006449
7/28/2013,77.10235159
7/29/2013,77.11463869
7/30/2013,77.1269258
7/31/2013,77.1392129
8/1/2013,77.1515
8/2/2013,77.16333225
8/3/2013,77.1751645
8/4/2013,77.18699676
8/5/2013,77.19882901
8/6/2013,77.21066127
8/7/2013,77.22249352
8/8/2013,77.23432577
8/9/2013,77.24615803
8/10/2013,77.25799028
8/11/2013,77.26982254
8/12/2013,77.2816548
8/13/2013,77.29348705
8/14/2013,77.30531931
8/15/2013,77.31715157
8/16/2013,77.32898382
8/17/2013,77.34081608
8/18/2013,77.35264834
8/19/2013,77.3644806
8/20/2013,77.37631286
8/21/2013,77.38814512
8/22/2013,77.39997738
8/23/2013,77.41180964
8/24/2013,77.4236419
8/25/2013,77.43547416
8/26/2013,77.44730642
8/27/2013,77.45913868
8/28/2013,77.47097095
8/29/2013,77.48280321
8/30/2013,77.49463547
8/31/2013,77.50646774
9/1/2013,77.5183
9/2/2013,77.51259333
9/3/2013,77.50688666
9/4/2013,77.50117998
9/5/2013,77.49547331
9/6/2013,77.48976664
9/7/2013,77.48405997
9/8/2013,77.4783533
9/9/2013,77.47264663
9/10/2013,77.46693996
9/11/2013,77.46123329
9/12/2013,77.45552662
9/13/2013,77.44981996
9/14/2013,77.44411329
9/15/2013,77.43840662
9/16/2013,77.43269996
9/17/2013,77.42699329
9/18/2013,77.42128662
9/19/2013,77.41557996
9/20/2013,77.40987329
9/21/2013,77.40416663
9/22/2013,77.39845996
9/23/2013,77.3927533
9/24/2013,77.38704663
9/25/2013,77.38133997
9/26/2013,77.37563331
9/27/2013,77.36992665
9/28/2013,77.36421998
9/29/2013,77.35851332
9/30/2013,77.35280666
10/1/2013,77.3471
10/2/2013,77.35160967
10/3/2013,77.35611934
10/4/2013,77.36062902
10/5/2013,77.36513869
10/6/2013,77.36964836
10/7/2013,77.37415803
10/8/2013,77.37866771
10/9/2013,77.38317738
10/10/2013,77.38768706
10/11/2013,77.39219673
10/12/2013,77.39670641
10/13/2013,77.40121608
10/14/2013,77.40572576
10/15/2013,77.41023544
10/16/2013,77.41474511
10/17/2013,77.41925479
10/18/2013,77.42376447
10/19/2013,77.42827415
10/20/2013,77.43278383
10/21/2013,77.4372935
10/22/2013,77.44180318
10/23/2013,77.44631286
10/24/2013,77.45082254
10/25/2013,77.45533222
10/26/2013,77.45984191
10/27/2013,77.46435159
10/28/2013,77.46886127
10/29/2013,77.47337095
10/30/2013,77.47788063
10/31/2013,77.48239032
11/1/2013,77.4869
11/2/2013,77.48976999
11/3/2013,77.49263999
11/4/2013,77.49550998
11/5/2013,77.49837998
11/6/2013,77.50124997
11/7/2013,77.50411997
11/8/2013,77.50698997
11/9/2013,77.50985996
11/10/2013,77.51272996
11/11/2013,77.51559996
11/12/2013,77.51846996
11/13/2013,77.52133996
11/14/2013,77.52420995
11/15/2013,77.52707995
11/16/2013,77.52994995
11/17/2013,77.53281995
11/18/2013,77.53568995
11/19/2013,77.53855996
11/20/2013,77.54142996
11/21/2013,77.54429996
11/22/2013,77.54716996
11/23/2013,77.55003996
11/24/2013,77.55290997
11/25/2013,77.55577997
11/26/2013,77.55864997
11/27/2013,77.56151998
11/28/2013,77.56438998
11/29/2013,77.56725999
11/30/2013,77.57012999
12/1/2013,77.573
12/2/2013,77.56286128
12/3/2013,77.55272257
12/4/2013,77.54258385
12/5/2013,77.53244514
12/6/2013,77.52230643
12/7/2013,77.51216771
12/8/2013,77.502029
12/9/2013,77.49189029
12/10/2013,77.48175157
12/11/2013,77.47161286
12/12/2013,77.46147415
12/13/2013,77.45133544
12/14/2013,77.44119673
12/15/2013,77.43105802
12/16/2013,77.42091931
12/17/2013,77.4107806
12/18/2013,77.40064189
12/19/2013,77.39050318
12/20/2013,77.38036447
12/21/2013,77.37022576
12/22/2013,77.36008706
12/23/2013,77.34994835
12/24/2013,77.33980964
12/25/2013,77.32967093
12/26/2013,77.31953223
12/27/2013,77.30939352
12/28/2013,77.29925482
12/29/2013,77.28911611
12/30/2013,77.27897741
12/31/2013,77.2688387
1/1/2014,77.2587
1/2/2014,77.27549032
1/3/2014,77.29228063
1/4/2014,77.30907095
1/5/2014,77.32586127
1/6/2014,77.34265159
1/7/2014,77.35944191
1/8/2014,77.37623222
1/9/2014,77.39302254
1/10/2014,77.40981286
1/11/2014,77.42660318
1/12/2014,77.4433935
1/13/2014,77.46018382
1/14/2014,77.47697415
1/15/2014,77.49376447
1/16/2014,77.51055479
1/17/2014,77.52734511
1/18/2014,77.54413544
1/19/2014,77.56092576
1/20/2014,77.57771608
1/21/2014,77.59450641
1/22/2014,77.61129673
1/23/2014,77.62808706
1/24/2014,77.64487738
1/25/2014,77.66166771
1/26/2014,77.67845803
1/27/2014,77.69524836
1/28/2014,77.71203869
1/29/2014,77.72882901
1/30/2014,77.74561934
1/31/2014,77.76240967
2/1/2014,77.7792
2/2/2014,77.80409642
2/3/2014,77.82899285
2/4/2014,77.85388927
2/5/2014,77.87878569
2/6/2014,77.90368212
2/7/2014,77.92857854
2/8/2014,77.95347497
2/9/2014,77.97837139
2/10/2014,78.00326782
2/11/2014,78.02816424
2/12/2014,78.05306067
2/13/2014,78.0779571
2/14/2014,78.10285353
2/15/2014,78.12774995
2/16/2014,78.15264638
2/17/2014,78.17754281
2/18/2014,78.20243924
2/19/2014,78.22733567
2/20/2014,78.2522321
2/21/2014,78.27712853
2/22/2014,78.30202497
2/23/2014,78.3269214
2/24/2014,78.35181783
2/25/2014,78.37671426
2/26/2014,78.4016107
2/27/2014,78.42650713
2/28/2014,78.45140356
3/1/2014,78.4763
3/2/2014,78.47548386
3/3/2014,78.47466773
3/4/2014,78.47385159
3/5/2014,78.47303546
3/6/2014,78.47221932
3/7/2014,78.47140319
3/8/2014,78.47058705
3/9/2014,78.46977092
3/10/2014,78.46895479
3/11/2014,78.46813866
3/12/2014,78.46732253
3/13/2014,78.46650639
3/14/2014,78.46569026
3/15/2014,78.46487413
3/16/2014,78.464058
3/17/2014,78.46324188
3/18/2014,78.46242575
3/19/2014,78.46160962
3/20/2014,78.46079349
3/21/2014,78.45997736
3/22/2014,78.45916124
3/23/2014,78.45834511
3/24/2014,78.45752899
3/25/2014,78.45671286
3/26/2014,78.45589674
3/27/2014,78.45508061
3/28/2014,78.45426449
3/29/2014,78.45344837
3/30/2014,78.45263224
3/31/2014,78.45181612
4/1/2014,78.451
4/2/2014,78.45882333
4/3/2014,78.46664665
4/4/2014,78.47446998
4/5/2014,78.48229331
4/6/2014,78.49011663
4/7/2014,78.49793996
4/8/2014,78.50576329
4/9/2014,78.51358662
4/10/2014,78.52140995
4/11/2014,78.52923328
4/12/2014,78.53705661
4/13/2014,78.54487994
4/14/2014,78.55270328
4/15/2014,78.56052661
4/16/2014,78.56834994
4/17/2014,78.57617328
4/18/2014,78.58399661
4/19/2014,78.59181994
4/20/2014,78.59964328
4/21/2014,78.60746662
4/22/2014,78.61528995
4/23/2014,78.62311329
4/24/2014,78.63093663
4/25/2014,78.63875996
4/26/2014,78.6465833
4/27/2014,78.65440664
4/28/2014,78.66222998
4/29/2014,78.67005332
4/30/2014,78.67787666
5/1/2014,78.6857
5/2/2014,78.69163225
5/3/2014,78.6975645
5/4/2014,78.70349675
5/5/2014,78.709429
5/6/2014,78.71536126
5/7/2014,78.72129351
5/8/2014,78.72722576
5/9/2014,78.73315802
5/10/2014,78.73909027
5/11/2014,78.74502252
5/12/2014,78.75095478
5/13/2014,78.75688704
5/14/2014,78.76281929
5/15/2014,78.76875155
5/16/2014,78.77468381
5/17/2014,78.78061607
5/18/2014,78.78654832
5/19/2014,78.79248058
5/20/2014,78.79841284
5/21/2014,78.8043451
5/22/2014,78.81027736
5/23/2014,78.81620962
5/24/2014,78.82214189
5/25/2014,78.82807415
5/26/2014,78.83400641
5/27/2014,78.83993867
5/28/2014,78.84587094
5/29/2014,78.8518032
5/30/2014,78.85773547
5/31/2014,78.86366773
6/1/2014,78.8696
6/2/2014,78.87391666
6/3/2014,78.87823332
6/4/2014,78.88254998
6/5/2014,78.88686664
6/6/2014,78.8911833
6/7/2014,78.89549996
6/8/2014,78.89981662
6/9/2014,78.90413329
6/10/2014,78.90844995
6/11/2014,78.91276661
6/12/2014,78.91708328
6/13/2014,78.92139994
6/14/2014,78.92571661
6/15/2014,78.93003327
6/16/2014,78.93434994
6/17/2014,78.93866661
6/18/2014,78.94298327
6/19/2014,78.94729994
6/20/2014,78.95161661
6/21/2014,78.95593328
6/22/2014,78.96024995
6/23/2014,78.96456662
6/24/2014,78.96888329
6/25/2014,78.97319996
6/26/2014,78.97751663
6/27/2014,78.9818333
6/28/2014,78.98614998
6/29/2014,78.99046665
6/30/2014,78.99478333
7/1/2014,78.9991
7/2/2014,78.99141935
7/3/2014,78.98373869
7/4/2014,78.97605804
7/5/2014,78.96837739
7/6/2014,78.96069674
7/7/2014,78.95301609
7/8/2014,78.94533544
7/9/2014,78.93765479
7/10/2014,78.92997414
7/11/2014,78.92229349
7/12/2014,78.91461284
7/13/2014,78.9069322
7/14/2014,78.89925155
7/15/2014,78.8915709
7/16/2014,78.88389026
7/17/2014,78.87620961
7/18/2014,78.86852897
7/19/2014,78.86084832
7/20/2014,78.85316768
7/21/2014,78.84548704
7/22/2014,78.83780639
7/23/2014,78.83012575
7/24/2014,78.82244511
7/25/2014,78.81476447
7/26/2014,78.80708383
7/27/2014,78.79940319
7/28/2014,78.79172255
7/29/2014,78.78404191
7/30/2014,78.77636127
7/31/2014,78.76868064
8/1/2014,78.761
8/2/2014,78.76669031
8/3/2014,78.77238063
8/4/2014,78.77807095
8/5/2014,78.78376126
8/6/2014,78.78945158
8/7/2014,78.7951419
8/8/2014,78.80083221
8/9/2014,78.80652253
8/10/2014,78.81221285
8/11/2014,78.81790317
8/12/2014,78.82359349
8/13/2014,78.82928381
8/14/2014,78.83497413
8/15/2014,78.84066445
8/16/2014,78.84635477
8/17/2014,78.8520451
8/18/2014,78.85773542
8/19/2014,78.86342574
8/20/2014,78.86911607
8/21/2014,78.87480639
8/22/2014,78.88049672
8/23/2014,78.88618704
8/24/2014,78.89187737
8/25/2014,78.8975677
8/26/2014,78.90325802
8/27/2014,78.90894835
8/28/2014,78.91463868
8/29/2014,78.92032901
8/30/2014,78.92601934
8/31/2014,78.93170967
9/1/2014,78.9374
9/2/2014,78.93493999
9/3/2014,78.93247998
9/4/2014,78.93001998
9/5/2014,78.92755997
9/6/2014,78.92509997
9/7/2014,78.92263996
9/8/2014,78.92017996
9/9/2014,78.91771995
9/10/2014,78.91525995
9/11/2014,78.91279995
9/12/2014,78.91033994
9/13/2014,78.90787994
9/14/2014,78.90541994
9/15/2014,78.90295994
9/16/2014,78.90049994
9/17/2014,78.89803994
9/18/2014,78.89557994
9/19/2014,78.89311994
9/20/2014,78.89065994
9/21/2014,78.88819995
9/22/2014,78.88573995
9/23/2014,78.88327995
9/24/2014,78.88081996
9/25/2014,78.87835996
9/26/2014,78.87589997
9/27/2014,78.87343997
9/28/2014,78.87097998
9/29/2014,78.86851998
9/30/2014,78.86605999
10/1/2014,78.8636
10/2/2014,78.87796773
10/3/2014,78.89233547
10/4/2014,78.9067032
10/5/2014,78.92107094
10/6/2014,78.93543867
10/7/2014,78.94980641
10/8/2014,78.96417415
10/9/2014,78.97854188
10/10/2014,78.99290962
10/11/2014,79.00727736
10/12/2014,79.0216451
10/13/2014,79.03601284
10/14/2014,79.05038058
10/15/2014,79.06474832
10/16/2014,79.07911606
10/17/2014,79.0934838
10/18/2014,79.10785155
10/19/2014,79.12221929
10/20/2014,79.13658703
10/21/2014,79.15095478
10/22/2014,79.16532252
10/23/2014,79.17969027
10/24/2014,79.19405801
10/25/2014,79.20842576
10/26/2014,79.22279351
10/27/2014,79.23716125
10/28/2014,79.251529
10/29/2014,79.26589675
10/30/2014,79.2802645
10/31/2014,79.29463225
11/1/2014,79.309
11/2/2014,79.30547999
11/3/2014,79.30195998
11/4/2014,79.29843998
11/5/2014,79.29491997
11/6/2014,79.29139996
11/7/2014,79.28787996
11/8/2014,79.28435995
11/9/2014,79.28083995
11/10/2014,79.27731995
11/11/2014,79.27379994
11/12/2014,79.27027994
11/13/2014,79.26675994
11/14/2014,79.26323994
11/15/2014,79.25971993
11/16/2014,79.25619993
11/17/2014,79.25267993
11/18/2014,79.24915994
11/19/2014,79.24563994
11/20/2014,79.24211994
11/21/2014,79.23859994
11/22/2014,79.23507995
11/23/2014,79.23155995
11/24/2014,79.22803995
11/25/2014,79.22451996
11/26/2014,79.22099996
11/27/2014,79.21747997
11/28/2014,79.21395998
11/29/2014,79.21043998
11/30/2014,79.20691999
12/1/2014,79.2034
12/2/2014,79.1826258
12/3/2014,79.1618516
12/4/2014,79.1410774
12/5/2014,79.1203032
12/6/2014,79.099529
12/7/2014,79.0787548
12/8/2014,79.0579806
12/9/2014,79.0372064
12/10/2014,79.0164322
12/11/2014,78.99565801
12/12/2014,78.97488381
12/13/2014,78.95410962
12/14/2014,78.93333542
12/15/2014,78.91256123
12/16/2014,78.89178703
12/17/2014,78.87101284
12/18/2014,78.85023865
12/19/2014,78.82946445
12/20/2014,78.80869026
12/21/2014,78.78791607
12/22/2014,78.76714188
12/23/2014,78.74636769
12/24/2014,78.7255935
12/25/2014,78.70481931
12/26/2014,78.68404512
12/27/2014,78.66327093
12/28/2014,78.64249675
12/29/2014,78.62172256
12/30/2014,78.60094837
12/31/2014,78.58017419
1/1/2015,78.5594
1/2/2015,78.54278709
1/3/2015,78.52617418
1/4/2015,78.50956127
1/5/2015,78.49294836
1/6/2015,78.47633545
1/7/2015,78.45972254
1/8/2015,78.44310964
1/9/2015,78.42649673
1/10/2015,78.40988382
1/11/2015,78.39327092
1/12/2015,78.37665801
1/13/2015,78.36004511
1/14/2015,78.3434322
1/15/2015,78.3268193
1/16/2015,78.31020639
1/17/2015,78.29359349
1/18/2015,78.27698059
1/19/2015,78.26036769
1/20/2015,78.24375478
1/21/2015,78.22714188
1/22/2015,78.21052898
1/23/2015,78.19391608
1/24/2015,78.17730318
1/25/2015,78.16069028
1/26/2015,78.14407738
1/27/2015,78.12746448
1/28/2015,78.11085159
1/29/2015,78.09423869
1/30/2015,78.07762579
1/31/2015,78.0610129
2/1/2015,78.0444
2/2/2015,78.03409285
2/3/2015,78.0237857
2/4/2015,78.01347855
2/5/2015,78.00317141
2/6/2015,77.99286426
2/7/2015,77.98255711
2/8/2015,77.97224997
2/9/2015,77.96194282
2/10/2015,77.95163568
2/11/2015,77.94132853
2/12/2015,77.93102139
2/13/2015,77.92071424
2/14/2015,77.9104071
2/15/2015,77.90009996
2/16/2015,77.88979281
2/17/2015,77.87948567
2/18/2015,77.86917853
2/19/2015,77.85887139
2/20/2015,77.84856425
2/21/2015,77.83825711
2/22/2015,77.82794997
2/23/2015,77.81764283
2/24/2015,77.80733569
2/25/2015,77.79702855
2/26/2015,77.78672141
2/27/2015,77.77641427
2/28/2015,77.76610714
3/1/2015,77.7558
3/2/2015,77.7399258
3/3/2015,77.7240516
3/4/2015,77.7081774
3/5/2015,77.6923032
3/6/2015,77.67642901
3/7/2015,77.66055481
3/8/2015,77.64468061
3/9/2015,77.62880641
3/10/2015,77.61293222
3/11/2015,77.59705802
3/12/2015,77.58118383
3/13/2015,77.56530963
3/14/2015,77.54943544
3/15/2015,77.53356124
3/16/2015,77.51768705
3/17/2015,77.50181285
3/18/2015,77.48593866
3/19/2015,77.47006447
3/20/2015,77.45419028
3/21/2015,77.43831608
3/22/2015,77.42244189
3/23/2015,77.4065677
3/24/2015,77.39069351
3/25/2015,77.37481932
3/26/2015,77.35894513
3/27/2015,77.34307094
3/28/2015,77.32719675
3/29/2015,77.31132256
3/30/2015,77.29544838
3/31/2015,77.27957419
4/1/2015,77.2637
4/2/2015,77.25177333
4/3/2015,77.23984666
4/4/2015,77.22791999
4/5/2015,77.21599331
4/6/2015,77.20406664
4/7/2015,77.19213997
4/8/2015,77.1802133
4/9/2015,77.16828663
4/10/2015,77.15635997
4/11/2015,77.1444333
4/12/2015,77.13250663
4/13/2015,77.12057996
4/14/2015,77.10865329
4/15/2015,77.09672663
4/16/2015,77.08479996
4/17/2015,77.07287329
4/18/2015,77.06094663
4/19/2015,77.04901996
4/20/2015,77.0370933
4/21/2015,77.02516663
4/22/2015,77.01323997
4/23/2015,77.0013133
4/24/2015,76.98938664
4/25/2015,76.97745997
4/26/2015,76.96553331
4/27/2015,76.95360665
4/28/2015,76.94167999
4/29/2015,76.92975332
4/30/2015,76.91782666
5/1/2015,76.9059
5/2/2015,76.89738064
5/3/2015,76.88886128
5/4/2015,76.88034192
5/5/2015,76.87182256
5/6/2015,76.8633032
5/7/2015,76.85478385
5/8/2015,76.84626449
5/9/2015,76.83774513
5/10/2015,76.82922577
5/11/2015,76.82070642
5/12/2015,76.81218706
5/13/2015,76.8036677
5/14/2015,76.79514835
5/15/2015,76.78662899
5/16/2015,76.77810964
5/17/2015,76.76959028
5/18/2015,76.76107093
5/19/2015,76.75255157
5/20/2015,76.74403222
5/21/2015,76.73551287
5/22/2015,76.72699351
5/23/2015,76.71847416
5/24/2015,76.70995481
5/25/2015,76.70143546
5/26/2015,76.6929161
5/27/2015,76.68439675
5/28/2015,76.6758774
5/29/2015,76.66735805
5/30/2015,76.6588387
5/31/2015,76.65031935
6/1/2015,76.6418
6/2/2015,76.65896666
6/3/2015,76.67613332
6/4/2015,76.69329999
6/5/2015,76.71046665
6/6/2015,76.72763331
6/7/2015,76.74479998
6/8/2015,76.76196664
6/9/2015,76.7791333
6/10/2015,76.79629997
6/11/2015,76.81346663
6/12/2015,76.8306333
6/13/2015,76.84779996
6/14/2015,76.86496663
6/15/2015,76.88213329
6/16/2015,76.89929996
6/17/2015,76.91646663
6/18/2015,76.9336333
6/19/2015,76.95079996
6/20/2015,76.96796663
6/21/2015,76.9851333
6/22/2015,77.00229997
6/23/2015,77.01946664
6/24/2015,77.03663331
6/25/2015,77.05379997
6/26/2015,77.07096664
6/27/2015,77.08813332
6/28/2015,77.10529999
6/29/2015,77.12246666
6/30/2015,77.13963333
7/1/2015,77.1568
7/2/2015,77.15024516
7/3/2015,77.14369031
7/4/2015,77.13713547
7/5/2015,77.13058063
7/6/2015,77.12402578
7/7/2015,77.11747094
7/8/2015,77.1109161
7/9/2015,77.10436126
7/10/2015,77.09780642
7/11/2015,77.09125157
7/12/2015,77.08469673
7/13/2015,77.07814189
7/14/2015,77.07158705
7/15/2015,77.06503222
7/16/2015,77.05847738
7/17/2015,77.05192254
7/18/2015,77.0453677
7/19/2015,77.03881286
7/20/2015,77.03225802
7/21/2015,77.02570319
7/22/2015,77.01914835
7/23/2015,77.01259351
7/24/2015,77.00603868
7/25/2015,76.99948384
7/26/2015,76.99292901
7/27/2015,76.98637417
7/28/2015,76.97981934
7/29/2015,76.9732645
7/30/2015,76.96670967
7/31/2015,76.96015483
8/1/2015,76.9536
8/2/2015,76.94539032
8/3/2015,76.93718064
8/4/2015,76.92897095
8/5/2015,76.92076127
8/6/2015,76.91255159
8/7/2015,76.90434191
8/8/2015,76.89613223
8/9/2015,76.88792255
8/10/2015,76.87971287
8/11/2015,76.87150319
8/12/2015,76.86329351
8/13/2015,76.85508383
8/14/2015,76.84687415
8/15/2015,76.83866448
8/16/2015,76.8304548
8/17/2015,76.82224512
8/18/2015,76.81403544
8/19/2015,76.80582577
8/20/2015,76.79761609
8/21/2015,76.78940641
8/22/2015,76.78119674
8/23/2015,76.77298706
8/24/2015,76.76477739
8/25/2015,76.75656771
8/26/2015,76.74835804
8/27/2015,76.74014837
8/28/2015,76.73193869
8/29/2015,76.72372902
8/30/2015,76.71551935
8/31/2015,76.70730967
9/1/2015,76.6991
9/2/2015,76.68896666
9/3/2015,76.67883332
9/4/2015,76.66869999
9/5/2015,76.65856665
9/6/2015,76.64843331
9/7/2015,76.63829998
9/8/2015,76.62816664
9/9/2015,76.61803331
9/10/2015,76.60789997
9/11/2015,76.59776664
9/12/2015,76.5876333
9/13/2015,76.57749997
9/14/2015,76.56736663
9/15/2015,76.5572333
9/16/2015,76.54709997
9/17/2015,76.53696663
9/18/2015,76.5268333
9/19/2015,76.51669997
9/20/2015,76.50656663
9/21/2015,76.4964333
9/22/2015,76.48629997
9/23/2015,76.47616664
9/24/2015,76.46603331
9/25/2015,76.45589998
9/26/2015,76.44576665
9/27/2015,76.43563332
9/28/2015,76.42549999
9/29/2015,76.41536666
9/30/2015,76.40523333
10/1/2015,76.3951
10/2/2015,76.37688387
10/3/2015,76.35866773
10/4/2015,76.3404516
10/5/2015,76.32223547
10/6/2015,76.30401934
10/7/2015,76.28580321
10/8/2015,76.26758707
10/9/2015,76.24937094
10/10/2015,76.23115481
10/11/2015,76.21293868
10/12/2015,76.19472255
10/13/2015,76.17650642
10/14/2015,76.15829029
10/15/2015,76.14007416
10/16/2015,76.12185803
10/17/2015,76.1036419
10/18/2015,76.08542577
10/19/2015,76.06720965
10/20/2015,76.04899352
10/21/2015,76.03077739
10/22/2015,76.01256126
10/23/2015,75.99434514
10/24/2015,75.97612901
10/25/2015,75.95791288
10/26/2015,75.93969675
10/27/2015,75.92148063
10/28/2015,75.9032645
10/29/2015,75.88504838
10/30/2015,75.86683225
10/31/2015,75.84861613
11/1/2015,75.8304
11/2/2015,75.81585666
11/3/2015,75.80131333
11/4/2015,75.78676999
11/5/2015,75.77222666
11/6/2015,75.75768332
11/7/2015,75.74313998
11/8/2015,75.72859665
11/9/2015,75.71405331
11/10/2015,75.69950998
11/11/2015,75.68496664
11/12/2015,75.67042331
11/13/2015,75.65587998
11/14/2015,75.64133664
11/15/2015,75.62679331
11/16/2015,75.61224998
11/17/2015,75.59770664
11/18/2015,75.58316331
11/19/2015,75.56861998
11/20/2015,75.55407664
11/21/2015,75.53953331
11/22/2015,75.52498998
11/23/2015,75.51044665
11/24/2015,75.49590332
11/25/2015,75.48135998
11/26/2015,75.46681665
11/27/2015,75.45227332
