Date,value
9/4/2010,92.90383001
9/5/2010,92.89670668
9/6/2010,92.88958335
9/7/2010,92.88246002
9/8/2010,92.87533669
9/9/2010,92.86821335
9/10/2010,92.86109002
9/11/2010,92.85396669
9/12/2010,92.84684336
9/13/2010,92.83972003
9/14/2010,92.83259669
9/15/2010,92.82547336
9/16/2010,92.81835003
9/17/2010,92.81122669
9/18/2010,92.80410336
9/19/2010,92.79698003
9/20/2010,92.78985669
9/21/2010,92.78273336
9/22/2010,92.77561002
9/23/2010,92.76848669
9/24/2010,92.76136335
9/25/2010,92.75424002
9/26/2010,92.74711668
9/27/2010,92.73999335
9/28/2010,92.73287001
9/29/2010,92.72574667
9/30/2010,92.71862334
10/1/2010,92.7115
10/2/2010,92.71285484
10/3/2010,92.71420968
10/4/2010,92.71556453
10/5/2010,92.71691937
10/6/2010,92.71827421
10/7/2010,92.71962905
10/8/2010,92.72098389
10/9/2010,92.72233873
10/10/2010,92.72369357
10/11/2010,92.72504841
10/12/2010,92.72640325
10/13/2010,92.72775809
10/14/2010,92.72911293
10/15/2010,92.73046777
10/16/2010,92.73182261
10/17/2010,92.73317745
10/18/2010,92.73453229
10/19/2010,92.73588713
10/20/2010,92.73724196
10/21/2010,92.7385968
10/22/2010,92.73995164
10/23/2010,92.74130648
10/24/2010,92.74266131
10/25/2010,92.74401615
10/26/2010,92.74537099
10/27/2010,92.74672582
10/28/2010,92.74808066
10/29/2010,92.74943549
10/30/2010,92.75079033
10/31/2010,92.75214517
11/1/2010,92.7535
11/2/2010,92.78335667
11/3/2010,92.81321334
11/4/2010,92.84307001
11/5/2010,92.87292668
11/6/2010,92.90278335
11/7/2010,92.93264002
11/8/2010,92.96249668
11/9/2010,92.99235335
11/10/2010,93.02221002
11/11/2010,93.05206669
11/12/2010,93.08192336
11/13/2010,93.11178002
11/14/2010,93.14163669
11/15/2010,93.17149336
11/16/2010,93.20135002
11/17/2010,93.23120669
11/18/2010,93.26106336
11/19/2010,93.29092002
11/20/2010,93.32077669
11/21/2010,93.35063335
11/22/2010,93.38049002
11/23/2010,93.41034668
11/24/2010,93.44020335
11/25/2010,93.47006001
11/26/2010,93.49991668
11/27/2010,93.52977334
11/28/2010,93.55963001
11/29/2010,93.58948667
11/30/2010,93.61934334
12/1/2010,93.6492
12/2/2010,93.64363871
12/3/2010,93.63807742
12/4/2010,93.63251614
12/5/2010,93.62695485
12/6/2010,93.62139356
12/7/2010,93.61583227
12/8/2010,93.61027098
12/9/2010,93.60470969
12/10/2010,93.5991484
12/11/2010,93.59358711
12/12/2010,93.58802582
12/13/2010,93.58246454
12/14/2010,93.57690325
12/15/2010,93.57134196
12/16/2010,93.56578067
12/17/2010,93.56021938
12/18/2010,93.55465808
12/19/2010,93.54909679
12/20/2010,93.5435355
12/21/2010,93.53797421
12/22/2010,93.53241292
12/23/2010,93.52685163
12/24/2010,93.52129034
12/25/2010,93.51572905
12/26/2010,93.51016775
12/27/2010,93.50460646
12/28/2010,93.49904517
12/29/2010,93.49348388
12/30/2010,93.48792259
12/31/2010,93.48236129
1/1/2011,93.4768
1/2/2011,93.46340968
1/3/2011,93.45001936
1/4/2011,93.43662904
1/5/2011,93.42323872
1/6/2011,93.4098484
1/7/2011,93.39645808
1/8/2011,93.38306776
1/9/2011,93.36967744
1/10/2011,93.35628712
1/11/2011,93.34289679
1/12/2011,93.32950647
1/13/2011,93.31611615
1/14/2011,93.30272583
1/15/2011,93.28933551
1/16/2011,93.27594519
1/17/2011,93.26255486
1/18/2011,93.24916454
1/19/2011,93.23577422
1/20/2011,93.22238389
1/21/2011,93.20899357
1/22/2011,93.19560325
1/23/2011,93.18221292
1/24/2011,93.1688226
1/25/2011,93.15543228
1/26/2011,93.14204195
1/27/2011,93.12865163
1/28/2011,93.1152613
1/29/2011,93.10187098
1/30/2011,93.08848065
1/31/2011,93.07509033
2/1/2011,93.0617
2/2/2011,93.09608215
2/3/2011,93.13046429
2/4/2011,93.16484644
2/5/2011,93.19922858
2/6/2011,93.23361072
2/7/2011,93.26799287
2/8/2011,93.30237501
2/9/2011,93.33675716
2/10/2011,93.3711393
2/11/2011,93.40552144
2/12/2011,93.43990359
2/13/2011,93.47428573
2/14/2011,93.50866787
2/15/2011,93.54305002
2/16/2011,93.57743216
2/17/2011,93.6118143
2/18/2011,93.64619644
2/19/2011,93.68057859
2/20/2011,93.71496073
2/21/2011,93.74934287
2/22/2011,93.78372501
2/23/2011,93.81810715
2/24/2011,93.85248929
2/25/2011,93.88687144
2/26/2011,93.92125358
2/27/2011,93.95563572
2/28/2011,93.99001786
3/1/2011,94.0244
3/2/2011,94.01397097
3/3/2011,94.00354194
3/4/2011,93.99311291
3/5/2011,93.98268388
3/6/2011,93.97225485
3/7/2011,93.96182582
3/8/2011,93.95139679
3/9/2011,93.94096775
3/10/2011,93.93053872
3/11/2011,93.92010969
3/12/2011,93.90968066
3/13/2011,93.89925163
3/14/2011,93.8888226
3/15/2011,93.87839356
3/16/2011,93.86796453
3/17/2011,93.8575355
3/18/2011,93.84710647
3/19/2011,93.83667744
3/20/2011,93.8262484
3/21/2011,93.81581937
3/22/2011,93.80539034
3/23/2011,93.7949613
3/24/2011,93.78453227
3/25/2011,93.77410324
3/26/2011,93.7636742
3/27/2011,93.75324517
3/28/2011,93.74281614
3/29/2011,93.7323871
3/30/2011,93.72195807
3/31/2011,93.71152903
4/1/2011,93.7011
4/2/2011,93.70603
4/3/2011,93.71096
4/4/2011,93.71589001
4/5/2011,93.72082001
4/6/2011,93.72575001
4/7/2011,93.73068001
4/8/2011,93.73561001
4/9/2011,93.74054001
4/10/2011,93.74547001
4/11/2011,93.75040001
4/12/2011,93.75533002
4/13/2011,93.76026002
4/14/2011,93.76519002
4/15/2011,93.77012002
4/16/2011,93.77505002
4/17/2011,93.77998002
4/18/2011,93.78491002
4/19/2011,93.78984002
4/20/2011,93.79477002
4/21/2011,93.79970001
4/22/2011,93.80463001
4/23/2011,93.80956001
4/24/2011,93.81449001
4/25/2011,93.81942001
4/26/2011,93.82435001
4/27/2011,93.82928001
4/28/2011,93.83421001
4/29/2011,93.83914
4/30/2011,93.84407
5/1/2011,93.849
5/2/2011,93.85659355
5/3/2011,93.8641871
5/4/2011,93.87178065
5/5/2011,93.8793742
5/6/2011,93.88696775
5/7/2011,93.8945613
5/8/2011,93.90215485
5/9/2011,93.9097484
5/10/2011,93.91734195
5/11/2011,93.9249355
5/12/2011,93.93252905
5/13/2011,93.9401226
5/14/2011,93.94771614
5/15/2011,93.95530969
5/16/2011,93.96290324
5/17/2011,93.97049679
5/18/2011,93.97809034
5/19/2011,93.98568389
5/20/2011,93.99327743
5/21/2011,94.00087098
5/22/2011,94.00846453
5/23/2011,94.01605808
5/24/2011,94.02365162
5/25/2011,94.03124517
5/26/2011,94.03883872
5/27/2011,94.04643227
5/28/2011,94.05402581
5/29/2011,94.06161936
5/30/2011,94.06921291
5/31/2011,94.07680645
6/1/2011,94.0844
6/2/2011,94.10119
6/3/2011,94.11798
6/4/2011,94.13477
6/5/2011,94.15156001
6/6/2011,94.16835001
6/7/2011,94.18514001
6/8/2011,94.20193001
6/9/2011,94.21872001
6/10/2011,94.23551001
6/11/2011,94.25230001
6/12/2011,94.26909001
6/13/2011,94.28588001
6/14/2011,94.30267001
6/15/2011,94.31946001
6/16/2011,94.33625001
6/17/2011,94.35304001
6/18/2011,94.36983001
6/19/2011,94.38662001
6/20/2011,94.40341001
6/21/2011,94.42020001
6/22/2011,94.43699001
6/23/2011,94.45378001
6/24/2011,94.47057001
6/25/2011,94.48736001
6/26/2011,94.50415001
6/27/2011,94.52094
6/28/2011,94.53773
6/29/2011,94.55452
6/30/2011,94.57131
7/1/2011,94.5881
7/2/2011,94.60656452
7/3/2011,94.62502903
7/4/2011,94.64349355
7/5/2011,94.66195807
7/6/2011,94.68042258
7/7/2011,94.6988871
7/8/2011,94.71735162
7/9/2011,94.73581613
7/10/2011,94.75428065
7/11/2011,94.77274517
7/12/2011,94.79120968
7/13/2011,94.8096742
7/14/2011,94.82813871
7/15/2011,94.84660323
7/16/2011,94.86506775
7/17/2011,94.88353226
7/18/2011,94.90199678
7/19/2011,94.92046129
7/20/2011,94.93892581
7/21/2011,94.95739033
7/22/2011,94.97585484
7/23/2011,94.99431936
7/24/2011,95.01278387
7/25/2011,95.03124839
7/26/2011,95.04971291
7/27/2011,95.06817742
7/28/2011,95.08664194
7/29/2011,95.10510645
7/30/2011,95.12357097
7/31/2011,95.14203548
8/1/2011,95.1605
8/2/2011,95.15808065
8/3/2011,95.15566129
8/4/2011,95.15324194
8/5/2011,95.15082258
8/6/2011,95.14840323
8/7/2011,95.14598387
8/8/2011,95.14356452
8/9/2011,95.14114516
8/10/2011,95.13872581
8/11/2011,95.13630645
8/12/2011,95.1338871
8/13/2011,95.13146774
8/14/2011,95.12904839
8/15/2011,95.12662903
8/16/2011,95.12420968
8/17/2011,95.12179032
8/18/2011,95.11937097
8/19/2011,95.11695161
8/20/2011,95.11453226
8/21/2011,95.1121129
8/22/2011,95.10969355
8/23/2011,95.10727419
8/24/2011,95.10485484
8/25/2011,95.10243549
8/26/2011,95.10001613
8/27/2011,95.09759678
8/28/2011,95.09517742
8/29/2011,95.09275807
8/30/2011,95.09033871
8/31/2011,95.08791936
9/1/2011,95.0855
9/2/2011,95.10565667
9/3/2011,95.12581333
9/4/2011,95.14597
9/5/2011,95.16612667
9/6/2011,95.18628333
9/7/2011,95.20644
9/8/2011,95.22659667
9/9/2011,95.24675333
9/10/2011,95.26691
9/11/2011,95.28706667
9/12/2011,95.30722333
9/13/2011,95.32738
9/14/2011,95.34753667
9/15/2011,95.36769333
9/16/2011,95.38785
9/17/2011,95.40800667
9/18/2011,95.42816333
9/19/2011,95.44832
9/20/2011,95.46847666
9/21/2011,95.48863333
9/22/2011,95.50879
9/23/2011,95.52894667
9/24/2011,95.54910333
9/25/2011,95.56926
9/26/2011,95.58941667
9/27/2011,95.60957333
9/28/2011,95.62973
9/29/2011,95.64988667
9/30/2011,95.67004333
10/1/2011,95.6902
10/2/2011,95.69150645
10/3/2011,95.6928129
10/4/2011,95.69411935
10/5/2011,95.6954258
10/6/2011,95.69673226
10/7/2011,95.69803871
10/8/2011,95.69934516
10/9/2011,95.70065161
10/10/2011,95.70195806
10/11/2011,95.70326451
10/12/2011,95.70457096
10/13/2011,95.70587741
10/14/2011,95.70718387
10/15/2011,95.70849032
10/16/2011,95.70979677
10/17/2011,95.71110322
10/18/2011,95.71240967
10/19/2011,95.71371612
10/20/2011,95.71502258
10/21/2011,95.71632903
10/22/2011,95.71763548
10/23/2011,95.71894193
10/24/2011,95.72024838
10/25/2011,95.72155483
10/26/2011,95.72286129
10/27/2011,95.72416774
10/28/2011,95.72547419
10/29/2011,95.72678064
10/30/2011,95.7280871
10/31/2011,95.72939355
11/1/2011,95.7307
11/2/2011,95.7465
11/3/2011,95.7623
11/4/2011,95.7781
11/5/2011,95.7939
11/6/2011,95.8097
11/7/2011,95.8255
11/8/2011,95.84129999
11/9/2011,95.85709999
11/10/2011,95.87289999
11/11/2011,95.88869999
11/12/2011,95.90449999
11/13/2011,95.92029999
11/14/2011,95.93609999
11/15/2011,95.95189999
11/16/2011,95.96769999
11/17/2011,95.98349999
11/18/2011,95.99929999
11/19/2011,96.01509999
11/20/2011,96.03089999
11/21/2011,96.04669999
11/22/2011,96.06249999
11/23/2011,96.07829999
11/24/2011,96.09409999
11/25/2011,96.10989999
11/26/2011,96.1257
11/27/2011,96.1415
11/28/2011,96.1573
11/29/2011,96.1731
11/30/2011,96.1889
12/1/2011,96.2047
12/2/2011,96.22316774
12/3/2011,96.24163548
12/4/2011,96.26010322
12/5/2011,96.27857096
12/6/2011,96.2970387
12/7/2011,96.31550644
12/8/2011,96.33397418
12/9/2011,96.35244192
12/10/2011,96.37090967
12/11/2011,96.38937741
12/12/2011,96.40784515
12/13/2011,96.42631289
12/14/2011,96.44478063
12/15/2011,96.46324837
12/16/2011,96.48171611
12/17/2011,96.50018386
12/18/2011,96.5186516
12/19/2011,96.53711934
12/20/2011,96.55558708
12/21/2011,96.57405482
12/22/2011,96.59252257
12/23/2011,96.61099031
12/24/2011,96.62945805
12/25/2011,96.6479258
12/26/2011,96.66639354
12/27/2011,96.68486128
12/28/2011,96.70332903
12/29/2011,96.72179677
12/30/2011,96.74026451
12/31/2011,96.75873226
1/1/2012,96.7772
1/2/2012,96.78603226
1/3/2012,96.79486451
1/4/2012,96.80369677
1/5/2012,96.81252902
1/6/2012,96.82136128
1/7/2012,96.83019354
1/8/2012,96.83902579
1/9/2012,96.84785805
1/10/2012,96.85669031
1/11/2012,96.86552256
1/12/2012,96.87435482
1/13/2012,96.88318708
1/14/2012,96.89201934
1/15/2012,96.90085159
1/16/2012,96.90968385
1/17/2012,96.91851611
1/18/2012,96.92734837
1/19/2012,96.93618063
1/20/2012,96.94501288
1/21/2012,96.95384514
1/22/2012,96.9626774
1/23/2012,96.97150966
1/24/2012,96.98034192
1/25/2012,96.98917418
1/26/2012,96.99800644
1/27/2012,97.0068387
1/28/2012,97.01567096
1/29/2012,97.02450322
1/30/2012,97.03333548
1/31/2012,97.04216774
2/1/2012,97.051
2/2/2012,97.03446207
2/3/2012,97.01792413
2/4/2012,97.0013862
2/5/2012,96.98484827
2/6/2012,96.96831034
2/7/2012,96.9517724
2/8/2012,96.93523447
2/9/2012,96.91869654
2/10/2012,96.90215861
2/11/2012,96.88562067
2/12/2012,96.86908274
2/13/2012,96.85254481
2/14/2012,96.83600688
2/15/2012,96.81946895
2/16/2012,96.80293102
2/17/2012,96.78639309
2/18/2012,96.76985516
2/19/2012,96.75331723
2/20/2012,96.7367793
2/21/2012,96.72024137
2/22/2012,96.70370344
2/23/2012,96.68716551
2/24/2012,96.67062758
2/25/2012,96.65408965
2/26/2012,96.63755172
2/27/2012,96.62101379
2/28/2012,96.60447586
2/29/2012,96.58793793
3/1/2012,96.5714
3/2/2012,96.59535161
3/3/2012,96.61930322
3/4/2012,96.64325483
3/5/2012,96.66720644
3/6/2012,96.69115805
3/7/2012,96.71510967
3/8/2012,96.73906128
3/9/2012,96.76301289
3/10/2012,96.7869645
3/11/2012,96.81091611
3/12/2012,96.83486772
3/13/2012,96.85881934
3/14/2012,96.88277095
3/15/2012,96.90672256
3/16/2012,96.93067417
3/17/2012,96.95462579
3/18/2012,96.9785774
3/19/2012,97.00252901
3/20/2012,97.02648063
3/21/2012,97.05043224
3/22/2012,97.07438385
3/23/2012,97.09833547
3/24/2012,97.12228708
3/25/2012,97.14623869
3/26/2012,97.17019031
3/27/2012,97.19414192
3/28/2012,97.21809354
3/29/2012,97.24204515
3/30/2012,97.26599677
3/31/2012,97.28994838
4/1/2012,97.3139
4/2/2012,97.319
4/3/2012,97.32409999
4/4/2012,97.32919999
4/5/2012,97.33429999
4/6/2012,97.33939999
4/7/2012,97.34449998
4/8/2012,97.34959998
4/9/2012,97.35469998
4/10/2012,97.35979998
4/11/2012,97.36489998
4/12/2012,97.36999998
4/13/2012,97.37509998
4/14/2012,97.38019998
4/15/2012,97.38529998
4/16/2012,97.39039998
4/17/2012,97.39549998
4/18/2012,97.40059998
4/19/2012,97.40569998
4/20/2012,97.41079998
4/21/2012,97.41589998
4/22/2012,97.42099998
4/23/2012,97.42609998
4/24/2012,97.43119998
4/25/2012,97.43629998
4/26/2012,97.44139999
4/27/2012,97.44649999
4/28/2012,97.45159999
4/29/2012,97.45669999
4/30/2012,97.4618
5/1/2012,97.4669
5/2/2012,97.46660322
5/3/2012,97.46630645
5/4/2012,97.46600967
5/5/2012,97.46571289
5/6/2012,97.46541611
5/7/2012,97.46511934
5/8/2012,97.46482256
5/9/2012,97.46452579
5/10/2012,97.46422901
5/11/2012,97.46393223
5/12/2012,97.46363546
5/13/2012,97.46333868
5/14/2012,97.46304191
5/15/2012,97.46274513
5/16/2012,97.46244836
5/17/2012,97.46215159
5/18/2012,97.46185481
5/19/2012,97.46155804
5/20/2012,97.46126127
5/21/2012,97.46096449
5/22/2012,97.46066772
5/23/2012,97.46037095
5/24/2012,97.46007417
5/25/2012,97.4597774
5/26/2012,97.45948063
5/27/2012,97.45918386
5/28/2012,97.45888708
5/29/2012,97.45859031
5/30/2012,97.45829354
5/31/2012,97.45799677
6/1/2012,97.4577
6/2/2012,97.46506333
6/3/2012,97.47242666
6/4/2012,97.47978999
6/5/2012,97.48715332
6/6/2012,97.49451665
6/7/2012,97.50187998
6/8/2012,97.50924331
6/9/2012,97.51660665
6/10/2012,97.52396998
6/11/2012,97.53133331
6/12/2012,97.53869664
6/13/2012,97.54605998
6/14/2012,97.55342331
6/15/2012,97.56078664
6/16/2012,97.56814997
6/17/2012,97.57551331
6/18/2012,97.58287664
6/19/2012,97.59023997
6/20/2012,97.59760331
6/21/2012,97.60496664
6/22/2012,97.61232998
6/23/2012,97.61969331
6/24/2012,97.62705665
6/25/2012,97.63441998
6/26/2012,97.64178332
6/27/2012,97.64914665
6/28/2012,97.65650999
6/29/2012,97.66387333
6/30/2012,97.67123666
7/1/2012,97.6786
7/2/2012,97.66587742
7/3/2012,97.65315483
7/4/2012,97.64043225
7/5/2012,97.62770967
7/6/2012,97.61498708
7/7/2012,97.6022645
7/8/2012,97.58954192
7/9/2012,97.57681933
7/10/2012,97.56409675
7/11/2012,97.55137417
7/12/2012,97.53865159
7/13/2012,97.52592901
7/14/2012,97.51320643
7/15/2012,97.50048384
7/16/2012,97.48776126
7/17/2012,97.47503868
7/18/2012,97.4623161
7/19/2012,97.44959352
7/20/2012,97.43687094
7/21/2012,97.42414836
7/22/2012,97.41142578
7/23/2012,97.3987032
7/24/2012,97.38598062
7/25/2012,97.37325805
7/26/2012,97.36053547
7/27/2012,97.34781289
7/28/2012,97.33509031
7/29/2012,97.32236773
7/30/2012,97.30964515
7/31/2012,97.29692258
8/1/2012,97.2842
8/2/2012,97.28243548
8/3/2012,97.28067096
8/4/2012,97.27890644
8/5/2012,97.27714192
8/6/2012,97.27537741
8/7/2012,97.27361289
8/8/2012,97.27184837
8/9/2012,97.27008385
8/10/2012,97.26831933
8/11/2012,97.26655482
8/12/2012,97.2647903
8/13/2012,97.26302578
8/14/2012,97.26126127
8/15/2012,97.25949675
8/16/2012,97.25773223
8/17/2012,97.25596772
8/18/2012,97.2542032
8/19/2012,97.25243869
8/20/2012,97.25067417
8/21/2012,97.24890966
8/22/2012,97.24714514
8/23/2012,97.24538063
8/24/2012,97.24361611
8/25/2012,97.2418516
8/26/2012,97.24008708
8/27/2012,97.23832257
8/28/2012,97.23655805
8/29/2012,97.23479354
8/30/2012,97.23302903
8/31/2012,97.23126451
9/1/2012,97.2295
9/2/2012,97.23966333
9/3/2012,97.24982666
9/4/2012,97.25998999
9/5/2012,97.27015332
9/6/2012,97.28031665
9/7/2012,97.29047998
9/8/2012,97.30064332
9/9/2012,97.31080665
9/10/2012,97.32096998
9/11/2012,97.33113331
9/12/2012,97.34129664
9/13/2012,97.35145998
9/14/2012,97.36162331
9/15/2012,97.37178664
9/16/2012,97.38194998
9/17/2012,97.39211331
9/18/2012,97.40227664
9/19/2012,97.41243998
9/20/2012,97.42260331
9/21/2012,97.43276665
9/22/2012,97.44292998
9/23/2012,97.45309331
9/24/2012,97.46325665
9/25/2012,97.47341998
9/26/2012,97.48358332
9/27/2012,97.49374666
9/28/2012,97.50390999
9/29/2012,97.51407333
9/30/2012,97.52423666
10/1/2012,97.5344
10/2/2012,97.54889354
10/3/2012,97.56338709
10/4/2012,97.57788063
10/5/2012,97.59237418
10/6/2012,97.60686773
10/7/2012,97.62136127
10/8/2012,97.63585482
10/9/2012,97.65034836
10/10/2012,97.66484191
10/11/2012,97.67933546
10/12/2012,97.693829
10/13/2012,97.70832255
10/14/2012,97.7228161
10/15/2012,97.73730965
10/16/2012,97.7518032
10/17/2012,97.76629674
10/18/2012,97.78079029
10/19/2012,97.79528384
10/20/2012,97.80977739
10/21/2012,97.82427094
10/22/2012,97.83876449
10/23/2012,97.85325804
10/24/2012,97.86775159
10/25/2012,97.88224514
10/26/2012,97.89673869
10/27/2012,97.91123224
10/28/2012,97.92572579
10/29/2012,97.94021934
10/30/2012,97.9547129
10/31/2012,97.96920645
11/1/2012,97.9837
11/2/2012,97.99131666
11/3/2012,97.99893333
11/4/2012,98.00654999
11/5/2012,98.01416665
11/6/2012,98.02178332
11/7/2012,98.02939998
11/8/2012,98.03701664
11/9/2012,98.04463331
11/10/2012,98.05224997
11/11/2012,98.05986664
11/12/2012,98.0674833
11/13/2012,98.07509997
11/14/2012,98.08271664
11/15/2012,98.0903333
11/16/2012,98.09794997
11/17/2012,98.10556663
11/18/2012,98.1131833
11/19/2012,98.12079997
11/20/2012,98.12841664
11/21/2012,98.1360333
11/22/2012,98.14364997
11/23/2012,98.15126664
11/24/2012,98.15888331
11/25/2012,98.16649998
11/26/2012,98.17411665
11/27/2012,98.18173332
11/28/2012,98.18934999
11/29/2012,98.19696666
11/30/2012,98.20458333
12/1/2012,98.2122
12/2/2012,98.21072258
12/3/2012,98.20924515
12/4/2012,98.20776773
12/5/2012,98.20629031
12/6/2012,98.20481288
12/7/2012,98.20333546
12/8/2012,98.20185804
12/9/2012,98.20038062
12/10/2012,98.1989032
12/11/2012,98.19742578
12/12/2012,98.19594835
12/13/2012,98.19447093
12/14/2012,98.19299351
12/15/2012,98.19151609
12/16/2012,98.19003867
