"","time","value"
"155",2010-06-04,8609.98001343179
"156",2010-06-05,8610.30668390218
"157",2010-06-06,8610.6333540519
"158",2010-06-07,8610.96002386719
"159",2010-06-08,8611.28669334932
"160",2010-06-09,8611.61336250015
"161",2010-06-10,8611.94003132199
"162",2010-06-11,8612.26669980626
"163",2010-06-12,8612.59336796018
"164",2010-06-13,8612.9200357892
"165",2010-06-14,8613.24670328762
"166",2010-06-15,8613.57337045083
"167",2010-06-16,8613.90003727561
"168",2010-06-17,8614.22670377711
"169",2010-06-18,8614.55336994994
"170",2010-06-19,8614.88003577721
"171",2010-06-20,8615.20670129141
"172",2010-06-21,8615.53336646472
"173",2010-06-22,8615.86003130022
"174",2010-06-23,8616.18669581671
"175",2010-06-24,8616.51335999664
"176",2010-06-25,8616.84002385114
"177",2010-06-26,8617.16668737626
"178",2010-06-27,8617.49335055666
"179",2010-06-28,8617.82001341688
"180",2010-06-29,8618.14667594187
"181",2010-06-30,8618.4733381406
"182",2010-07-01,8618.80000000482
"183",2010-07-02,8620.42258558652
"184",2010-07-03,8622.04517083717
"185",2010-07-04,8623.66775576115
"186",2010-07-05,8625.2903403479
"187",2010-07-06,8626.91292460567
"188",2010-07-07,8628.53550853757
"189",2010-07-08,8630.15809213533
"190",2010-07-09,8631.7806754104
"191",2010-07-10,8633.40325834646
"192",2010-07-11,8635.02584096181
"193",2010-07-12,8636.64842323788
"194",2010-07-13,8638.27100518928
"195",2010-07-14,8639.89358682041
"196",2010-07-15,8641.5161681206
"197",2010-07-16,8643.13874907951
"198",2010-07-17,8644.76132971917
"199",2010-07-18,8646.3839100292
"200",2010-07-19,8648.00649001659
"201",2010-07-20,8649.62906967049
"202",2010-07-21,8651.25164899551
"203",2010-07-22,8652.87422799005
"204",2010-07-23,8654.49680666118
"205",2010-07-24,8656.11938501085
"206",2010-07-25,8657.74196302205
"207",2010-07-26,8659.36454071784
"208",2010-07-27,8660.98711807474
"209",2010-07-28,8662.60969511873
"210",2010-07-29,8664.23227183107
"211",2010-07-30,8665.85484821738
"212",2010-07-31,8667.47742426857
"213",2010-08-01,8669.10000000742
"214",2010-08-02,8670.10000487445
"215",2010-08-03,8671.10000941526
"216",2010-08-04,8672.10001364115
"217",2010-08-05,8673.1000175345
"218",2010-08-06,8674.1000210993
"219",2010-08-07,8675.10002434633
"220",2010-08-08,8676.10002726299
"221",2010-08-09,8677.10002986325
"222",2010-08-10,8678.10003212927
"223",2010-08-11,8679.10003407311
"224",2010-08-12,8680.10003568505
"225",2010-08-13,8681.10003697705
"226",2010-08-14,8682.10003795344
"227",2010-08-15,8683.10003859928
"228",2010-08-16,8684.10003891748
"229",2010-08-17,8685.10003891314
"230",2010-08-18,8686.10003858132
"231",2010-08-19,8687.10003793663
"232",2010-08-20,8688.10003695817
"233",2010-08-21,8689.1000356562
"234",2010-08-22,8690.10003403442
"235",2010-08-23,8691.10003208617
"236",2010-08-24,8692.1000298093
"237",2010-08-25,8693.10002721618
"238",2010-08-26,8694.10002430166
"239",2010-08-27,8695.10002105603
"240",2010-08-28,8696.10001749576
"241",2010-08-29,8697.10001360015
"242",2010-08-30,8698.10000939532
"243",2010-08-31,8699.10000485667
"244",2010-09-01,8700.10000000018
"245",2010-09-02,8701.74333798653
"246",2010-09-03,8703.38667565654
"247",2010-09-04,8705.03001300341
"248",2010-09-05,8706.6733500234
"249",2010-09-06,8708.3166867149
"250",2010-09-07,8709.96002309812
"251",2010-09-08,8711.60335914816
"252",2010-09-09,8713.24669487905
"253",2010-09-10,8714.89003029805
"254",2010-09-11,8716.53336538908
"255",2010-09-12,8718.17670015401
"256",2010-09-13,8719.8200346095
"257",2010-09-14,8721.46336872932
"258",2010-09-15,8723.10670253591
"259",2010-09-16,8724.75003603432
"260",2010-09-17,8726.39336920105
"261",2010-09-18,8728.03670204844
"262",2010-09-19,8729.68003457256
"263",2010-09-20,8731.32336677133
"264",2010-09-21,8732.96669867074
"265",2010-09-22,8734.61003023603
"266",2010-09-23,8736.25336148843
"267",2010-09-24,8737.89669240672
"268",2010-09-25,8739.54002302643
"269",2010-09-26,8741.18335331754
"270",2010-09-27,8742.82668328595
"271",2010-09-28,8744.47001294367
"272",2010-09-29,8746.11334228797
"273",2010-09-30,8747.75667130433
"274",2010-10-01,8749.40000000451
"275",2010-10-02,8750.06452089039
"276",2010-10-03,8750.72904145707
"277",2010-10-04,8751.3935617052
"278",2010-10-05,8752.05808164503
"279",2010-10-06,8752.72260125272
"280",2010-10-07,8753.38712054257
"281",2010-10-08,8754.05163952778
"282",2010-10-09,8754.71615819915
"283",2010-10-10,8755.38067653501
"284",2010-10-11,8756.04519457067
"285",2010-10-12,8756.70971226899
"286",2010-10-13,8757.37422967135
"287",2010-10-14,8758.03874674592
"288",2010-10-15,8758.70326350893
"289",2010-10-16,8759.36777994469
"290",2010-10-17,8760.03229607285
"291",2010-10-18,8760.69681188515
"292",2010-10-19,8761.36132738038
"293",2010-10-20,8762.0258425453
"294",2010-10-21,8762.69035741882
"295",2010-10-22,8763.3548719625
"296",2010-10-23,8764.01938618713
"297",2010-10-24,8764.6839000974
"298",2010-10-25,8765.34841369052
"299",2010-10-26,8766.01292696976
"300",2010-10-27,8766.67743993033
"301",2010-10-28,8767.34195256543
"302",2010-10-29,8768.00646490501
"303",2010-10-30,8768.67097691438
"304",2010-10-31,8769.33548861671
"305",2010-11-01,8769.9999999956
"306",2010-11-02,8771.06000455584
"307",2010-11-03,8772.12000880955
"308",2010-11-04,8773.18001274408
"309",2010-11-05,8774.24001635828
"310",2010-11-06,8775.30001966143
"311",2010-11-07,8776.36002264671
"312",2010-11-08,8777.42002531143
"313",2010-11-09,8778.48002766559
"314",2010-11-10,8779.54002970521
"315",2010-11-11,8780.60003142778
"316",2010-11-12,8781.66003285284
"317",2010-11-13,8782.72003393636
"318",2010-11-14,8783.78003472115
"319",2010-11-15,8784.84003517986
"320",2010-11-16,8785.90003534412
"321",2010-11-17,8786.96003518095
"322",2010-11-18,8788.02003470489
"323",2010-11-19,8789.08003391778
"324",2010-11-20,8790.1400328148
"325",2010-11-21,8791.2000314
"326",2010-11-22,8792.26002966404
"327",2010-11-23,8793.32002762323
"328",2010-11-24,8794.38002526836
"329",2010-11-25,8795.44002259993
"330",2010-11-26,8796.50001960978
"331",2010-11-27,8797.56001631638
"332",2010-11-28,8798.62001270712
"333",2010-11-29,8799.68000878848
"334",2010-11-30,8800.7400045472
"335",2010-12-01,8801.80000000397
"336",2010-12-02,8802.48710145861
"337",2010-12-03,8803.17420258899
"338",2010-12-04,8803.86130342436
"339",2010-12-05,8804.54840392829
"340",2010-12-06,8805.23550413665
"341",2010-12-07,8805.92260402153
"342",2010-12-08,8806.60970360398
"343",2010-12-09,8807.29680287498
"344",2010-12-10,8807.98390181152
"345",2010-12-11,8808.67100046459
"346",2010-12-12,8809.35809879421
"347",2010-12-13,8810.04519680468
"348",2010-12-14,8810.73229450963
"349",2010-12-15,8811.41939190798
"350",2010-12-16,8812.10648899241
"351",2010-12-17,8812.79358576449
"352",2010-12-18,8813.48068221945
"353",2010-12-19,8814.16777837305
"354",2010-12-20,8814.85487421481
"355",2010-12-21,8815.54196973422
"356",2010-12-22,8816.22906495287
"357",2010-12-23,8816.91615985389
"358",2010-12-24,8817.60325445303
"359",2010-12-25,8818.29034872646
"360",2010-12-26,8818.97744270665
"361",2010-12-27,8819.66453636602
"362",2010-12-28,8820.35162971511
"363",2010-12-29,8821.0387227522
"364",2010-12-30,8821.72581547253
"365",2010-12-31,8822.41290790106
"366",2011-01-01,8823.09999999978
"367",2011-01-02,8825.15806913584
"368",2011-01-03,8827.2161379731
"369",2011-01-04,8829.27420648978
"370",2011-01-05,8831.33227469907
"371",2011-01-06,8833.39034259738
"372",2011-01-07,8835.44841018691
"373",2011-01-08,8837.50647747573
"374",2011-01-09,8839.56454444325
"375",2011-01-10,8841.62261110071
"376",2011-01-11,8843.6806774598
"377",2011-01-12,8845.73874351057
"378",2011-01-13,8847.7968092452
"379",2011-01-14,8849.85487467468
"380",2011-01-15,8851.91293979945
"381",2011-01-16,8853.97100461682
"382",2011-01-17,8856.02906912243
"383",2011-01-18,8858.08713332177
"384",2011-01-19,8860.14519721753
"385",2011-01-20,8862.20326080226
"386",2011-01-21,8864.26132408461
"387",2011-01-22,8866.31938705698
"388",2011-01-23,8868.37744972429
"389",2011-01-24,8870.43551208838
"390",2011-01-25,8872.49357414291
"391",2011-01-26,8874.55163589334
"392",2011-01-27,8876.6096973401
"393",2011-01-28,8878.66775848368
"394",2011-01-29,8880.72581931477
"395",2011-01-30,8882.78387985102
"396",2011-01-31,8884.84194007614
"397",2011-02-01,8886.89999999906
"398",2011-02-02,8888.9214326455
"399",2011-02-03,8890.94286498942
"400",2011-02-04,8892.96429704375
"401",2011-02-05,8894.98572877009
"402",2011-02-06,8897.00716021201
"403",2011-02-07,8899.02859134818
"404",2011-02-08,8901.05002217415
"405",2011-02-09,8903.07145269644
"406",2011-02-10,8905.09288292296
"407",2011-02-11,8907.11431284198
"408",2011-02-12,8909.13574247058
"409",2011-02-13,8911.15717178505
"410",2011-02-14,8913.17860080232
"411",2011-02-15,8915.20002951747
"412",2011-02-16,8917.22145793925
"413",2011-02-17,8919.24288604724
"414",2011-02-18,8921.26431386029
"415",2011-02-19,8923.28574137318
"416",2011-02-20,8925.30716857894
"417",2011-02-21,8927.32859549174
"418",2011-02-22,8929.35002210841
"419",2011-02-23,8931.37144841629
"420",2011-02-24,8933.39287443229
"421",2011-02-25,8935.41430014697
"422",2011-02-26,8937.43572555322
"423",2011-02-27,8939.45715067454
"424",2011-02-28,8941.47857548625
"425",2011-03-01,8943.50000000337
"426",2011-03-02,8945.48064960295
"427",2011-03-03,8947.4612989135
"428",2011-03-04,8949.4419479233
"429",2011-03-05,8951.42259663529
"430",2011-03-06,8953.40324505091
"431",2011-03-07,8955.38389316633
"432",2011-03-08,8957.36454098758
"433",2011-03-09,8959.34518850567
"434",2011-03-10,8961.32583572777
"435",2011-03-11,8963.30648266203
"436",2011-03-12,8965.28712929409
"437",2011-03-13,8967.26777562923
"438",2011-03-14,8969.24842166836
"439",2011-03-15,8971.22906741167
"440",2011-03-16,8973.2097128635
"441",2011-03-17,8975.19035801744
"442",2011-03-18,8977.17100287138
"443",2011-03-19,8979.15164743951
"444",2011-03-20,8981.13229171526
"445",2011-03-21,8983.11293568604
"446",2011-03-22,8985.09357936411
"447",2011-03-23,8987.07422274387
"448",2011-03-24,8989.05486583215
"449",2011-03-25,8991.03550862712
"450",2011-03-26,8993.0161511368
"451",2011-03-27,8994.99679334563
"452",2011-03-28,8996.9774352621
"453",2011-03-29,8998.95807688671
"454",2011-03-30,9000.93871821718
"455",2011-03-31,9002.91935925305
"456",2011-04-01,9004.90000000763
"457",2011-04-02,9007.25333754158
"458",2011-04-03,9009.60667478267
"459",2011-04-04,9011.96001173148
"460",2011-04-05,9014.31334838906
"461",2011-04-06,9016.66668476112
"462",2011-04-07,9019.02002083975
"463",2011-04-08,9021.37335662819
"464",2011-04-09,9023.72669212269
"465",2011-04-10,9026.08002732693
"466",2011-04-11,9028.43336224184
"467",2011-04-12,9030.78669686751
"468",2011-04-13,9033.14003120659
"469",2011-04-14,9035.49336525262
"470",2011-04-15,9037.8466990219
"471",2011-04-16,9040.20003248271
"472",2011-04-17,9042.5533656606
"473",2011-04-18,9044.90669855705
"474",2011-04-19,9047.26003115774
"475",2011-04-20,9049.61336347475
"476",2011-04-21,9051.96669550144
"477",2011-04-22,9054.32002724416
"478",2011-04-23,9056.67335869603
"479",2011-04-24,9059.02668985887
"480",2011-04-25,9061.38002073651
"481",2011-04-26,9063.73335132629
"482",2011-04-27,9066.08668163513
"483",2011-04-28,9068.44001165936
"484",2011-04-29,9070.79334139184
"485",2011-04-30,9073.14667085155
"486",2011-05-01,9075.50000000618
"487",2011-05-02,9077.9354881124
"488",2011-05-03,9080.3709759401
"489",2011-05-04,9082.80646348439
"490",2011-05-05,9085.24195074502
"491",2011-05-06,9087.67743770627
"492",2011-05-07,9090.11292439171
"493",2011-05-08,9092.54841079146
"494",2011-05-09,9094.98389691489
"495",2011-05-10,9097.41938275042
"496",2011-05-11,9099.85486830078
"497",2011-05-12,9102.29035357708
"498",2011-05-13,9104.72583856533
"499",2011-05-14,9107.16132327277
"500",2011-05-15,9109.59680769677
"501",2011-05-16,9112.03229184243
"502",2011-05-17,9114.46777570079
"503",2011-05-18,9116.90325927985
"504",2011-05-19,9119.33874257969
"505",2011-05-20,9121.77422559527
"506",2011-05-21,9124.20970833243
"507",2011-05-22,9126.64519078896
"508",2011-05-23,9129.08067296793
"509",2011-05-24,9131.5161548669
"510",2011-05-25,9133.95163648363
"511",2011-05-26,9136.38711782497
"512",2011-05-27,9138.82259887968
"513",2011-05-28,9141.25807966161
"514",2011-05-29,9143.69356016424
"515",2011-05-30,9146.12904038577
"516",2011-05-31,9148.5645203338
"517",2011-06-01,9150.99999999526
"518",2011-06-02,9156.52000393995
"519",2011-06-03,9162.04000760912
"520",2011-06-04,9167.5600109935
"521",2011-06-05,9173.08001410966
"522",2011-06-06,9178.60001695046
"523",2011-06-07,9184.12001951475
"524",2011-06-08,9189.64002180358
"525",2011-06-09,9195.16002381849
"526",2011-06-10,9200.68002555621
"527",2011-06-11,9206.20002702522
"528",2011-06-12,9211.72002822626
"529",2011-06-13,9217.24002915895
"530",2011-06-14,9222.76002980756
"531",2011-06-15,9228.28003018562
"532",2011-06-16,9233.80003030279
"533",2011-06-17,9239.32003015368
"534",2011-06-18,9244.84002972499
"535",2011-06-19,9250.36002903273
"536",2011-06-20,9255.88002806709
"537",2011-06-21,9261.40002685249
"538",2011-06-22,9266.92002534936
"539",2011-06-23,9272.44002359315
"540",2011-06-24,9277.96002156455
"541",2011-06-25,9283.48001927297
"542",2011-06-26,9289.00001671818
"543",2011-06-27,9294.52001390252
"544",2011-06-28,9300.04001082034
"545",2011-06-29,9305.56000748124
"546",2011-06-30,9311.08000387052
"547",2011-07-01,9316.6000000029
"548",2011-07-02,9322.76129414831
"549",2011-07-03,9328.92258802399
"550",2011-07-04,9335.08388164896
"551",2011-07-05,9341.2451750006
"552",2011-07-06,9347.4064681053
"553",2011-07-07,9353.56776094465
"554",2011-07-08,9359.72905354005
"555",2011-07-09,9365.89034586289
"556",2011-07-10,9372.0516379344
"557",2011-07-11,9378.21292975458
"558",2011-07-12,9384.3742213199
"559",2011-07-13,9390.53551262426
"560",2011-07-14,9396.69680368966
"561",2011-07-15,9402.85809448466
"562",2011-07-16,9409.01938503008
"563",2011-07-17,9415.18067532713
"564",2011-07-18,9421.34196538443
"565",2011-07-19,9427.50325517263
"566",2011-07-20,9433.66454472235
"567",2011-07-21,9439.82583401484
"568",2011-07-22,9445.9871230656
"569",2011-07-23,9452.14841187375
"570",2011-07-24,9458.3097004257
"571",2011-07-25,9464.47098872139
"572",2011-07-26,9470.63227678142
"573",2011-07-27,9476.79356460179
"574",2011-07-28,9482.95485217407
"575",2011-07-29,9489.11613948942
"576",2011-07-30,9495.27742656727
"577",2011-07-31,9501.43871340711
"578",2011-08-01,9507.60000000975
"579",2011-08-02,9508.26774556306
"580",2011-08-03,9508.93549086983
"581",2011-08-04,9509.60323593745
"582",2011-08-05,9510.27098076197
"583",2011-08-06,9510.93872535464
"584",2011-08-07,9511.60646970194
"585",2011-08-08,9512.27421380116
"586",2011-08-09,9512.94195766764
"587",2011-08-10,9513.60970129056
"588",2011-08-11,9514.27744466942
"589",2011-08-12,9514.94518780705
"590",2011-08-13,9515.61293069573
"591",2011-08-14,9516.28067335868
"592",2011-08-15,9516.94841577953
"593",2011-08-16,9517.61615794648
"594",2011-08-17,9518.28389987919
"595",2011-08-18,9518.95164157177
"596",2011-08-19,9519.61938302472
"597",2011-08-20,9520.28712423448
"598",2011-08-21,9520.95486520425
"599",2011-08-22,9521.62260593139
"600",2011-08-23,9522.2903464209
"601",2011-08-24,9522.95808666898
"602",2011-08-25,9523.62582667543
"603",2011-08-26,9524.29356644738
"604",2011-08-27,9524.96130597168
"605",2011-08-28,9525.62904525234
"606",2011-08-29,9526.29678431022
"607",2011-08-30,9526.96452311789
"608",2011-08-31,9527.63226167806
"609",2011-09-01,9528.30000000556
"610",2011-09-02,9529.42667013423
"611",2011-09-03,9530.5533400139
"612",2011-09-04,9531.68000967389
"613",2011-09-05,9532.80667907239
"614",2011-09-06,9533.93334825223
"615",2011-09-07,9535.06001717722
"616",2011-09-08,9536.18668586931
"617",2011-09-09,9537.31335431981
"618",2011-09-10,9538.44002253254
"619",2011-09-11,9539.56669050389
"620",2011-09-12,9540.69335824262
"621",2011-09-13,9541.82002573766
"622",2011-09-14,9542.9466929965
"623",2011-09-15,9544.07336001438
"624",2011-09-16,9545.20002679913
"625",2011-09-17,9546.32669334345
"626",2011-09-18,9547.453359647
"627",2011-09-19,9548.58002571708
"628",2011-09-20,9549.70669154472
"629",2011-09-21,9550.83335713965
"630",2011-09-22,9551.96002250169
"631",2011-09-23,9553.08668760481
"632",2011-09-24,9554.2133524814
"633",2011-09-25,9555.34001712887
"634",2011-09-26,9556.46668152984
"635",2011-09-27,9557.59334570307
"636",2011-09-28,9558.72000962867
"637",2011-09-29,9559.84667332527
"638",2011-09-30,9560.97333678879
"639",2011-10-01,9562.10000000283
"640",2011-10-02,9563.72903577795
"641",2011-10-03,9565.35807132871
"642",2011-10-04,9566.98710663643
"643",2011-10-05,9568.61614170634
"644",2011-10-06,9570.24517653959
"645",2011-10-07,9571.87421113344
"646",2011-10-08,9573.50324549787
"647",2011-10-09,9575.13227962648
"648",2011-10-10,9576.76131352038
"649",2011-10-11,9578.3903471872
"650",2011-10-12,9580.0193806025
"651",2011-10-13,9581.64841379439
"652",2011-10-14,9583.27744675166
"653",2011-10-15,9584.90647946568
"654",2011-10-16,9586.53551195321
"655",2011-10-17,9588.16454420798
"656",2011-10-18,9589.79357622041
"657",2011-10-19,9591.42260800082
"658",2011-10-20,9593.05163955778
"659",2011-10-21,9594.68067087318
"660",2011-10-22,9596.30970195591
"661",2011-10-23,9597.93873280613
"662",2011-10-24,9599.5677634303
"663",2011-10-25,9601.19679381209
"664",2011-10-26,9602.82582396521
"665",2011-10-27,9604.45485388989
"666",2011-10-28,9606.08388357904
"667",2011-10-29,9607.7129130252
"668",2011-10-30,9609.34194225122
"669",2011-10-31,9610.970971248
"670",2011-11-01,9612.60000001052
"671",2011-11-02,9614.18333667233
"672",2011-11-03,9615.76667309976
"673",2011-11-04,9617.35000931219
"674",2011-11-05,9618.93334528557
"675",2011-11-06,9620.51668101631
"676",2011-11-07,9622.10001653385
"677",2011-11-08,9623.68335181346
"678",2011-11-09,9625.26668686448
"679",2011-11-10,9626.85002168213
"680",2011-11-11,9628.43335627472
"681",2011-11-12,9630.01669062346
"682",2011-11-13,9631.60002475827
"683",2011-11-14,9633.18335865655
"684",2011-11-15,9634.76669232155
"685",2011-11-16,9636.35002577406
"686",2011-11-17,9637.93335899059
"687",2011-11-18,9639.51669197404
"688",2011-11-19,9641.10002473179
"689",2011-11-20,9642.68335726379
"690",2011-11-21,9644.26668955695
"691",2011-11-22,9645.85002161863
"692",2011-11-23,9647.43335345826
"693",2011-11-24,9649.01668507641
"694",2011-11-25,9650.60001646298
"695",2011-11-26,9652.18334761944
"696",2011-11-27,9653.76667855054
"697",2011-11-28,9655.35000926274
"698",2011-11-29,9656.93333973606
"699",2011-11-30,9658.51666998445
"700",2011-12-01,9660.10000000855
"701",2011-12-02,9662.46129369524
"702",2011-12-03,9664.82258714474
"703",2011-12-04,9667.18388037902
"704",2011-12-05,9669.5451733855
"705",2011-12-06,9671.90646616292
"706",2011-12-07,9674.26775872535
"707",2011-12-08,9676.62905104814
"708",2011-12-09,9678.99034315859
"709",2011-12-10,9681.35163503959
"710",2011-12-11,9683.71292668936
"711",2011-12-12,9686.07421812116
"712",2011-12-13,9688.43550933598
"713",2011-12-14,9690.79680032081
"714",2011-12-15,9693.15809107029
"715",2011-12-16,9695.51938161204
"716",2011-12-17,9697.88067192645
"717",2011-12-18,9700.24196201914
"718",2011-12-19,9702.60325187915
"719",2011-12-20,9704.96454152226
"720",2011-12-21,9707.3258309544
"721",2011-12-22,9709.68712014876
"722",2011-12-23,9712.04840913014
"723",2011-12-24,9714.40969788682
"724",2011-12-25,9716.77098643291
"725",2011-12-26,9719.13227473979
"726",2011-12-27,9721.49356283908
"727",2011-12-28,9723.85485070646
"728",2011-12-29,9726.21613836288
"729",2011-12-30,9728.57742579873
"730",2011-12-31,9730.93871300582
"731",2012-01-01,9733.30000001131
"732",2012-01-02,9734.99032583826
"733",2012-01-03,9736.6806514708
"734",2012-01-04,9738.37097688153
"735",2012-01-05,9740.06130206684
"736",2012-01-06,9741.75162703114
"737",2012-01-07,9743.44195178869
"738",2012-01-08,9745.13227631483
"739",2012-01-09,9746.82260063319
"740",2012-01-10,9748.51292472473
"741",2012-01-11,9750.20324860229
"742",2012-01-12,9751.89357226021
"743",2012-01-13,9753.583895702
"744",2012-01-14,9755.27421893177
"745",2012-01-15,9756.9645419374
"746",2012-01-16,9758.65486472044
"747",2012-01-17,9760.34518729607
"748",2012-01-18,9762.0355096604
"749",2012-01-19,9763.7258318018
"750",2012-01-20,9765.41615372711
"751",2012-01-21,9767.10647543697
"752",2012-01-22,9768.79679692386
"753",2012-01-23,9770.48711820188
"754",2012-01-24,9772.17743925833
"755",2012-01-25,9773.86776010194
"756",2012-01-26,9775.55808073462
"757",2012-01-27,9777.24840114771
"758",2012-01-28,9778.93872135491
"759",2012-01-29,9780.62904133266
"760",2012-01-30,9782.31936110017
"761",2012-01-31,9784.00968066242
"762",2012-02-01,9785.70000000418
"763",2012-02-02,9787.24827883781
"764",2012-02-03,9788.79655746499
"765",2012-02-04,9790.34483588426
"766",2012-02-05,9791.89311407959
"767",2012-02-06,9793.44139205667
"768",2012-02-07,9794.98966983596
"769",2012-02-08,9796.53794737836
"770",2012-02-09,9798.08622472446
"771",2012-02-10,9799.63450186166
"772",2012-02-11,9801.18277877777
"773",2012-02-12,9802.7310554834
"774",2012-02-13,9804.27933197972
"775",2012-02-14,9805.82760825585
"776",2012-02-15,9807.3758843227
"777",2012-02-16,9808.9241601843
"778",2012-02-17,9810.47243582907
"779",2012-02-18,9812.02071126102
"780",2012-02-19,9813.56898648413
"781",2012-02-20,9815.11726149235
"782",2012-02-21,9816.66553629064
"783",2012-02-22,9818.21381087793
"784",2012-02-23,9819.76208525976
"785",2012-02-24,9821.31035942058
"786",2012-02-25,9822.85863337961
"787",2012-02-26,9824.40690712625
"788",2012-02-27,9825.95518065872
"789",2012-02-28,9827.50345397954
"790",2012-02-29,9829.05172709903
"791",2012-03-01,9830.59999999451
"792",2012-03-02,9832.34193860359
"793",2012-03-03,9834.08387699244
"794",2012-03-04,9835.82581517464
"795",2012-03-05,9837.56775314851
"796",2012-03-06,9839.3096909133
"797",2012-03-07,9841.05162847003
"798",2012-03-08,9842.79356581605
"799",2012-03-09,9844.53550295672
"800",2012-03-10,9846.27743988463
"801",2012-03-11,9848.01937660382
"802",2012-03-12,9849.76131311933
"803",2012-03-13,9851.50324942225
"804",2012-03-14,9853.24518553058
"805",2012-03-15,9854.98712140921
"806",2012-03-16,9856.7290571003
"807",2012-03-17,9858.47099258016
"808",2012-03-18,9860.21292784138
"809",2012-03-19,9861.95486290741
"810",2012-03-20,9863.69679776806
"811",2012-03-21,9865.4387324144
"812",2012-03-22,9867.18066686271
"813",2012-03-23,9868.92260109823
"814",2012-03-24,9870.66453513125
"815",2012-03-25,9872.40646895814
"816",2012-03-26,9874.14840258701
"817",2012-03-27,9875.89033600149
"818",2012-03-28,9877.63226920715
"819",2012-03-29,9879.37420221263
"820",2012-03-30,9881.11613501494
"821",2012-03-31,9882.85806761093
"822",2012-04-01,9884.60000000448
"823",2012-04-02,9886.06000294314
"824",2012-04-03,9887.52000567895
"825",2012-04-04,9888.98000820997
"826",2012-04-05,9890.44001053191
"827",2012-04-06,9891.9000126571
"828",2012-04-07,9893.36001457925
"829",2012-04-08,9894.82001630057
"830",2012-04-09,9896.28001780299
"831",2012-04-10,9897.74001912282
"832",2012-04-11,9899.20002022542
"833",2012-04-12,9900.6600211405
"834",2012-04-13,9902.12002183572
"835",2012-04-14,9903.5800223406
"836",2012-04-15,9905.04002264074
"837",2012-04-16,9906.50002274301
"838",2012-04-17,9907.96002263155
"839",2012-04-18,9909.42002232654
"840",2012-04-19,9910.88002181241
"841",2012-04-20,9912.34002109715
"842",2012-04-21,9913.80002018488
"843",2012-04-22,9915.26001907663
"844",2012-04-23,9916.72001775347
"845",2012-04-24,9918.18001623541
"846",2012-04-25,9919.64001452535
"847",2012-04-26,9921.10001260767
"848",2012-04-27,9922.56001049058
"849",2012-04-28,9924.02000816367
"850",2012-04-29,9925.48000565505
"851",2012-04-30,9926.94000292245
"852",2012-05-01,9928.40000000326
"853",2012-05-02,9930.6870997317
"854",2012-05-03,9932.97419927673
"855",2012-05-04,9935.2612986135
"856",2012-05-05,9937.54839774765
"857",2012-05-06,9939.83549669133
"858",2012-05-07,9942.12259542732
"859",2012-05-08,9944.40969396542
"860",2012-05-09,9946.69679230915
"861",2012-05-10,9948.98389045815
"862",2012-05-11,9951.27098840443
"863",2012-05-12,9953.55808615622
"864",2012-05-13,9955.84518370869
"865",2012-05-14,9958.13228106266
"866",2012-05-15,9960.41937821519
"867",2012-05-16,9962.70647517371
"868",2012-05-17,9964.99357194143
"869",2012-05-18,9967.28066851249
"870",2012-05-19,9969.56776488608
"871",2012-05-20,9971.85486106142
"872",2012-05-21,9974.14195704978
"873",2012-05-22,9976.42905283088
"874",2012-05-23,9978.71614842845
"875",2012-05-24,9981.00324381849
"876",2012-05-25,9983.29033902431
"877",2012-05-26,9985.57743402553
"878",2012-05-27,9987.86452884673
"879",2012-05-28,9990.15162346367
"880",2012-05-29,9992.43871788355
"881",2012-05-30,9994.72581212243
"882",2012-05-31,9997.01290615929
"883",2012-06-01,9999.30000000147
"884",2012-06-02,10001.0500027782
"885",2012-06-03,10002.8000053514
"886",2012-06-04,10004.550007732
"887",2012-06-05,10006.3000099258
"888",2012-06-06,10008.0500119293
"889",2012-06-07,10009.8000137332
"890",2012-06-08,10011.5500153462
"891",2012-06-09,10013.3000167762
"892",2012-06-10,10015.0500180052
"893",2012-06-11,10016.8000190428
"894",2012-06-12,10018.5500199004
"895",2012-06-13,10020.3000205534
"896",2012-06-14,10022.0500210188
"897",2012-06-15,10023.8000213068
"898",2012-06-16,10025.5500213913
"899",2012-06-17,10027.3000212943
"900",2012-06-18,10029.0500210006
"901",2012-06-19,10030.8000205212
"902",2012-06-20,10032.5500198474
"903",2012-06-21,10034.3000189902
"904",2012-06-22,10036.0500179339
"905",2012-06-23,10037.8000167016
"906",2012-06-24,10039.550015275
"907",2012-06-25,10041.3000136542
"908",2012-06-26,10043.0500118503
"909",2012-06-27,10044.800009857
"910",2012-06-28,10046.5500076776
"911",2012-06-29,10048.3000053066
"912",2012-06-30,10050.050002747
"913",2012-07-01,10051.7999999945
"914",2012-07-02,10054.0419382611
"915",2012-07-03,10056.2838763351
"916",2012-07-04,10058.5258142219
"917",2012-07-05,10060.7677519262
"918",2012-07-06,10063.009689443
"919",2012-07-07,10065.2516267707
"920",2012-07-08,10067.493563907
"921",2012-07-09,10069.7355008556
"922",2012-07-10,10071.977437629
"923",2012-07-11,10074.2193742095
"924",2012-07-12,10076.4613106091
"925",2012-07-13,10078.7032468316
"926",2012-07-14,10080.9451828422
"927",2012-07-15,10083.1871186933
"928",2012-07-16,10085.4290543519
"929",2012-07-17,10087.6709898304
"930",2012-07-18,10089.9129251151
"931",2012-07-19,10092.1548602311
"932",2012-07-20,10094.3967951498
